tag	map	seed	seat	ours	cond	turn	arm	game_rounds	game_jumps	eid	birth	pos	dsq_core	dsq_centre	n_seats	coverage	coverage_ferry	best_cov_site	lifetime	died	death_round	n_launch	n_launch_seat	ever_launched
nordkap_s107_B	nordkap	107	B	OPP	Core destroyed	298	parent	298	14	82	36	11,8	2	4.5	8	2	2	2	47	1	83	10	0	1
nordkap_s108_A	nordkap	108	A	US	Core destroyed	521	parent	521	3	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s108_A	nordkap	108	A	US	Core destroyed	521	parent	521	3	155	300	12,17	5	8.5	8	1	1	2	221	0	-1	0	0	0
nordkap_s108_B	nordkap	108	B	US	Core destroyed	157	parent	157	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
yulerune_s108_B	yulerune	108	B	US	Core destroyed	458	parent	458	25	484	372	5,13	13	18.5	8	0	0	2	21	1	393	4	0	1
atoll_s109_A	atoll	109	A	OPP	Core destroyed	829	parent	829	102	22	6	14,5	4	6.5	8	2	2	2	164	1	170	82	1	1
atoll_s109_A	atoll	109	A	OPP	Core destroyed	829	parent	829	102	279	180	11,5	8	18.5	8	0	0	2	1	1	181	1	0	1
atoll_s109_A	atoll	109	A	OPP	Core destroyed	829	parent	829	102	468	364	11,5	8	18.5	8	0	0	2	1	1	365	1	0	1
atoll_s109_A	atoll	109	A	OPP	Core destroyed	829	parent	829	102	615	533	10,5	13	26.5	8	0	0	2	1	1	534	1	0	1
atoll_s109_B	atoll	109	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	38	19	6	4,13	2	4.5	8	2	2	2	3	1	9	2	0	1
atoll_s109_B	atoll	109	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	38	38	13	3,12	1	6.5	8	2	2	2	94	1	107	30	0	1
atoll_s109_B	atoll	109	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	38	182	119	7,10	25	40.5	8	0	0	2	1	1	120	1	0	1
atoll_s110_A	atoll	110	A	OPP	Core destroyed	662	parent	662	46	25	7	12,4	2	8.5	8	1	1	2	655	0	-1	26	0	1
atoll_s110_A	atoll	110	A	OPP	Core destroyed	662	parent	662	46	241	128	16,6	10	14.5	8	0	0	2	1	1	129	1	0	1
atoll_s110_A	atoll	110	A	OPP	Core destroyed	662	parent	662	46	385	248	13,6	10	14.5	8	0	0	2	1	1	249	1	0	1
atoll_s110_A	atoll	110	A	OPP	Core destroyed	662	parent	662	46	434	292	11,3	4	12.5	8	0	0	2	1	1	293	1	0	1
atoll_s110_B	atoll	110	B	US	Core destroyed	157	parent	157	2	46	18	0,16	2	8.5	8	1	1	2	139	0	-1	0	0	0
atoll_s111_A	atoll	111	A	US	Core destroyed	337	parent	337	14	29	10	14,5	4	6.5	8	2	2	2	3	1	13	1	0	1
atoll_s111_A	atoll	111	A	US	Core destroyed	337	parent	337	14	40	14	16,4	2	4.5	8	2	2	2	323	0	-1	7	3	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	20	6	4,13	2	4.5	8	2	2	2	3	1	9	1	0	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	42	17	0,13	2	8.5	8	1	1	2	713	0	-1	18	6	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	375	253	7,10	25	40.5	8	0	0	2	1	1	254	1	0	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	424	282	4,12	2	8.5	8	1	1	2	5	1	287	2	0	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	586	380	4,12	2	8.5	8	1	1	2	5	1	385	2	1	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	892	571	4,8	26	44.5	8	0	0	2	1	1	572	1	0	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	903	577	4,12	2	8.5	8	1	1	2	2	1	579	1	1	1
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	730	42	908	579	4,12	2	8.5	8	1	1	2	2	1	581	0	0	0
drakkarfjord_s109_A	drakkarfjord	109	A	OPP	Core destroyed	617	parent	617	228	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s109_A	drakkarfjord	109	A	OPP	Core destroyed	617	parent	617	228	94	39	27,7	4	6.5	8	2	2	2	578	0	-1	116	5	1
drakkarfjord_s109_B	drakkarfjord	109	B	US	Core destroyed	145	parent	145	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s110_A	drakkarfjord	110	A	OPP	Core destroyed	475	parent	475	36	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s110_B	drakkarfjord	110	B	US	Core destroyed	129	parent	129	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s111_A	drakkarfjord	111	A	US	Core destroyed	408	parent	408	27	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s111_A	drakkarfjord	111	A	US	Core destroyed	408	parent	408	27	618	288	28,7	5	8.5	8	1	1	2	120	0	-1	14	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	15	9	6,20	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	446	468	7,20	25	40.5	8	0	0	2	1	1	469	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	558	510	6,22	10	18.5	8	0	0	2	1	1	511	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	618	544	7,20	25	40.5	8	0	0	2	1	1	545	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	855	681	6,21	13	24.5	8	0	0	2	1	1	682	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	877	698	1,18	26	44.5	8	0	0	2	41	1	739	0	0	0
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	904	716	6,21	13	24.5	8	0	0	2	1	1	717	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	967	759	6,22	10	18.5	8	0	0	2	1	1	760	1	0	1
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	1309	974	4,27	5	8.5	8	1	1	2	26	0	-1	0	0	0
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	1000	138	1324	985	0,23	2	8.5	8	1	1	2	15	0	-1	0	0	0
glacierkeep_s109_A	glacierkeep	109	A	US	Titanium collected (tiebreak)	1000	parent	1000	4	14	8	15,23	4	12.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s109_B	glacierkeep	109	B	US	Core destroyed	173	parent	173	4	14	7	17,6	13	18.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s110_A	glacierkeep	110	A	US	Core destroyed	185	parent	185	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s110_B	glacierkeep	110	B	OPP	Core destroyed	881	parent	881	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s111_A	glacierkeep	111	A	US	Titanium collected (tiebreak)	1000	parent	1000	4	14	8	15,23	4	12.5	8	0	0	2	1	1	9	1	0	1
glacierkeep_s111_B	glacierkeep	111	B	OPP	Titanium stored (tiebreak)	1000	parent	1000	4	14	8	17,6	13	18.5	8	0	0	2	1	1	9	1	0	1
nordkap_s109_A	nordkap	109	A	US	Titanium collected (tiebreak)	1000	parent	1000	18	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s109_A	nordkap	109	A	US	Titanium collected (tiebreak)	1000	parent	1000	18	86	39	11,17	2	4.5	8	2	2	2	961	0	-1	16	0	1
nordkap_s109_B	nordkap	109	B	US	Core destroyed	160	parent	160	26	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s109_B	nordkap	109	B	US	Core destroyed	160	parent	160	26	74	74	12,6	4	6.5	8	2	2	2	86	0	-1	24	0	1
nordkap_s110_A	nordkap	110	A	US	Core destroyed	327	parent	327	9	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s110_A	nordkap	110	A	US	Core destroyed	327	parent	327	9	351	250	12,14	13	26.5	8	0	0	2	1	1	251	1	0	1
nordkap_s110_A	nordkap	110	A	US	Core destroyed	327	parent	327	9	467	295	12,17	5	8.5	8	1	1	2	32	0	-1	6	1	1
nordkap_s110_B	nordkap	110	B	OPP	Core destroyed	223	parent	223	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s111_A	nordkap	111	A	US	Core destroyed	159	parent	159	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s111_A	nordkap	111	A	US	Core destroyed	159	parent	159	2	97	64	10,16	1	6.5	8	2	2	2	95	0	-1	0	0	0
nordkap_s111_B	nordkap	111	B	US	Core destroyed	748	parent	748	26	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s111_B	nordkap	111	B	US	Core destroyed	748	parent	748	26	65	24	8,9	5	8.5	8	1	1	2	19	1	43	10	4	1
nordkap_s111_B	nordkap	111	B	US	Core destroyed	748	parent	748	26	1382	452	11,6	1	2.5	8	2	3	2	2	1	454	0	0	0
nordkap_s111_B	nordkap	111	B	US	Core destroyed	748	parent	748	26	1684	562	9,11	16	20.5	8	0	0	2	1	1	563	1	0	1
nordkap_s111_B	nordkap	111	B	US	Core destroyed	748	parent	748	26	1959	691	9,11	16	20.5	8	0	0	2	1	1	692	1	0	1
yulerune_s111_B	yulerune	111	B	US	Core destroyed	393	parent	393	46	236	208	1,11	2	4.5	8	2	2	2	185	0	-1	46	0	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	17	5	12,4	2	8.5	8	1	1	2	4	1	9	1	1	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	46	19	13,0	2	8.5	8	1	1	2	408	0	-1	201	1	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	221	135	16,6	10	14.5	8	0	0	2	1	1	136	1	0	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	255	158	13,7	17	22.5	8	0	0	2	1	1	159	1	0	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	356	228	8,1	26	44.5	8	0	0	2	199	0	-1	198	0	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	390	253	15,7	16	20.5	8	0	0	2	1	1	254	1	0	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	445	293	15,7	16	20.5	8	0	0	2	1	1	294	1	0	1
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	427	417	502	334	13,7	17	22.5	8	0	0	2	1	1	335	1	0	1
atoll_s112_B	atoll	112	B	US	Core destroyed	360	parent	360	16	41	18	4,13	2	4.5	8	2	2	2	2	1	20	1	0	1
atoll_s112_B	atoll	112	B	US	Core destroyed	360	parent	360	16	54	26	5,14	4	6.5	8	2	2	2	334	0	-1	13	0	1
atoll_s112_B	atoll	112	B	US	Core destroyed	360	parent	360	16	87	50	0,15	1	6.5	8	2	2	2	310	0	-1	0	0	0
atoll_s113_A	atoll	113	A	US	Core destroyed	636	parent	636	65	27	8	14,5	4	6.5	8	2	2	2	2	1	10	1	1	1
atoll_s113_A	atoll	113	A	US	Core destroyed	636	parent	636	65	39	12	12,4	2	8.5	8	1	1	2	624	0	-1	58	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	264	180	4,12	2	8.5	8	1	1	2	1	1	181	0	0	0
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	290	203	4,10	10	22.5	8	0	0	2	1	1	204	1	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	321	230	6,13	10	14.5	8	0	0	2	1	1	231	1	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	506	390	4,10	10	22.5	8	0	0	2	1	1	391	1	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	512	392	0,11	5	18.5	8	0	0	2	1	1	393	1	0	1
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	673	32	513	394	0,11	5	18.5	8	0	0	2	1	1	395	1	0	1
atoll_s114_A	atoll	114	A	OPP	Core destroyed	330	parent	330	24	53	18	16,1	2	4.5	8	2	2	2	312	0	-1	2	0	1
atoll_s114_A	atoll	114	A	OPP	Core destroyed	330	parent	330	24	187	97	12,7	17	26.5	8	0	0	2	1	1	98	1	0	1
atoll_s114_A	atoll	114	A	OPP	Core destroyed	330	parent	330	24	517	296	15,8	25	30.5	8	0	0	2	1	1	297	1	0	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	21	5	5,13	5	8.5	8	1	1	2	14	1	19	6	3	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	50	20	5,13	5	8.5	8	1	1	2	24	1	44	5	0	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	264	180	4,12	2	8.5	8	1	1	2	1	1	181	0	0	0
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	290	203	4,10	10	22.5	8	0	0	2	1	1	204	1	0	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	321	230	6,13	10	14.5	8	0	0	2	1	1	231	1	0	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	506	390	4,10	10	22.5	8	0	0	2	1	1	391	1	0	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	512	392	0,11	5	18.5	8	0	0	2	1	1	393	1	0	1
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	673	32	513	394	0,11	5	18.5	8	0	0	2	1	1	395	1	0	1
drakkarfjord_s112_A	drakkarfjord	112	A	OPP	Core destroyed	243	parent	243	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s112_B	drakkarfjord	112	B	US	Core destroyed	148	parent	148	5	15	9	6,20	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	221	parent	221	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s113_B	drakkarfjord	113	B	US	Core destroyed	272	parent	272	9	15	9	6,20	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s113_B	drakkarfjord	113	B	US	Core destroyed	272	parent	272	9	228	164	2,22	1	6.5	8	2	2	2	8	1	172	2	1	1
drakkarfjord_s113_B	drakkarfjord	113	B	US	Core destroyed	272	parent	272	9	323	249	2,22	1	6.5	8	2	2	2	11	1	260	2	1	1
drakkarfjord_s114_A	drakkarfjord	114	A	US	Titanium collected (tiebreak)	1000	parent	1000	62	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s114_A	drakkarfjord	114	A	US	Titanium collected (tiebreak)	1000	parent	1000	62	998	461	22,8	18	32.5	8	0	0	2	1	1	462	1	0	1
drakkarfjord_s114_A	drakkarfjord	114	A	US	Titanium collected (tiebreak)	1000	parent	1000	62	1080	524	23,8	13	24.5	8	0	0	2	1	1	525	1	0	1
drakkarfjord_s114_A	drakkarfjord	114	A	US	Titanium collected (tiebreak)	1000	parent	1000	62	1171	592	22,8	18	32.5	8	0	0	2	1	1	593	1	0	1
drakkarfjord_s114_B	drakkarfjord	114	B	US	Core destroyed	137	parent	137	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
glacierkeep_s112_A	glacierkeep	112	A	OPP	Core destroyed	573	parent	573	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s112_B	glacierkeep	112	B	US	Titanium collected (tiebreak)	1000	parent	1000	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	301	parent	301	4	14	7	15,23	4	12.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	193	parent	193	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	181	parent	181	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	425	parent	425	7	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	425	parent	425	7	96	196	12,1	2	8.5	8	1	1	2	229	0	-1	3	2	1
nordkap_s112_A	nordkap	112	A	US	Core destroyed	701	parent	701	5	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s112_B	nordkap	112	B	US	Core destroyed	197	parent	197	3	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s112_B	nordkap	112	B	US	Core destroyed	197	parent	197	3	80	52	12,7	4	6.5	8	2	2	2	145	0	-1	1	0	1
nordkap_s113_A	nordkap	113	A	US	Core destroyed	172	parent	172	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s113_A	nordkap	113	A	US	Core destroyed	172	parent	172	2	81	84	12,19	4	6.5	8	2	2	2	88	0	-1	0	0	0
nordkap_s113_B	nordkap	113	B	US	Core destroyed	152	parent	152	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	292	parent	292	3	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	292	parent	292	3	27	8	11,20	2	4.5	8	2	2	2	2	1	10	1	0	1
nordkap_s114_B	nordkap	114	B	US	Core destroyed	226	parent	226	2	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
atoll_s115_A	atoll	115	A	OPP	Core destroyed	220	parent	220	7	21	6	13,4	2	4.5	8	2	2	2	7	1	13	1	0	1
atoll_s115_A	atoll	115	A	OPP	Core destroyed	220	parent	220	7	39	14	13,4	2	4.5	8	2	2	2	3	1	17	2	1	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	447	241	7,10	25	40.5	8	0	0	2	1	1	242	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	517	276	7,10	25	40.5	8	0	0	2	1	1	277	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	565	301	7,10	25	40.5	8	0	0	2	1	1	302	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	650	344	7,10	25	40.5	8	0	0	2	1	1	345	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	774	409	5,10	13	26.5	8	0	0	2	1	1	410	1	0	1
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	559	17	980	515	7,10	25	40.5	8	0	0	2	1	1	516	1	0	1
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	414	215	22	6	14,5	4	6.5	8	2	2	2	408	0	-1	204	1	1
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	414	215	243	152	13,6	10	14.5	8	0	0	2	1	1	153	1	0	1
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	414	215	421	293	13,6	10	14.5	8	0	0	2	1	1	294	1	0	1
atoll_s116_B	atoll	116	B	OPP	Core destroyed	234	parent	234	15	21	6	4,13	2	4.5	8	2	2	2	46	1	52	11	4	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	18	6	13,4	2	4.5	8	2	2	2	313	1	319	47	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	63	23	16,1	2	4.5	8	2	2	2	61	1	84	9	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	225	124	11,4	5	14.5	8	0	0	2	1	1	125	1	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	270	154	8,1	26	44.5	8	0	0	2	1	1	155	1	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	312	184	10,5	13	26.5	8	0	0	2	1	1	185	1	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	677	448	9,3	16	30.5	8	0	0	2	1	1	449	1	0	1
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	650	95	773	530	15,6	9	12.5	8	0	0	2	1	1	531	1	0	1
atoll_s117_B	atoll	117	B	US	Core destroyed	913	parent	913	2	87	38	0,14	1	6.5	8	2	2	2	875	0	-1	0	0	0
drakkarfjord_s115_A	drakkarfjord	115	A	OPP	Core destroyed	188	parent	188	28	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s115_A	drakkarfjord	115	A	OPP	Core destroyed	188	parent	188	28	96	39	27,7	4	6.5	8	2	2	2	149	0	-1	23	1	1
drakkarfjord_s115_B	drakkarfjord	115	B	OPP	Core destroyed	308	parent	308	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s116_A	drakkarfjord	116	A	US	Core destroyed	160	parent	160	5	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	171	parent	171	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s117_A	drakkarfjord	117	A	US	Core destroyed	316	parent	316	8	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	469	parent	469	5	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	469	parent	469	5	199	295	1,22	2	8.5	8	1	1	2	5	1	300	0	0	0
glacierkeep_s115_A	glacierkeep	115	A	OPP	Core destroyed	572	parent	572	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s115_B	glacierkeep	115	B	US	Core destroyed	197	parent	197	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s116_A	glacierkeep	116	A	OPP	Titanium collected (tiebreak)	1000	parent	1000	7	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s116_B	glacierkeep	116	B	US	Titanium collected (tiebreak)	1000	parent	1000	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s117_A	glacierkeep	117	A	US	Core destroyed	205	parent	205	4	14	7	16,23	5	14.5	8	0	0	2	1	1	8	1	0	1
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	465	parent	465	4	14	7	16,6	10	14.5	8	0	0	2	1	1	8	1	0	1
nordkap_s115_A	nordkap	115	A	OPP	Core destroyed	201	parent	201	7	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s115_A	nordkap	115	A	OPP	Core destroyed	201	parent	201	7	30	10	12,19	4	6.5	8	2	2	2	191	0	-1	5	0	1
nordkap_s115_B	nordkap	115	B	US	Core destroyed	361	parent	361	3	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s115_B	nordkap	115	B	US	Core destroyed	361	parent	361	3	157	140	12,8	5	8.5	8	1	1	2	221	0	-1	1	0	1
nordkap_s116_A	nordkap	116	A	OPP	Core destroyed	893	parent	893	211	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s116_A	nordkap	116	A	OPP	Core destroyed	893	parent	893	211	80	47	12,17	5	8.5	8	1	1	2	846	0	-1	209	0	1
nordkap_s116_B	nordkap	116	B	US	Core destroyed	440	parent	440	6	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s116_B	nordkap	116	B	US	Core destroyed	440	parent	440	6	526	242	13,9	13	18.5	8	0	0	2	1	1	243	1	0	1
nordkap_s117_A	nordkap	117	A	OPP	Core destroyed	212	parent	212	2	11	3	10,15	4	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s117_B	nordkap	117	B	US	Titanium collected (tiebreak)	1000	parent	1000	136	11	3	10,10	9	12.5	8	0	0	2	1	1	4	1	0	1
nordkap_s117_B	nordkap	117	B	US	Titanium collected (tiebreak)	1000	parent	1000	136	287	466	11,9	5	8.5	8	1	1	2	534	0	-1	5	0	1
atoll_s10_A	atoll	10	A	OPP	Core destroyed	405	parent	405	107	29	8	13,4	2	4.5	8	2	2	2	397	0	-1	105	8	1
atoll_s10_B	atoll	10	B	OPP	Core destroyed	256	parent	256	15	21	6	4,13	2	4.5	8	2	2	2	46	1	52	12	5	1
atoll_s11_A	atoll	11	A	OPP	Core destroyed	321	parent	321	3	27	8	13,5	5	8.5	8	1	1	2	3	1	11	1	0	1
atoll_s11_A	atoll	11	A	OPP	Core destroyed	321	parent	321	3	48	20	16,4	2	4.5	8	2	2	2	301	0	-1	0	0	0
atoll_s11_B	atoll	11	B	OPP	Core destroyed	223	parent	223	13	21	6	4,13	2	4.5	8	2	2	2	37	1	43	10	5	1
atoll_s12_A	atoll	12	A	US	Core destroyed	396	parent	396	25	32	9	14,5	4	6.5	8	2	2	2	387	0	-1	22	2	1
atoll_s12_A	atoll	12	A	US	Core destroyed	396	parent	396	25	120	50	16,1	2	4.5	8	2	2	2	346	0	-1	1	0	1
atoll_s12_B	atoll	12	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	10	207	110	7,10	25	40.5	8	0	0	2	1	1	111	1	0	1
atoll_s12_B	atoll	12	B	OPP	Titanium collected (tiebreak)	1000	parent	1000	10	292	168	8,16	26	32.5	8	0	0	2	1	1	169	1	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	548	133	15	9	22,8	18	32.5	8	0	0	2	1	1	10	1	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	548	133	451	156	24,7	5	12.5	8	0	0	2	392	0	-1	33	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	548	133	678	204	23,8	13	24.5	8	0	0	2	1	1	205	1	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	548	133	702	211	24,4	1	6.5	8	2	2	2	2	1	213	0	0	0
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	548	133	784	236	21,8	25	42.5	8	0	0	2	1	1	237	1	0	1
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	548	133	930	278	23,8	13	24.5	8	0	0	2	1	1	279	1	0	1
drakkarfjord_s10_B	drakkarfjord	10	B	OPP	Core destroyed	319	parent	319	7	15	9	7,21	20	32.5	8	0	0	2	1	1	10	1	0	1
