tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
glacierkeep_s105_B	glacierkeep	105	B	US	Core destroyed	213	parent	8	104	212	212	96	70	25	0.2708	0.2604	1	96	65	0.0
midgard_s103_A	midgard	103	A	OPP	Core destroyed	165	parent	48	-1	-1	164	117	117	104	0.0	0.8889	0	117	115	0.0
midgard_s103_B	midgard	103	B	OPP	Core destroyed	337	parent	51	-1	-1	336	286	199	188	0.3042	0.6573	0	201	191	0.2972
midgard_s104_A	midgard	104	A	OPP	Core destroyed	275	parent	48	-1	-1	274	227	195	20	0.141	0.0881	0	199	33	0.1233
midgard_s104_B	midgard	104	B	US	Core destroyed	429	parent	53	312	428	428	259	258	236	0.0039	0.9112	1	259	257	0.0
midgard_s105_A	midgard	105	A	US	Core destroyed	170	parent	51	114	169	169	63	62	45	0.0159	0.7143	1	63	56	0.0
midgard_s105_B	midgard	105	B	OPP	Core destroyed	312	parent	53	47	-1	311	0	0	0			1	0	0	
nordkap_s103_A	nordkap	103	A	OPP	Core destroyed	159	parent	4	-1	-1	158	155	107	3	0.3097	0.0194	0	111	9	0.2839
nordkap_s103_B	nordkap	103	B	US	Titanium collected (tiebreak)	1000	parent	4	-1	-1	999	996	225	10	0.7741	0.01	0	996	90	0.0
nordkap_s104_A	nordkap	104	A	US	Core destroyed	160	parent	4	88	159	159	84	71	25	0.1548	0.2976	1	84	54	0.0
nordkap_s104_B	nordkap	104	B	US	Core destroyed	169	parent	4	101	168	168	97	50	0	0.4845	0.0	1	97	0	0.0
nordkap_s105_A	nordkap	105	A	OPP	Core destroyed	177	parent	4	-1	-1	176	173	70	8	0.5954	0.0462	0	85	26	0.5087
nordkap_s105_B	nordkap	105	B	US	Core destroyed	708	parent	4	116	707	707	112	102	25	0.0893	0.2232	1	112	93	0.0
yulerune_s103_A	yulerune	103	A	OPP	Core destroyed	448	parent	29	-1	-1	447	419	115	62	0.7255	0.148	0	119	70	0.716
yulerune_s103_B	yulerune	103	B	US	Core destroyed	274	parent	31	158	273	273	127	127	121	0.0	0.9528	1	127	126	0.0
yulerune_s104_A	yulerune	104	A	US	Core destroyed	299	parent	37	253	298	298	216	215	206	0.0046	0.9537	1	216	212	0.0
yulerune_s104_B	yulerune	104	B	OPP	Core destroyed	140	parent	29	-1	-1	139	111	110	95	0.009	0.8559	0	111	102	0.0
yulerune_s105_A	yulerune	105	A	OPP	Core destroyed	425	parent	37	372	-1	424	335	335	331	0.0	0.9881	1	335	334	0.0
yulerune_s105_B	yulerune	105	B	OPP	Core destroyed	290	parent	29	-1	-1	289	261	128	110	0.5096	0.4215	0	129	112	0.5057
atoll_s106_A	atoll	106	A	OPP	Core destroyed	402	parent	11	-1	-1	401	391	74	0	0.8107	0.0	0	119	4	0.6957
atoll_s106_B	atoll	106	B	OPP	Core destroyed	186	parent	7	100	-1	185	93	77	26	0.172	0.2796	1	93	42	0.0
atoll_s107_A	atoll	107	A	US	Core destroyed	380	parent	6	126	379	379	120	16	0	0.8667	0.0	1	20	0	0.8333
atoll_s107_B	atoll	107	B	OPP	Core destroyed	327	parent	9	-1	-1	326	318	15	0	0.9528	0.0	0	22	0	0.9308
atoll_s108_A	atoll	108	A	US	Core destroyed	493	parent	6	376	492	492	370	112	0	0.6973	0.0	1	198	3	0.4649
atoll_s108_B	atoll	108	B	OPP	Core destroyed	163	parent	58	-1	-1	162	105	99	0	0.0571	0.0	0	102	0	0.0286
drakkarfjord_s106_A	drakkarfjord	106	A	US	Core destroyed	177	parent	10	99	176	176	89	64	7	0.2809	0.0787	1	85	22	0.0449
drakkarfjord_s106_B	drakkarfjord	106	B	OPP	Core destroyed	359	parent	10	-1	-1	358	349	39	0	0.8883	0.0	0	44	0	0.8739
drakkarfjord_s107_A	drakkarfjord	107	A	US	Core destroyed	158	parent	10	76	157	157	66	36	0	0.4545	0.0	1	66	0	0.0
drakkarfjord_s107_B	drakkarfjord	107	B	US	Core destroyed	137	parent	10	81	136	136	71	40	0	0.4366	0.0	1	66	0	0.0704
drakkarfjord_s108_A	drakkarfjord	108	A	US	Core destroyed	141	parent	10	83	140	140	73	53	12	0.274	0.1644	1	73	14	0.0
drakkarfjord_s108_B	drakkarfjord	108	B	OPP	Core destroyed	262	parent	10	-1	-1	261	252	94	21	0.627	0.0833	0	107	28	0.5754
glacierkeep_s106_A	glacierkeep	106	A	US	Core destroyed	158	parent	8	100	157	157	92	71	4	0.2283	0.0435	1	92	64	0.0
glacierkeep_s106_B	glacierkeep	106	B	US	Core destroyed	193	parent	8	88	192	192	80	64	14	0.2	0.175	1	80	48	0.0
glacierkeep_s107_A	glacierkeep	107	A	US	Core destroyed	145	parent	8	56	144	144	48	33	7	0.3125	0.1458	1	48	21	0.0
glacierkeep_s107_B	glacierkeep	107	B	US	Titanium collected (tiebreak)	1000	parent	8	76	-1	999	68	54	5	0.2059	0.0735	1	68	39	0.0
glacierkeep_s108_A	glacierkeep	108	A	OPP	Core destroyed	829	parent	8	-1	-1	828	821	801	195	0.0244	0.2375	0	815	400	0.0073
glacierkeep_s108_B	glacierkeep	108	B	US	Core destroyed	157	parent	8	52	156	156	44	31	3	0.2955	0.0682	1	44	11	0.0
midgard_s106_A	midgard	106	A	OPP	Core destroyed	161	parent	58	50	-1	160	0	0	0			1	0	0	
midgard_s106_B	midgard	106	B	US	Core destroyed	190	parent	52	134	189	189	82	80	69	0.0244	0.8415	1	82	71	0.0
midgard_s107_A	midgard	107	A	OPP	Core destroyed	557	parent	52	48	-1	556	0	0	0			1	0	0	
midgard_s107_B	midgard	107	B	OPP	Core destroyed	340	parent	62	51	-1	339	0	0	0			1	0	0	
midgard_s108_A	midgard	108	A	US	Core destroyed	190	parent	52	134	189	189	82	82	71	0.0	0.8659	1	82	76	0.0
midgard_s108_B	midgard	108	B	US	Core destroyed	209	parent	54	112	208	208	58	58	56	0.0	0.9655	1	58	58	0.0
nordkap_s106_A	nordkap	106	A	US	Titanium collected (tiebreak)	1000	parent	4	152	-1	999	148	147	62	0.0068	0.4189	1	148	136	0.0
nordkap_s106_B	nordkap	106	B	US	Core destroyed	125	parent	4	66	124	124	62	44	0	0.2903	0.0	1	61	23	0.0161
nordkap_s107_A	nordkap	107	A	US	Core destroyed	240	parent	4	184	239	239	180	177	90	0.0167	0.5	1	180	164	0.0
nordkap_s107_B	nordkap	107	B	OPP	Core destroyed	298	parent	4	-1	-1	297	294	48	0	0.8367	0.0	0	62	0	0.7891
nordkap_s108_A	nordkap	108	A	US	Core destroyed	521	parent	4	352	520	520	348	161	0	0.5374	0.0	1	217	2	0.3764
nordkap_s108_B	nordkap	108	B	US	Core destroyed	157	parent	4	80	156	156	76	65	20	0.1447	0.2632	1	73	43	0.0395
yulerune_s106_A	yulerune	106	A	OPP	Core destroyed	509	parent	31	-1	-1	508	478	477	469	0.0021	0.9812	0	478	476	0.0
yulerune_s106_B	yulerune	106	B	OPP	Core destroyed	445	parent	29	400	-1	444	371	367	56	0.0108	0.1509	1	371	96	0.0
yulerune_s107_A	yulerune	107	A	OPP	Core destroyed	445	parent	31	364	-1	444	333	170	141	0.4895	0.4234	1	177	162	0.4685
yulerune_s107_B	yulerune	107	B	OPP	Core destroyed	222	parent	36	-1	-1	221	186	41	24	0.7796	0.129	0	44	36	0.7634
yulerune_s108_A	yulerune	108	A	OPP	Core destroyed	269	parent	27	-1	-1	268	242	239	229	0.0124	0.9463	0	242	236	0.0
yulerune_s108_B	yulerune	108	B	US	Core destroyed	458	parent	31	423	457	457	392	354	274	0.0969	0.699	1	362	284	0.0765
atoll_s109_A	atoll	109	A	OPP	Core destroyed	829	parent	7	111	-1	828	104	36	0	0.6538	0.0	1	42	0	0.5962
atoll_s109_B	atoll	109	B	OPP	Titanium collected (tiebreak)	1000	parent	9	-1	-1	999	991	55	0	0.9445	0.0	0	90	3	0.9092
atoll_s110_A	atoll	110	A	OPP	Core destroyed	662	parent	11	452	-1	661	441	109	0	0.7528	0.0	1	163	0	0.6304
atoll_s110_B	atoll	110	B	US	Core destroyed	157	parent	6	52	156	156	46	42	8	0.087	0.1739	1	46	11	0.0
atoll_s111_A	atoll	111	A	US	Core destroyed	337	parent	6	204	336	336	198	49	0	0.7525	0.0	1	63	0	0.6818
atoll_s111_B	atoll	111	B	US	Core destroyed	730	parent	7	576	729	729	569	70	2	0.877	0.0035	1	95	5	0.833
drakkarfjord_s109_A	drakkarfjord	109	A	OPP	Core destroyed	617	parent	10	-1	-1	616	607	90	0	0.8517	0.0	0	112	0	0.8155
drakkarfjord_s109_B	drakkarfjord	109	B	US	Core destroyed	145	parent	10	89	144	144	79	40	0	0.4937	0.0	1	79	0	0.0
drakkarfjord_s110_A	drakkarfjord	110	A	OPP	Core destroyed	475	parent	10	-1	-1	474	465	45	0	0.9032	0.0	0	74	0	0.8409
drakkarfjord_s110_B	drakkarfjord	110	B	US	Core destroyed	129	parent	10	64	128	128	54	31	0	0.4259	0.0	1	54	0	0.0
drakkarfjord_s111_A	drakkarfjord	111	A	US	Core destroyed	408	parent	10	297	407	407	287	79	8	0.7247	0.0279	1	142	39	0.5052
drakkarfjord_s111_B	drakkarfjord	111	B	US	Titanium collected (tiebreak)	1000	parent	10	-1	-1	999	990	265	0	0.7323	0.0	0	322	0	0.6747
glacierkeep_s109_A	glacierkeep	109	A	US	Titanium collected (tiebreak)	1000	parent	9	91	-1	999	82	67	7	0.1829	0.0854	1	82	55	0.0
glacierkeep_s109_B	glacierkeep	109	B	US	Core destroyed	173	parent	8	80	172	172	72	51	4	0.2917	0.0556	1	72	38	0.0
glacierkeep_s110_A	glacierkeep	110	A	US	Core destroyed	185	parent	8	83	184	184	75	47	8	0.3733	0.1067	1	74	44	0.0133
glacierkeep_s110_B	glacierkeep	110	B	OPP	Core destroyed	881	parent	8	48	-1	880	40	30	4	0.25	0.1	1	40	8	0.0
glacierkeep_s111_A	glacierkeep	111	A	US	Titanium collected (tiebreak)	1000	parent	9	91	-1	999	82	67	7	0.1829	0.0854	1	82	55	0.0
glacierkeep_s111_B	glacierkeep	111	B	OPP	Titanium stored (tiebreak)	1000	parent	9	90	-1	999	81	29	0	0.642	0.0	1	73	0	0.0988
midgard_s109_A	midgard	109	A	OPP	Core destroyed	732	parent	49	244	-1	731	195	194	185	0.0051	0.9487	1	195	190	0.0
midgard_s109_B	midgard	109	B	US	Core destroyed	349	parent	49	196	348	348	147	146	134	0.0068	0.9116	1	147	137	0.0
midgard_s110_A	midgard	110	A	OPP	Core destroyed	697	parent	51	-1	-1	696	646	645	635	0.0015	0.983	0	646	640	0.0
midgard_s110_B	midgard	110	B	US	Core destroyed	193	parent	51	104	192	192	53	53	48	0.0	0.9057	1	53	51	0.0
midgard_s111_A	midgard	111	A	OPP	Core destroyed	645	parent	57	-1	-1	644	588	139	56	0.7636	0.0952	0	139	66	0.7636
midgard_s111_B	midgard	111	B	US	Core destroyed	164	parent	54	108	163	163	54	53	36	0.0185	0.6667	1	54	49	0.0
nordkap_s109_A	nordkap	109	A	US	Titanium collected (tiebreak)	1000	parent	4	50	-1	999	46	42	14	0.087	0.3043	1	46	33	0.0
nordkap_s109_B	nordkap	109	B	US	Core destroyed	160	parent	4	104	159	159	100	82	33	0.18	0.33	1	91	52	0.09
nordkap_s110_A	nordkap	110	A	US	Core destroyed	327	parent	4	253	326	326	249	41	3	0.8353	0.012	1	54	6	0.7831
nordkap_s110_B	nordkap	110	B	OPP	Core destroyed	223	parent	4	-1	-1	222	219	95	20	0.5662	0.0913	0	122	30	0.4429
nordkap_s111_A	nordkap	111	A	US	Core destroyed	159	parent	4	83	158	158	79	56	13	0.2911	0.1646	1	72	53	0.0886
nordkap_s111_B	nordkap	111	B	US	Core destroyed	748	parent	4	530	747	747	526	135	21	0.7433	0.0399	1	168	31	0.6806
yulerune_s109_A	yulerune	109	A	OPP	Core destroyed	509	parent	31	-1	-1	508	478	477	469	0.0021	0.9812	0	478	476	0.0
yulerune_s109_B	yulerune	109	B	OPP	Core destroyed	250	parent	32	-1	-1	249	218	63	42	0.711	0.1927	0	75	50	0.656
yulerune_s110_A	yulerune	110	A	US	Core destroyed	384	parent	29	192	383	383	163	161	147	0.0123	0.9018	1	163	156	0.0
yulerune_s110_B	yulerune	110	B	OPP	Core destroyed	485	parent	32	-1	-1	484	453	453	449	0.0	0.9912	0	453	452	0.0
yulerune_s111_A	yulerune	111	A	OPP	Titanium collected (tiebreak)	1000	parent	33	-1	-1	999	967	966	952	0.001	0.9845	0	967	963	0.0
yulerune_s111_B	yulerune	111	B	US	Core destroyed	393	parent	29	300	392	392	271	266	254	0.0185	0.9373	1	271	261	0.0
atoll_s112_A	atoll	112	A	US	Core destroyed	427	parent	7	171	426	426	164	46	0	0.7195	0.0	1	71	1	0.5671
atoll_s112_B	atoll	112	B	US	Core destroyed	360	parent	6	62	359	359	56	44	7	0.2143	0.125	1	54	33	0.0357
atoll_s113_A	atoll	113	A	US	Core destroyed	636	parent	6	185	635	635	179	31	0	0.8268	0.0	1	39	0	0.7821
atoll_s113_B	atoll	113	B	OPP	Core destroyed	673	parent	7	81	-1	672	74	23	0	0.6892	0.0	1	31	0	0.5811
atoll_s114_A	atoll	114	A	OPP	Core destroyed	330	parent	6	-1	-1	329	324	25	0	0.9228	0.0	0	41	0	0.8735
atoll_s114_B	atoll	114	B	OPP	Core destroyed	673	parent	7	81	-1	672	74	23	0	0.6892	0.0	1	31	0	0.5811
drakkarfjord_s112_A	drakkarfjord	112	A	OPP	Core destroyed	243	parent	10	-1	-1	242	233	139	25	0.4034	0.1073	0	166	32	0.2876
drakkarfjord_s112_B	drakkarfjord	112	B	US	Core destroyed	148	parent	10	60	147	147	50	21	0	0.58	0.0	1	50	0	0.0
drakkarfjord_s113_A	drakkarfjord	113	A	US	Core destroyed	221	parent	10	159	220	220	149	88	4	0.4094	0.0268	1	149	9	0.0
drakkarfjord_s113_B	drakkarfjord	113	B	US	Core destroyed	272	parent	10	60	271	271	50	27	0	0.46	0.0	1	47	0	0.06
drakkarfjord_s114_A	drakkarfjord	114	A	US	Titanium collected (tiebreak)	1000	parent	10	121	-1	999	111	18	0	0.8378	0.0	1	30	0	0.7297
drakkarfjord_s114_B	drakkarfjord	114	B	US	Core destroyed	137	parent	10	81	136	136	71	40	0	0.4366	0.0	1	66	0	0.0704
glacierkeep_s112_A	glacierkeep	112	A	OPP	Core destroyed	573	parent	8	-1	-1	572	565	61	0	0.892	0.0	0	80	0	0.8584
glacierkeep_s112_B	glacierkeep	112	B	US	Titanium collected (tiebreak)	1000	parent	8	52	-1	999	44	32	2	0.2727	0.0455	1	44	13	0.0
glacierkeep_s113_A	glacierkeep	113	A	US	Core destroyed	301	parent	8	128	300	300	120	79	0	0.3417	0.0	1	120	69	0.0
glacierkeep_s113_B	glacierkeep	113	B	US	Core destroyed	193	parent	8	88	192	192	80	63	14	0.2125	0.175	1	80	46	0.0
glacierkeep_s114_A	glacierkeep	114	A	US	Core destroyed	181	parent	8	76	180	180	68	40	3	0.4118	0.0441	1	67	37	0.0147
glacierkeep_s114_B	glacierkeep	114	B	US	Core destroyed	425	parent	8	84	424	424	76	61	14	0.1974	0.1842	1	76	42	0.0
midgard_s112_A	midgard	112	A	US	Core destroyed	485	parent	50	324	484	484	274	270	256	0.0146	0.9343	1	274	271	0.0
midgard_s112_B	midgard	112	B	US	Core destroyed	725	parent	51	544	724	724	493	489	471	0.0081	0.9554	1	493	486	0.0
midgard_s113_A	midgard	113	A	US	Core destroyed	168	parent	48	112	167	167	64	64	53	0.0	0.8281	1	64	61	0.0
midgard_s113_B	midgard	113	B	US	Core destroyed	553	parent	51	400	552	552	349	347	334	0.0057	0.957	1	349	348	0.0
midgard_s114_A	midgard	114	A	US	Core destroyed	473	parent	49	43	472	472	0	0	0			1	0	0	
midgard_s114_B	midgard	114	B	US	Core destroyed	173	parent	51	108	172	172	57	57	46	0.0	0.807	1	57	52	0.0
nordkap_s112_A	nordkap	112	A	US	Core destroyed	701	parent	4	645	700	700	641	127	3	0.8019	0.0047	1	241	6	0.624
nordkap_s112_B	nordkap	112	B	US	Core destroyed	197	parent	4	76	196	196	72	62	25	0.1389	0.3472	1	72	51	0.0
nordkap_s113_A	nordkap	113	A	US	Core destroyed	172	parent	4	116	171	171	112	106	79	0.0536	0.7054	1	112	95	0.0
nordkap_s113_B	nordkap	113	B	US	Core destroyed	152	parent	4	96	151	151	92	66	16	0.2826	0.1739	1	92	77	0.0
nordkap_s114_A	nordkap	114	A	OPP	Core destroyed	292	parent	4	-1	-1	291	288	283	261	0.0174	0.9062	0	288	274	0.0
nordkap_s114_B	nordkap	114	B	US	Core destroyed	226	parent	4	101	225	225	97	84	32	0.134	0.3299	1	94	72	0.0309
yulerune_s112_A	yulerune	112	A	OPP	Core destroyed	477	parent	30	-1	-1	476	447	302	173	0.3244	0.387	0	306	190	0.3154
yulerune_s112_B	yulerune	112	B	OPP	Core destroyed	232	parent	27	56	-1	231	29	28	16	0.0345	0.5517	1	29	26	0.0
yulerune_s113_A	yulerune	113	A	OPP	Core destroyed	515	parent	31	-1	-1	514	484	482	470	0.0041	0.9711	0	484	477	0.0
yulerune_s113_B	yulerune	113	B	US	Core destroyed	177	parent	29	72	176	176	43	41	23	0.0465	0.5349	1	43	33	0.0
yulerune_s114_A	yulerune	114	A	OPP	Core destroyed	185	parent	29	-1	-1	184	156	154	141	0.0128	0.9038	0	156	148	0.0
yulerune_s114_B	yulerune	114	B	US	Core destroyed	146	parent	27	90	145	145	63	63	56	0.0	0.8889	1	63	61	0.0
atoll_s115_A	atoll	115	A	OPP	Core destroyed	220	parent	7	-1	-1	219	213	76	0	0.6432	0.0	0	95	11	0.554
atoll_s115_B	atoll	115	B	OPP	Core destroyed	559	parent	6	-1	-1	558	553	58	0	0.8951	0.0	0	77	0	0.8608
atoll_s116_A	atoll	116	A	OPP	Core destroyed	414	parent	7	111	-1	413	104	36	0	0.6538	0.0	1	42	0	0.5962
atoll_s116_B	atoll	116	B	OPP	Core destroyed	234	parent	96	-1	-1	233	138	2	0	0.9855	0.0	0	2	0	0.9855
atoll_s117_A	atoll	117	A	US	Core destroyed	650	parent	11	226	649	649	215	58	0	0.7302	0.0	1	82	0	0.6186
atoll_s117_B	atoll	117	B	US	Core destroyed	913	parent	6	78	912	912	72	66	23	0.0833	0.3194	1	72	50	0.0
drakkarfjord_s115_A	drakkarfjord	115	A	OPP	Core destroyed	188	parent	10	63	-1	187	53	33	0	0.3774	0.0	1	50	0	0.0566
drakkarfjord_s115_B	drakkarfjord	115	B	OPP	Core destroyed	308	parent	10	-1	-1	307	298	29	0	0.9027	0.0	0	38	0	0.8725
drakkarfjord_s116_A	drakkarfjord	116	A	US	Core destroyed	160	parent	10	104	159	159	94	62	13	0.3404	0.1383	1	94	37	0.0
drakkarfjord_s116_B	drakkarfjord	116	B	US	Core destroyed	171	parent	10	89	170	170	79	40	0	0.4937	0.0	1	79	0	0.0
drakkarfjord_s117_A	drakkarfjord	117	A	US	Core destroyed	316	parent	10	266	315	315	256	81	0	0.6836	0.0	1	114	0	0.5547
drakkarfjord_s117_B	drakkarfjord	117	B	US	Core destroyed	469	parent	10	81	468	468	71	32	0	0.5493	0.0	1	71	0	0.0
glacierkeep_s115_A	glacierkeep	115	A	OPP	Core destroyed	572	parent	8	-1	-1	571	564	68	0	0.8794	0.0	0	100	59	0.8227
glacierkeep_s115_B	glacierkeep	115	B	US	Core destroyed	197	parent	8	89	196	196	81	63	12	0.2222	0.1481	1	81	46	0.0
glacierkeep_s116_A	glacierkeep	116	A	OPP	Titanium collected (tiebreak)	1000	parent	8	180	-1	999	172	132	0	0.2326	0.0	1	155	0	0.0988
glacierkeep_s116_B	glacierkeep	116	B	US	Titanium collected (tiebreak)	1000	parent	8	64	-1	999	56	44	12	0.2143	0.2143	1	56	23	0.0
glacierkeep_s117_A	glacierkeep	117	A	US	Core destroyed	205	parent	8	71	204	204	63	43	22	0.3175	0.3492	1	60	30	0.0476
glacierkeep_s117_B	glacierkeep	117	B	OPP	Core destroyed	465	parent	8	65	-1	464	57	41	5	0.2807	0.0877	1	57	20	0.0
midgard_s115_A	midgard	115	A	OPP	Core destroyed	589	parent	51	49	-1	588	0	0	0			1	0	0	
midgard_s115_B	midgard	115	B	US	Core destroyed	265	parent	51	160	264	264	109	109	101	0.0	0.9266	1	109	103	0.0
midgard_s116_A	midgard	116	A	OPP	Core destroyed	465	parent	53	49	-1	464	0	0	0			1	0	0	
midgard_s116_B	midgard	116	B	US	Core destroyed	293	parent	52	237	292	292	185	185	176	0.0	0.9514	1	185	183	0.0
midgard_s117_A	midgard	117	A	US	Core destroyed	215	parent	57	159	214	214	102	101	89	0.0098	0.8725	1	102	96	0.0
midgard_s117_B	midgard	117	B	OPP	Core destroyed	196	parent	51	47	-1	195	0	0	0			1	0	0	
nordkap_s115_A	nordkap	115	A	OPP	Core destroyed	201	parent	4	-1	-1	200	197	178	63	0.0964	0.3198	0	189	132	0.0406
nordkap_s115_B	nordkap	115	B	US	Core destroyed	361	parent	4	164	360	360	160	144	112	0.1	0.7	1	160	124	0.0
nordkap_s116_A	nordkap	116	A	OPP	Core destroyed	893	parent	4	64	-1	892	60	55	20	0.0833	0.3333	1	60	42	0.0
nordkap_s116_B	nordkap	116	B	US	Core destroyed	440	parent	4	142	439	439	138	63	1	0.5435	0.0072	1	83	4	0.3986
nordkap_s117_A	nordkap	117	A	OPP	Core destroyed	212	parent	4	-1	-1	211	208	24	1	0.8846	0.0048	0	49	1	0.7644
nordkap_s117_B	nordkap	117	B	US	Titanium collected (tiebreak)	1000	parent	4	102	-1	999	98	72	2	0.2653	0.0204	1	89	46	0.0918
yulerune_s115_A	yulerune	115	A	OPP	Core destroyed	318	parent	37	-1	-1	317	281	280	93	0.0036	0.331	0	281	95	0.0
yulerune_s115_B	yulerune	115	B	OPP	Core destroyed	254	parent	29	-1	-1	253	225	72	54	0.68	0.24	0	79	67	0.6489
yulerune_s116_A	yulerune	116	A	OPP	Core destroyed	172	parent	31	-1	-1	171	141	90	65	0.3617	0.461	0	92	70	0.3475
yulerune_s116_B	yulerune	116	B	OPP	Core destroyed	214	parent	33	-1	-1	213	181	180	42	0.0055	0.232	0	181	48	0.0
yulerune_s117_A	yulerune	117	A	US	Core destroyed	525	parent	33	488	524	524	455	455	447	0.0	0.9824	1	455	453	0.0
yulerune_s117_B	yulerune	117	B	OPP	Core destroyed	305	parent	37	-1	-1	304	268	101	87	0.6231	0.3246	0	101	92	0.6231
atoll_s10_A	atoll	10	A	OPP	Core destroyed	405	parent	9	-1	-1	404	396	98	1	0.7525	0.0025	0	211	1	0.4672
atoll_s10_B	atoll	10	B	OPP	Core destroyed	256	parent	34	-1	-1	255	222	15	0	0.9324	0.0	0	18	0	0.9189
atoll_s11_A	atoll	11	A	OPP	Core destroyed	321	parent	6	-1	-1	320	315	301	75	0.0444	0.2381	0	307	105	0.0254
atoll_s11_B	atoll	11	B	OPP	Core destroyed	223	parent	33	-1	-1	222	190	33	5	0.8263	0.0263	0	33	7	0.8263
atoll_s12_A	atoll	12	A	US	Core destroyed	396	parent	6	78	395	395	72	28	1	0.6111	0.0139	1	69	4	0.0417
atoll_s12_B	atoll	12	B	OPP	Titanium collected (tiebreak)	1000	parent	6	186	-1	999	180	50	2	0.7222	0.0111	1	61	4	0.6611
drakkarfjord_s10_A	drakkarfjord	10	A	OPP	Core destroyed	548	parent	10	-1	-1	547	538	57	0	0.8941	0.0	0	84	1	0.8439
drakkarfjord_s10_B	drakkarfjord	10	B	OPP	Core destroyed	319	parent	10	143	-1	318	133	74	0	0.4436	0.0	1	84	0	0.3684
drakkarfjord_s11_A	drakkarfjord	11	A	US	Core destroyed	178	parent	10	80	177	177	70	51	0	0.2714	0.0	1	67	0	0.0429
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	421	parent	10	89	420	420	79	40	0	0.4937	0.0	1	79	0	0.0
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	160	parent	10	104	159	159	94	62	13	0.3404	0.1383	1	94	37	0.0
drakkarfjord_s12_B	drakkarfjord	12	B	US	Core destroyed	192	parent	10	136	191	191	126	76	0	0.3968	0.0	1	85	0	0.3254
glacierkeep_s10_A	glacierkeep	10	A	OPP	Core destroyed	461	parent	8	184	-1	460	176	143	0	0.1875	0.0	1	162	0	0.0795
glacierkeep_s10_B	glacierkeep	10	B	OPP	Core destroyed	901	parent	8	104	-1	900	96	75	2	0.2188	0.0208	1	96	64	0.0
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	133	parent	8	56	132	132	48	32	5	0.3333	0.1042	1	48	20	0.0
glacierkeep_s11_B	glacierkeep	11	B	US	Core destroyed	197	parent	8	89	196	196	81	63	12	0.2222	0.1481	1	81	46	0.0
glacierkeep_s12_A	glacierkeep	12	A	US	Core destroyed	249	parent	8	140	248	248	132	98	5	0.2576	0.0379	1	123	12	0.0682
glacierkeep_s12_B	glacierkeep	12	B	US	Titanium collected (tiebreak)	1000	parent	8	56	-1	999	48	35	6	0.2708	0.125	1	48	17	0.0
midgard_s10_A	midgard	10	A	OPP	Core destroyed	141	parent	51	57	-1	140	6	6	0	0.0	0.0	1	6	3	0.0
midgard_s10_B	midgard	10	B	OPP	Core destroyed	829	parent	51	-1	-1	828	778	778	774	0.0	0.9949	0	778	777	0.0
midgard_s11_A	midgard	11	A	US	Core destroyed	258	parent	50	220	257	257	170	170	164	0.0	0.9647	1	170	170	0.0
midgard_s11_B	midgard	11	B	US	Core destroyed	298	parent	53	47	297	297	0	0	0			1	0	0	
midgard_s12_A	midgard	12	A	US	Titanium collected (tiebreak)	1000	parent	52	-1	-1	999	948	948	941	0.0	0.9926	0	948	942	0.0
midgard_s12_B	midgard	12	B	OPP	Core destroyed	187	parent	55	-1	-1	186	132	50	33	0.6212	0.25	0	51	42	0.6136
nordkap_s10_A	nordkap	10	A	OPP	Core destroyed	302	parent	4	-1	-1	301	298	111	62	0.6275	0.2081	0	143	78	0.5201
nordkap_s10_B	nordkap	10	B	US	Core destroyed	144	parent	4	84	143	143	80	74	21	0.075	0.2625	1	80	61	0.0
nordkap_s11_A	nordkap	11	A	OPP	Titanium collected (tiebreak)	1000	parent	4	41	-1	999	37	34	7	0.0811	0.1892	1	37	15	0.0
nordkap_s11_B	nordkap	11	B	US	Core destroyed	284	parent	4	228	283	283	224	158	33	0.2946	0.1473	1	224	71	0.0
nordkap_s12_A	nordkap	12	A	US	Core destroyed	368	parent	4	312	367	367	308	95	22	0.6916	0.0714	1	121	37	0.6071
nordkap_s12_B	nordkap	12	B	US	Core destroyed	187	parent	4	116	186	186	112	95	46	0.1518	0.4107	1	110	91	0.0179
yulerune_s10_A	yulerune	10	A	US	Core destroyed	309	parent	26	168	308	308	142	140	126	0.0141	0.8873	1	142	130	0.0
yulerune_s10_B	yulerune	10	B	OPP	Core destroyed	204	parent	35	-1	-1	203	169	168	162	0.0059	0.9586	0	169	169	0.0
yulerune_s11_A	yulerune	11	A	OPP	Core destroyed	561	parent	34	-1	-1	560	527	524	517	0.0057	0.981	0	527	525	0.0
yulerune_s11_B	yulerune	11	B	OPP	Core destroyed	148	parent	31	-1	-1	147	117	116	92	0.0085	0.7863	0	117	98	0.0
yulerune_s12_A	yulerune	12	A	US	Core destroyed	278	parent	28	222	277	277	194	193	187	0.0052	0.9639	1	194	191	0.0
yulerune_s12_B	yulerune	12	B	US	Core destroyed	240	parent	36	184	239	239	148	148	139	0.0	0.9392	1	148	148	0.0
atoll_s13_A	atoll	13	A	OPP	Core destroyed	189	parent	6	-1	-1	188	183	48	4	0.7377	0.0219	0	85	6	0.5355
