tag	map	seed	seat	ours	cond	turn	arm	arrive	sent	kill	last	window	ge1	ge2	nobody	two_body_share	bought_sentinel	ge1_fp	ge2_fp	nobody_fp
atoll_s9_A	atoll	9	A	US	Core destroyed	138	v520	11	66	137	137	55	53	22	0.0364	0.4	1	55	48	0.0
atoll_s9_B	atoll	9	B	OPP	Core destroyed	223	v520	11	-1	-1	222	212	56	11	0.7358	0.0519	0	212	24	0.0
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	141	v520	14	61	140	140	47	43	19	0.0851	0.4043	1	47	42	0.0
drakkarfjord_s7_B	drakkarfjord	7	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	21	11	0.1923	0.4231	1	26	25	0.0
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	92	v520	14	36	91	91	22	18	5	0.1818	0.2273	1	22	18	0.0
drakkarfjord_s8_B	drakkarfjord	8	B	US	Core destroyed	96	v520	14	40	95	95	26	24	12	0.0769	0.4615	1	26	24	0.0
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	147	v520	14	57	146	146	43	30	14	0.3023	0.3256	1	43	35	0.0
glacierkeep_s7_A	glacierkeep	7	A	OPP	Core destroyed	584	v520	12	105	-1	583	93	74	46	0.2043	0.4946	1	93	84	0.0
glacierkeep_s7_B	glacierkeep	7	B	US	Harvesters (tiebreak)	1000	v520	12	144	-1	999	132	73	15	0.447	0.1136	1	132	116	0.0
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	121	v520	12	40	120	120	28	24	13	0.1429	0.4643	1	28	28	0.0
glacierkeep_s8_B	glacierkeep	8	B	US	Harvesters (tiebreak)	1000	v520	12	984	-1	999	972	405	8	0.5833	0.0082	1	892	28	0.0823
glacierkeep_s9_A	glacierkeep	9	A	US	Core destroyed	110	v520	12	52	109	109	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s9_B	glacierkeep	9	B	OPP	Core destroyed	824	v520	12	92	-1	823	80	79	8	0.0125	0.1	1	80	47	0.0
midgard_s7_A	midgard	7	A	OPP	Core destroyed	151	v520	49	49	-1	150	0	0	0			1	0	0	
midgard_s7_B	midgard	7	B	US	Core destroyed	705	v520	47	524	704	704	477	476	462	0.0021	0.9686	1	477	470	0.0
midgard_s8_A	midgard	8	A	US	Core destroyed	692	v520	48	636	691	691	588	587	574	0.0017	0.9762	1	588	580	0.0
midgard_s8_B	midgard	8	B	OPP	Core destroyed	215	v520	50	-1	-1	214	165	165	25	0.0	0.1515	0	165	29	0.0
midgard_s9_A	midgard	9	A	US	Core destroyed	162	v520	47	88	161	161	41	35	0	0.1463	0.0	1	41	0	0.0
midgard_s9_B	midgard	9	B	OPP	Core destroyed	248	v520	52	45	-1	247	0	0	0			1	0	0	
nordkap_s7_A	nordkap	7	A	US	Core destroyed	179	v520	8	60	178	178	52	47	25	0.0962	0.4808	1	51	48	0.0192
nordkap_s7_B	nordkap	7	B	OPP	Core destroyed	562	v520	8	-1	-1	561	554	165	96	0.7022	0.1733	0	199	116	0.6408
nordkap_s8_A	nordkap	8	A	US	Core destroyed	312	v520	9	188	311	311	179	179	64	0.0	0.3575	1	179	70	0.0
nordkap_s8_B	nordkap	8	B	US	Core destroyed	249	v520	10	60	248	248	50	39	11	0.22	0.22	1	50	13	0.0
nordkap_s9_A	nordkap	9	A	US	Core destroyed	469	v520	8	413	468	468	405	222	15	0.4519	0.037	1	239	24	0.4099
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	555	v520	12	48	-1	554	36	33	24	0.0833	0.6667	1	36	32	0.0
yulerune_s7_A	yulerune	7	A	OPP	Core destroyed	229	v520	31	180	-1	228	149	149	147	0.0	0.9866	1	149	149	0.0
yulerune_s7_B	yulerune	7	B	US	Core destroyed	227	v520	31	140	226	226	109	78	41	0.2844	0.3761	1	78	49	0.2844
yulerune_s8_A	yulerune	8	A	US	Core destroyed	553	v520	29	344	552	552	315	314	307	0.0032	0.9746	1	315	311	0.0
yulerune_s8_B	yulerune	8	B	OPP	Core destroyed	160	v520	32	-1	-1	159	128	128	59	0.0	0.4609	0	128	66	0.0
yulerune_s9_A	yulerune	9	A	US	Core destroyed	140	v520	31	103	139	139	72	72	70	0.0	0.9722	1	72	72	0.0
yulerune_s9_B	yulerune	9	B	OPP	Core destroyed	319	v520	31	-1	-1	318	288	109	70	0.6215	0.2431	0	119	77	0.5868
atoll_s88_A	atoll	88	A	US	Core destroyed	159	v520	10	88	158	158	78	68	26	0.1282	0.3333	1	78	73	0.0
atoll_s88_B	atoll	88	B	US	Core destroyed	227	v520	13	118	226	226	105	55	21	0.4762	0.2	1	63	28	0.4
atoll_s89_A	atoll	89	A	US	Core destroyed	169	v520	11	109	168	168	98	78	7	0.2041	0.0714	1	91	12	0.0714
atoll_s89_B	atoll	89	B	US	Core destroyed	150	v520	11	94	149	149	83	76	60	0.0843	0.7229	1	83	77	0.0
atoll_s90_A	atoll	90	A	OPP	Core destroyed	200	v520	11	-1	-1	199	189	177	74	0.0635	0.3915	0	189	98	0.0
atoll_s90_B	atoll	90	B	US	Core destroyed	283	v520	10	227	282	282	217	49	6	0.7742	0.0276	1	99	19	0.5438
drakkarfjord_s88_A	drakkarfjord	88	A	US	Core destroyed	99	v520	14	37	98	98	23	18	7	0.2174	0.3043	1	23	19	0.0
drakkarfjord_s88_B	drakkarfjord	88	B	US	Core destroyed	98	v520	14	42	97	97	28	23	8	0.1786	0.2857	1	28	23	0.0
drakkarfjord_s89_A	drakkarfjord	89	A	US	Core destroyed	221	v520	14	105	220	220	91	65	24	0.2857	0.2637	1	91	84	0.0
drakkarfjord_s89_B	drakkarfjord	89	B	US	Titanium collected (tiebreak)	1000	v520	14	76	-1	999	62	55	19	0.1129	0.3065	1	62	48	0.0
drakkarfjord_s90_A	drakkarfjord	90	A	US	Core destroyed	397	v520	14	33	396	396	19	17	5	0.1053	0.2632	1	19	18	0.0
drakkarfjord_s90_B	drakkarfjord	90	B	US	Core destroyed	114	v520	14	40	113	113	26	22	9	0.1538	0.3462	1	26	25	0.0
glacierkeep_s88_A	glacierkeep	88	A	US	Core destroyed	164	v520	12	108	163	163	96	72	29	0.25	0.3021	1	96	88	0.0
glacierkeep_s88_B	glacierkeep	88	B	US	Harvesters (tiebreak)	1000	v520	12	-1	-1	999	988	605	85	0.3877	0.086	0	988	981	0.0
glacierkeep_s89_A	glacierkeep	89	A	US	Core destroyed	428	v520	12	105	427	427	93	74	46	0.2043	0.4946	1	93	84	0.0
glacierkeep_s89_B	glacierkeep	89	B	OPP	Core destroyed	858	v520	12	92	-1	857	80	58	6	0.275	0.075	1	80	66	0.0
glacierkeep_s90_A	glacierkeep	90	A	US	Core destroyed	112	v520	12	52	111	111	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s90_B	glacierkeep	90	B	OPP	Core destroyed	820	v520	12	128	-1	819	116	84	19	0.2759	0.1638	1	114	90	0.0172
midgard_s88_A	midgard	88	A	US	Core destroyed	273	v520	50	180	272	272	130	130	126	0.0	0.9692	1	130	130	0.0
midgard_s88_B	midgard	88	B	OPP	Core destroyed	309	v520	47	-1	-1	308	262	260	246	0.0076	0.9389	0	262	255	0.0
midgard_s89_A	midgard	89	A	US	Core destroyed	234	v520	47	176	233	233	129	129	116	0.0	0.8992	1	129	122	0.0
midgard_s89_B	midgard	89	B	OPP	Core destroyed	479	v520	52	-1	-1	478	427	38	23	0.911	0.0539	0	42	27	0.9016
midgard_s90_A	midgard	90	A	US	Core destroyed	350	v520	47	293	349	349	246	246	230	0.0	0.935	1	246	241	0.0
midgard_s90_B	midgard	90	B	OPP	Core destroyed	191	v520	50	-1	-1	190	141	141	29	0.0	0.2057	0	141	41	0.0
nordkap_s88_A	nordkap	88	A	US	Titanium collected (tiebreak)	1000	v520	8	64	-1	999	56	50	38	0.1071	0.6786	1	56	55	0.0
nordkap_s88_B	nordkap	88	B	OPP	Titanium collected (tiebreak)	1000	v520	8	-1	-1	999	992	989	97	0.003	0.0978	0	992	136	0.0
nordkap_s89_A	nordkap	89	A	US	Titanium collected (tiebreak)	1000	v520	8	105	-1	999	97	79	34	0.1856	0.3505	1	94	81	0.0309
nordkap_s89_B	nordkap	89	B	US	Core destroyed	233	v520	8	112	232	232	104	99	70	0.0481	0.6731	1	104	100	0.0
nordkap_s90_A	nordkap	90	A	US	Core destroyed	181	v520	8	108	180	180	100	100	15	0.0	0.15	1	100	97	0.0
nordkap_s90_B	nordkap	90	B	US	Core destroyed	785	v520	8	729	784	784	721	508	392	0.2954	0.5437	1	613	436	0.1498
yulerune_s88_A	yulerune	88	A	US	Core destroyed	480	v520	29	436	479	479	407	406	29	0.0025	0.0713	1	407	38	0.0
yulerune_s88_B	yulerune	88	B	US	Core destroyed	224	v520	26	150	223	223	124	119	113	0.0403	0.9113	1	124	117	0.0
yulerune_s89_A	yulerune	89	A	OPP	Titanium collected (tiebreak)	1000	v520	29	-1	-1	999	971	970	186	0.001	0.1916	0	971	191	0.0
yulerune_s89_B	yulerune	89	B	OPP	Core destroyed	203	v520	34	-1	-1	202	169	169	33	0.0	0.1953	0	169	37	0.0
yulerune_s90_A	yulerune	90	A	OPP	Core destroyed	259	v520	33	-1	-1	258	226	226	221	0.0	0.9779	0	226	225	0.0
yulerune_s90_B	yulerune	90	B	US	Core destroyed	441	v520	30	348	440	440	318	317	309	0.0031	0.9717	1	318	313	0.0
atoll_s91_A	atoll	91	A	US	Core destroyed	231	v520	11	116	230	230	105	100	39	0.0476	0.3714	1	105	96	0.0
atoll_s91_B	atoll	91	B	US	Core destroyed	128	v520	11	61	127	127	50	32	19	0.36	0.38	1	50	31	0.0
atoll_s92_A	atoll	92	A	US	Core destroyed	295	v520	10	93	294	294	83	70	19	0.1566	0.2289	1	83	38	0.0
atoll_s92_B	atoll	92	B	OPP	Core destroyed	334	v520	11	-1	-1	333	323	7	0	0.9783	0.0	0	16	2	0.9505
atoll_s93_A	atoll	93	A	OPP	Core destroyed	320	v520	10	-1	-1	319	310	88	10	0.7161	0.0323	0	88	15	0.7161
atoll_s93_B	atoll	93	B	OPP	Core destroyed	351	v520	11	-1	-1	350	340	135	6	0.6029	0.0176	0	146	17	0.5706
drakkarfjord_s91_A	drakkarfjord	91	A	US	Core destroyed	106	v520	14	36	105	105	22	20	9	0.0909	0.4091	1	22	20	0.0
drakkarfjord_s91_B	drakkarfjord	91	B	OPP	Core destroyed	521	v520	14	60	-1	520	46	42	10	0.087	0.2174	1	46	44	0.0
drakkarfjord_s92_A	drakkarfjord	92	A	US	Core destroyed	99	v520	14	43	98	98	29	23	8	0.2069	0.2759	1	29	22	0.0
drakkarfjord_s92_B	drakkarfjord	92	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s93_A	drakkarfjord	93	A	US	Core destroyed	333	v520	14	112	332	332	98	74	25	0.2449	0.2551	1	98	87	0.0
drakkarfjord_s93_B	drakkarfjord	93	B	US	Core destroyed	96	v520	14	40	95	95	26	24	12	0.0769	0.4615	1	26	24	0.0
glacierkeep_s91_A	glacierkeep	91	A	US	Core destroyed	123	v520	12	67	122	122	55	51	30	0.0727	0.5455	1	55	55	0.0
glacierkeep_s91_B	glacierkeep	91	B	US	Core destroyed	143	v520	12	84	142	142	72	65	8	0.0972	0.1111	1	72	44	0.0
glacierkeep_s92_A	glacierkeep	92	A	US	Core destroyed	137	v520	12	52	136	136	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s92_B	glacierkeep	92	B	US	Core destroyed	249	v520	12	104	248	248	92	63	7	0.3152	0.0761	1	92	88	0.0
glacierkeep_s93_A	glacierkeep	93	A	US	Core destroyed	120	v520	12	64	119	119	52	49	28	0.0577	0.5385	1	52	52	0.0
glacierkeep_s93_B	glacierkeep	93	B	US	Titanium collected (tiebreak)	1000	v520	12	60	-1	999	48	43	8	0.1042	0.1667	1	48	26	0.0
midgard_s91_A	midgard	91	A	US	Core destroyed	242	v520	48	176	241	241	128	127	119	0.0078	0.9297	1	128	127	0.0
midgard_s91_B	midgard	91	B	US	Core destroyed	804	v520	52	743	803	803	691	691	689	0.0	0.9971	1	691	690	0.0
midgard_s92_A	midgard	92	A	OPP	Core destroyed	402	v520	48	59	-1	401	11	11	5	0.0	0.4545	1	11	7	0.0
midgard_s92_B	midgard	92	B	OPP	Core destroyed	329	v520	46	-1	-1	328	283	235	88	0.1696	0.311	0	283	90	0.0
midgard_s93_A	midgard	93	A	OPP	Core destroyed	260	v520	47	-1	-1	259	213	156	11	0.2676	0.0516	0	156	131	0.2676
midgard_s93_B	midgard	93	B	US	Core destroyed	678	v520	48	622	677	677	574	466	359	0.1882	0.6254	1	480	392	0.1638
nordkap_s91_A	nordkap	91	A	US	Core destroyed	296	v520	8	60	295	295	52	49	17	0.0577	0.3269	1	52	46	0.0
nordkap_s91_B	nordkap	91	B	OPP	Core destroyed	320	v520	8	-1	-1	319	312	128	23	0.5897	0.0737	0	194	55	0.3782
nordkap_s92_A	nordkap	92	A	OPP	Core destroyed	705	v520	8	68	-1	704	60	60	24	0.0	0.4	1	60	55	0.0
nordkap_s92_B	nordkap	92	B	OPP	Core destroyed	422	v520	8	-1	-1	421	414	167	96	0.5966	0.2319	0	193	116	0.5338
nordkap_s93_A	nordkap	93	A	US	Core destroyed	585	v520	8	432	584	584	424	201	16	0.5259	0.0377	1	398	25	0.0613
nordkap_s93_B	nordkap	93	B	OPP	Core destroyed	145	v520	8	-1	-1	144	137	137	102	0.0	0.7445	0	137	134	0.0
yulerune_s91_A	yulerune	91	A	US	Core destroyed	659	v520	30	320	658	658	290	289	286	0.0034	0.9862	1	290	288	0.0
yulerune_s91_B	yulerune	91	B	OPP	Titanium collected (tiebreak)	1000	v520	34	-1	-1	999	966	965	960	0.001	0.9938	0	966	964	0.0
yulerune_s92_A	yulerune	92	A	US	Core destroyed	938	v520	36	789	937	937	753	753	415	0.0	0.5511	1	753	433	0.0
yulerune_s92_B	yulerune	92	B	OPP	Core destroyed	254	v520	31	-1	-1	253	223	93	70	0.583	0.3139	0	99	78	0.5561
yulerune_s93_A	yulerune	93	A	OPP	Core destroyed	401	v520	33	-1	-1	400	368	368	365	0.0	0.9918	0	368	366	0.0
yulerune_s93_B	yulerune	93	B	OPP	Core destroyed	206	v520	31	-1	-1	205	175	175	171	0.0	0.9771	0	175	173	0.0
atoll_s94_A	atoll	94	A	OPP	Core destroyed	262	v520	13	-1	-1	261	249	21	9	0.9157	0.0361	0	34	13	0.8635
atoll_s94_B	atoll	94	B	US	Core destroyed	441	v520	11	233	440	440	222	53	2	0.7613	0.009	1	123	4	0.4459
atoll_s95_A	atoll	95	A	US	Core destroyed	208	v520	10	152	207	207	142	142	29	0.0	0.2042	1	142	141	0.0
atoll_s95_B	atoll	95	B	OPP	Core destroyed	176	v520	11	-1	-1	175	165	35	16	0.7879	0.097	0	165	31	0.0
atoll_s96_A	atoll	96	A	US	Core destroyed	359	v520	10	307	358	358	297	114	4	0.6162	0.0135	1	297	118	0.0
atoll_s96_B	atoll	96	B	US	Core destroyed	342	v520	11	248	341	341	237	78	11	0.6709	0.0464	1	127	28	0.4641
drakkarfjord_s94_A	drakkarfjord	94	A	OPP	Core destroyed	315	v520	14	-1	-1	314	301	150	28	0.5017	0.093	0	161	64	0.4651
drakkarfjord_s94_B	drakkarfjord	94	B	US	Core destroyed	120	v520	14	64	119	119	50	38	13	0.24	0.26	1	50	39	0.0
drakkarfjord_s95_A	drakkarfjord	95	A	US	Core destroyed	88	v520	14	32	87	87	18	17	6	0.0556	0.3333	1	18	17	0.0
drakkarfjord_s95_B	drakkarfjord	95	B	US	Core destroyed	122	v520	14	40	121	121	26	23	10	0.1154	0.3846	1	26	25	0.0
drakkarfjord_s96_A	drakkarfjord	96	A	US	Core destroyed	214	v520	14	97	213	213	83	65	24	0.2169	0.2892	1	83	79	0.0
drakkarfjord_s96_B	drakkarfjord	96	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s94_A	glacierkeep	94	A	US	Core destroyed	111	v520	12	55	110	110	43	37	19	0.1395	0.4419	1	43	40	0.0
glacierkeep_s94_B	glacierkeep	94	B	OPP	Core destroyed	769	v520	12	-1	-1	768	757	92	8	0.8785	0.0106	0	102	47	0.8653
glacierkeep_s95_A	glacierkeep	95	A	US	Core destroyed	128	v520	12	55	127	127	43	37	31	0.1395	0.7209	1	43	41	0.0
glacierkeep_s95_B	glacierkeep	95	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s96_A	glacierkeep	96	A	US	Core destroyed	129	v520	12	52	128	128	40	31	12	0.225	0.3	1	40	38	0.0
glacierkeep_s96_B	glacierkeep	96	B	US	Titanium collected (tiebreak)	1000	v520	12	60	-1	999	48	43	8	0.1042	0.1667	1	48	26	0.0
midgard_s94_A	midgard	94	A	US	Core destroyed	413	v520	48	112	412	412	64	64	59	0.0	0.9219	1	64	64	0.0
midgard_s94_B	midgard	94	B	OPP	Core destroyed	469	v520	47	-1	-1	468	422	422	414	0.0	0.981	0	422	416	0.0
midgard_s95_A	midgard	95	A	OPP	Core destroyed	437	v520	47	49	-1	436	2	2	0	0.0	0.0	1	2	0	0.0
midgard_s95_B	midgard	95	B	OPP	Titanium collected (tiebreak)	1000	v520	50	118	-1	999	68	68	49	0.0	0.7206	1	68	65	0.0
midgard_s96_A	midgard	96	A	OPP	Core destroyed	218	v520	48	-1	-1	217	170	76	23	0.5529	0.1353	0	81	47	0.5235
midgard_s96_B	midgard	96	B	OPP	Titanium collected (tiebreak)	1000	v520	49	320	-1	999	271	271	261	0.0	0.9631	1	271	266	0.0
nordkap_s94_A	nordkap	94	A	US	Core destroyed	157	v520	8	83	156	156	75	75	47	0.0	0.6267	1	75	73	0.0
nordkap_s94_B	nordkap	94	B	US	Core destroyed	205	v520	8	96	204	204	88	83	35	0.0568	0.3977	1	88	83	0.0
nordkap_s95_A	nordkap	95	A	US	Core destroyed	465	v520	9	409	464	464	400	400	148	0.0	0.37	1	400	393	0.0
nordkap_s95_B	nordkap	95	B	OPP	Core destroyed	223	v520	8	-1	-1	222	215	74	2	0.6558	0.0093	0	86	4	0.6
nordkap_s96_A	nordkap	96	A	US	Core destroyed	320	v520	8	80	319	319	72	68	39	0.0556	0.5417	1	72	62	0.0
nordkap_s96_B	nordkap	96	B	OPP	Core destroyed	174	v520	10	-1	-1	173	164	39	12	0.7622	0.0732	0	49	20	0.7012
yulerune_s94_A	yulerune	94	A	US	Core destroyed	165	v520	32	131	164	164	99	99	92	0.0	0.9293	1	99	97	0.0
yulerune_s94_B	yulerune	94	B	US	Core destroyed	629	v520	29	536	628	628	507	298	204	0.4122	0.4024	1	335	272	0.3393
yulerune_s95_A	yulerune	95	A	US	Core destroyed	267	v520	30	211	266	266	181	181	179	0.0	0.989	1	181	181	0.0
yulerune_s95_B	yulerune	95	B	OPP	Core destroyed	196	v520	33	-1	-1	195	163	44	16	0.7301	0.0982	0	45	26	0.7239
yulerune_s96_A	yulerune	96	A	OPP	Core destroyed	191	v520	32	-1	-1	190	159	89	53	0.4403	0.3333	0	90	60	0.434
yulerune_s96_B	yulerune	96	B	OPP	Core destroyed	441	v520	27	360	-1	440	333	331	138	0.006	0.4144	1	333	141	0.0
atoll_s97_A	atoll	97	A	OPP	Core destroyed	425	v520	11	-1	-1	424	414	139	18	0.6643	0.0435	0	160	26	0.6135
atoll_s97_B	atoll	97	B	OPP	Core destroyed	188	v520	11	-1	-1	187	177	68	0	0.6158	0.0	0	68	5	0.6158
atoll_s98_A	atoll	98	A	OPP	Core destroyed	190	v520	10	-1	-1	189	180	173	5	0.0389	0.0278	0	180	16	0.0
atoll_s98_B	atoll	98	B	US	Core destroyed	173	v520	14	117	172	172	103	50	5	0.5146	0.0485	1	94	10	0.0874
atoll_s99_A	atoll	99	A	OPP	Core destroyed	874	v520	20	484	-1	873	464	106	0	0.7716	0.0	1	146	0	0.6853
atoll_s99_B	atoll	99	B	OPP	Core destroyed	452	v520	11	72	-1	451	61	31	4	0.4918	0.0656	1	61	26	0.0
drakkarfjord_s97_A	drakkarfjord	97	A	US	Core destroyed	99	v520	14	43	98	98	29	23	8	0.2069	0.2759	1	29	22	0.0
drakkarfjord_s97_B	drakkarfjord	97	B	US	Titanium collected (tiebreak)	1000	v520	14	-1	-1	999	986	50	1	0.9493	0.001	0	66	6	0.9331
drakkarfjord_s98_A	drakkarfjord	98	A	OPP	Core destroyed	244	v520	14	-1	-1	243	230	129	24	0.4391	0.1043	0	146	66	0.3652
drakkarfjord_s98_B	drakkarfjord	98	B	US	Core destroyed	129	v520	14	73	128	128	59	34	1	0.4237	0.0169	1	48	6	0.1864
drakkarfjord_s99_A	drakkarfjord	99	A	US	Core destroyed	90	v520	14	34	89	89	20	18	4	0.1	0.2	1	20	19	0.0
drakkarfjord_s99_B	drakkarfjord	99	B	US	Core destroyed	299	v520	14	243	298	298	229	137	1	0.4017	0.0044	1	152	6	0.3362
glacierkeep_s97_A	glacierkeep	97	A	US	Core destroyed	169	v520	12	68	168	168	56	48	24	0.1429	0.4286	1	56	54	0.0
glacierkeep_s97_B	glacierkeep	97	B	OPP	Core destroyed	960	v520	12	96	-1	959	84	38	11	0.5476	0.131	1	84	74	0.0
glacierkeep_s98_A	glacierkeep	98	A	US	Core destroyed	145	v520	12	89	144	144	77	70	9	0.0909	0.1169	1	77	12	0.0
glacierkeep_s98_B	glacierkeep	98	B	OPP	Harvesters (tiebreak)	1000	v520	12	92	-1	999	80	58	6	0.275	0.075	1	80	66	0.0
glacierkeep_s99_A	glacierkeep	99	A	US	Core destroyed	119	v520	12	63	118	118	51	42	29	0.1765	0.5686	1	51	48	0.0
glacierkeep_s99_B	glacierkeep	99	B	US	Titanium stored (tiebreak)	1000	v520	12	96	-1	999	84	57	7	0.3214	0.0833	1	84	66	0.0
midgard_s97_A	midgard	97	A	OPP	Core destroyed	460	v520	48	57	-1	459	9	9	3	0.0	0.3333	1	9	9	0.0
midgard_s97_B	midgard	97	B	US	Core destroyed	627	v520	47	581	626	626	534	534	525	0.0	0.9831	1	534	528	0.0
midgard_s98_A	midgard	98	A	US	Core destroyed	165	v520	49	48	164	164	0	0	0			1	0	0	
midgard_s98_B	midgard	98	B	OPP	Core destroyed	415	v520	48	-1	-1	414	367	272	211	0.2589	0.5749	0	280	216	0.2371
midgard_s99_A	midgard	99	A	US	Core destroyed	377	v520	53	276	376	376	223	223	200	0.0	0.8969	1	223	216	0.0
midgard_s99_B	midgard	99	B	US	Core destroyed	389	v520	47	280	388	388	233	233	221	0.0	0.9485	1	233	227	0.0
nordkap_s97_A	nordkap	97	A	US	Core destroyed	477	v520	8	80	476	476	72	61	19	0.1528	0.2639	1	72	50	0.0
nordkap_s97_B	nordkap	97	B	OPP	Core destroyed	164	v520	8	-1	-1	163	156	144	2	0.0769	0.0128	0	156	4	0.0
nordkap_s98_A	nordkap	98	A	US	Core destroyed	416	v520	8	360	415	415	352	175	72	0.5028	0.2045	1	219	89	0.3778
nordkap_s98_B	nordkap	98	B	US	Core destroyed	349	v520	10	253	348	348	243	70	7	0.7119	0.0288	1	95	11	0.6091
nordkap_s99_A	nordkap	99	A	US	Titanium collected (tiebreak)	1000	v520	8	45	-1	999	37	35	21	0.0541	0.5676	1	37	36	0.0
nordkap_s99_B	nordkap	99	B	US	Core destroyed	157	v520	8	80	156	156	72	68	30	0.0556	0.4167	1	72	70	0.0
yulerune_s97_A	yulerune	97	A	OPP	Core destroyed	212	v520	31	-1	-1	211	181	179	174	0.011	0.9613	0	181	178	0.0
yulerune_s97_B	yulerune	97	B	OPP	Core destroyed	188	v520	34	-1	-1	187	154	63	36	0.5909	0.2338	0	63	41	0.5909
yulerune_s98_A	yulerune	98	A	OPP	Core destroyed	159	v520	27	-1	-1	158	132	132	123	0.0	0.9318	0	132	131	0.0
yulerune_s98_B	yulerune	98	B	OPP	Core destroyed	166	v520	33	-1	-1	165	133	45	24	0.6617	0.1805	0	47	33	0.6466
yulerune_s99_A	yulerune	99	A	US	Core destroyed	190	v520	30	134	189	189	104	103	100	0.0096	0.9615	1	104	104	0.0
yulerune_s99_B	yulerune	99	B	US	Core destroyed	297	v520	27	204	296	296	177	176	164	0.0056	0.9266	1	177	171	0.0
atoll_s100_A	atoll	100	A	US	Core destroyed	634	v520	11	567	633	633	556	123	25	0.7788	0.045	1	169	42	0.696
atoll_s100_B	atoll	100	B	OPP	Core destroyed	250	v520	11	-1	-1	249	239	51	11	0.7866	0.046	0	78	32	0.6736
atoll_s101_A	atoll	101	A	OPP	Core destroyed	408	v520	13	-1	-1	407	395	29	9	0.9266	0.0228	0	65	14	0.8354
atoll_s101_B	atoll	101	B	US	Core destroyed	167	v520	11	62	166	166	51	42	10	0.1765	0.1961	1	51	16	0.0
atoll_s102_A	atoll	102	A	US	Core destroyed	245	v520	10	150	244	244	140	135	36	0.0357	0.2571	1	140	132	0.0
atoll_s102_B	atoll	102	B	OPP	Core destroyed	380	v520	11	-1	-1	379	369	54	5	0.8537	0.0136	0	111	18	0.6992
drakkarfjord_s100_A	drakkarfjord	100	A	US	Core destroyed	91	v520	14	35	90	90	21	17	6	0.1905	0.2857	1	21	16	0.0
drakkarfjord_s100_B	drakkarfjord	100	B	US	Titanium collected (tiebreak)	1000	v520	14	-1	-1	999	986	120	6	0.8783	0.0061	0	190	17	0.8073
drakkarfjord_s101_A	drakkarfjord	101	A	US	Titanium collected (tiebreak)	1000	v520	14	92	-1	999	78	54	11	0.3077	0.141	1	78	48	0.0
drakkarfjord_s101_B	drakkarfjord	101	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	21	11	0.1923	0.4231	1	26	25	0.0
drakkarfjord_s102_A	drakkarfjord	102	A	US	Core destroyed	117	v520	14	37	116	116	23	18	7	0.2174	0.3043	1	23	19	0.0
drakkarfjord_s102_B	drakkarfjord	102	B	US	Titanium collected (tiebreak)	1000	v520	14	40	-1	999	26	23	10	0.1154	0.3846	1	26	25	0.0
glacierkeep_s100_A	glacierkeep	100	A	US	Core destroyed	165	v520	12	80	164	164	68	62	38	0.0882	0.5588	1	68	59	0.0
glacierkeep_s100_B	glacierkeep	100	B	US	Core destroyed	245	v520	12	137	244	244	125	83	21	0.336	0.168	1	125	116	0.0
glacierkeep_s101_A	glacierkeep	101	A	US	Core destroyed	165	v520	12	80	164	164	68	65	47	0.0441	0.6912	1	68	66	0.0
glacierkeep_s101_B	glacierkeep	101	B	OPP	Titanium collected (tiebreak)	1000	v520	12	56	-1	999	44	14	9	0.6818	0.2045	1	42	14	0.0455
glacierkeep_s102_A	glacierkeep	102	A	US	Core destroyed	126	v520	12	68	125	125	56	47	17	0.1607	0.3036	1	56	50	0.0
glacierkeep_s102_B	glacierkeep	102	B	US	Core destroyed	245	v520	12	137	244	244	125	83	21	0.336	0.168	1	125	116	0.0
midgard_s100_A	midgard	100	A	US	Core destroyed	689	v520	49	264	688	688	215	215	203	0.0	0.9442	1	215	214	0.0
midgard_s100_B	midgard	100	B	US	Titanium collected (tiebreak)	1000	v520	48	-1	-1	999	952	951	923	0.0011	0.9695	0	952	942	0.0
midgard_s101_A	midgard	101	A	OPP	Core destroyed	429	v520	47	244	-1	428	197	192	63	0.0254	0.3198	1	197	76	0.0
