tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
midgard_s52_B	midgard	52	B	OPP	Titanium collected (tiebreak)	1000	v520	0	0	500	0	0	500			8	28	2	8	10	1	35	3	0		0		11	
midgard_s53_A	midgard	53	A	US	Core destroyed	957	v520	0	0	500	504	0	-4	0.0		11	67	2	25	27	3	45	5	2	828	0		10	
midgard_s53_B	midgard	53	B	OPP	Core destroyed	199	v520	504	0	-4	468	392	424	0.8376	0.0	8	28	4	2	6	2	34	2	1	41	0		10	
midgard_s54_A	midgard	54	A	OPP	Core destroyed	429	v520	504	0	-4	900	712	312	0.7911	0.0	9	49	1	21	22	2	41	3	1	244	0		7	
midgard_s54_B	midgard	54	B	OPP	Core destroyed	145	v520	504	0	-4	432	432	500	1.0	0.0	8	36	1	5	6	1	35	2	1	45	0		6	
nordkap_s52_A	nordkap	52	A	US	Core destroyed	353	v520	648	648	500	504	0	-4	0.0	1.0	2	5	0	1	1	0		1	1	180	3	5	32	
nordkap_s52_B	nordkap	52	B	OPP	Core destroyed	889	v520	504	0	-4	144	0	356	0.0	0.0	9	35	2	5	7	2	7	2	1	852	9	5	13	
nordkap_s53_A	nordkap	53	A	US	Titanium collected (tiebreak)	1000	v520	72	72	500	2772	2772	500	1.0	1.0	4	6	0	1	1	0		0	1	66	4	5	95	
nordkap_s53_B	nordkap	53	B	US	Core destroyed	213	v520	846	846	500	504	0	-4	0.0	1.0	4	11	1	4	5	2	9	2	1	148	2	5	11	
nordkap_s54_A	nordkap	54	A	US	Core destroyed	273	v520	108	108	500	1242	740	-2	0.5958	1.0	2	6	0	1	1	1	122	2	1	43	3	5	27	
nordkap_s54_B	nordkap	54	B	OPP	Core destroyed	193	v520	558	54	-4	0	0	500		0.0968	8	32	0	0	0	0		3	0		3	5	7	
yulerune_s52_A	yulerune	52	A	OPP	Core destroyed	774	v520	504	0	-4	1260	1260	500	1.0	0.0	9	52	0	9	9	2	20	2	1	284	0		41	
yulerune_s52_B	yulerune	52	B	US	Core destroyed	180	v520	0	0	500	504	0	-4	0.0		8	43	3	8	11	1	19	3	1	124	0		10	
yulerune_s53_A	yulerune	53	A	OPP	Core destroyed	749	v520	504	0	-4	0	0	500		0.0	9	67	1	9	10	1	19	2	0		0		9	
yulerune_s53_B	yulerune	53	B	US	Core destroyed	216	v520	0	0	500	504	0	-4	0.0		6	20	3	5	8	1	19	4	2	168	1	204	10	
yulerune_s54_A	yulerune	54	A	OPP	Core destroyed	323	v520	504	0	-4	0	0	500		0.0	8	54	2	6	8	1	19	2	0		0		8	
yulerune_s54_B	yulerune	54	B	US	Core destroyed	180	v520	0	0	500	504	0	-4	0.0		8	43	3	8	11	1	19	3	1	124	0		10	
atoll_s55_A	atoll	55	A	OPP	Core destroyed	223	v520	1008	492	-16	0	0	500		0.4881	4	17	0	0	0	0		1	0		3	7	6	
atoll_s55_B	atoll	55	B	US	Core destroyed	119	v520	432	422	490	504	0	-4	0.0	0.9769	3	13	0	3	3	1	10	1	1	62	3	7	7	
atoll_s56_A	atoll	56	A	OPP	Core destroyed	398	v520	504	0	-4	1224	1206	482	0.9853	0.0	4	17	0	3	3	1	9	2	2	71	2	7	5	
atoll_s56_B	atoll	56	B	US	Core destroyed	223	v520	324	324	500	846	340	-6	0.4019	1.0	3	12	0	3	3	1	9	3	1	129	2	7	11	
atoll_s57_A	atoll	57	A	OPP	Core destroyed	309	v520	504	0	-4	216	0	284	0.0	0.0	5	16	1	3	4	1	13	1	1	104	2	7	11	
atoll_s57_B	atoll	57	B	US	Core destroyed	147	v520	756	632	376	504	0	-4	0.0	0.836	3	12	0	1	1	0		0	1	66	4	7	14	
drakkarfjord_s55_A	drakkarfjord	55	A	US	Core destroyed	92	v520	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s55_B	drakkarfjord	55	B	US	Core destroyed	125	v520	0	0	500	756	252	-4	0.3333		3	14	0	0	0	0		0	1	41	1	13	12	
drakkarfjord_s56_A	drakkarfjord	56	A	US	Core destroyed	88	v520	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	32	1	13	13	
drakkarfjord_s56_B	drakkarfjord	56	B	US	Core destroyed	96	v520	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
drakkarfjord_s57_A	drakkarfjord	57	A	OPP	Core destroyed	666	v520	504	0	-4	126	126	500	1.0	0.0	11	161	0	1	1	0		2	1	128	7	13	20	
drakkarfjord_s57_B	drakkarfjord	57	B	US	Core destroyed	254	v520	0	0	500	1224	720	-4	0.5882		2	16	0	0	0	0		0	1	41	1	13	21	
glacierkeep_s55_A	glacierkeep	55	A	US	Core destroyed	165	v520	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		1	1	64	2	9	11	
glacierkeep_s55_B	glacierkeep	55	B	OPP	Core destroyed	781	v520	504	0	-4	0	0	500		0.0	8	78	0	0	0	0		0	0		3	9	7	
glacierkeep_s56_A	glacierkeep	56	A	OPP	Core destroyed	625	v520	504	0	-4	252	0	248	0.0	0.0	6	27	0	0	0	0		2	1	84	2	9	11	
glacierkeep_s56_B	glacierkeep	56	B	OPP	Core destroyed	820	v520	504	0	-4	1710	1710	500	1.0	0.0	8	68	0	0	0	0		0	2	128	5	9	28	
glacierkeep_s57_A	glacierkeep	57	A	US	Core destroyed	141	v520	0	0	500	504	0	-4	0.0		4	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s57_B	glacierkeep	57	B	US	Core destroyed	873	v520	0	0	500	3402	2902	0	0.853		6	38	0	0	0	0		0	1	116	3	9	13	
midgard_s55_A	midgard	55	A	OPP	Core destroyed	169	v520	504	0	-4	0	0	500		0.0	10	27	5	10	15	1	36	2	0		0		8	
midgard_s55_B	midgard	55	B	OPP	Core destroyed	340	v520	504	0	-4	72	72	500	1.0	0.0	8	27	3	3	6	1	35	2	1	46	0		6	
midgard_s56_A	midgard	56	A	US	Core destroyed	169	v520	72	72	500	504	0	-4	0.0	1.0	8	32	4	8	12	1	46	3	1	100	0		9	
midgard_s56_B	midgard	56	B	OPP	Core destroyed	229	v520	504	0	-4	0	0	500		0.0	6	27	3	9	12	3	38	4	0		0		9	
midgard_s57_A	midgard	57	A	OPP	Core destroyed	249	v520	504	0	-4	0	0	500		0.0	8	30	4	13	17	2	38	4	0		0		9	
midgard_s57_B	midgard	57	B	US	Core destroyed	310	v520	0	0	500	504	0	-4	0.0		6	32	1	8	9	1	42	3	1	254	0		17	
nordkap_s55_A	nordkap	55	A	US	Core destroyed	137	v520	0	0	500	504	0	-4	0.0		1	3	0	1	1	0		0	1	36	3	5	8	
nordkap_s55_B	nordkap	55	B	OPP	Core destroyed	742	v520	3924	3424	0	0	0	500		0.8726	10	45	1	4	5	1	9	2	0		2	5	31	
nordkap_s56_A	nordkap	56	A	US	Core destroyed	137	v520	0	0	500	504	0	-4	0.0		1	3	0	1	1	0		0	1	36	3	5	8	
nordkap_s56_B	nordkap	56	B	OPP	Titanium collected (tiebreak)	1000	v520	396	396	500	0	0	500		1.0	6	26	1	10	11	2	8	2	0		2	5	89	
nordkap_s57_A	nordkap	57	A	US	Core destroyed	419	v520	216	216	500	1116	612	-4	0.5484	1.0	2	6	0	1	1	0		4	1	55	7	5	42	
nordkap_s57_B	nordkap	57	B	US	Core destroyed	816	v520	180	0	320	702	198	-4	0.2821	0.0	9	32	1	2	3	2	7	2	2	501	8	5	20	
yulerune_s55_A	yulerune	55	A	US	Core destroyed	254	v520	0	0	500	504	0	-4	0.0		6	27	5	8	13	4	19	5	2	204	0		11	
yulerune_s55_B	yulerune	55	B	OPP	Core destroyed	137	v520	504	0	-4	0	0	500		0.0	9	37	3	6	9	1	19	1	0		0		6	
yulerune_s56_A	yulerune	56	A	OPP	Core destroyed	617	v520	504	0	-4	0	0	500		0.0	7	33	2	4	6	2	19	4	0		0		10	
yulerune_s56_B	yulerune	56	B	US	Core destroyed	250	v520	0	0	500	594	88	-6	0.1481		5	27	0	9	9	3	20	3	1	184	0		9	
yulerune_s57_A	yulerune	57	A	US	Harvesters (tiebreak)	1000	v520	2736	2538	302	0	0	500		0.9276	6	25	3	9	12	1	19	3	0		0		11	
yulerune_s57_B	yulerune	57	B	OPP	Core destroyed	496	v520	504	0	-4	324	0	176	0.0	0.0	8	49	3	11	14	3	19	3	1	220	0		9	
atoll_s4_A	atoll	4	A	US	Titanium collected (tiebreak)	1000	v520	3654	3202	48	72	72	500	1.0	0.8763	4	45	0	30	30	2	172	6	1	501	4	7	11	
atoll_s4_B	atoll	4	B	OPP	Core destroyed	533	v520	900	396	-4	0	0	500		0.44	3	15	0	2	2	1	9	2	0		5	7	8	
atoll_s5_A	atoll	5	A	OPP	Core destroyed	170	v520	720	216	-4	0	0	500		0.3	6	18	1	1	2	1	11	2	0		5	7	5	
atoll_s5_B	atoll	5	B	US	Core destroyed	147	v520	756	632	376	504	0	-4	0.0	0.836	3	12	0	1	1	0		0	1	66	4	7	14	
atoll_s6_A	atoll	6	A	OPP	Core destroyed	494	v520	504	4	0	162	68	406	0.4198	0.0079	4	17	0	2	2	1	490	2	2	481	10	7	7	
atoll_s6_B	atoll	6	B	OPP	Core destroyed	493	v520	504	0	-4	0	0	500		0.0	6	14	1	1	2	2	271	5	0		3	7	2	
drakkarfjord_s4_A	drakkarfjord	4	A	US	Core destroyed	91	v520	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s4_B	drakkarfjord	4	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	3564	3564	500	1.0		4	13	0	0	0	0		0	2	40	2	13	75	
drakkarfjord_s5_A	drakkarfjord	5	A	US	Core destroyed	92	v520	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s5_B	drakkarfjord	5	B	US	Core destroyed	96	v520	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
drakkarfjord_s6_A	drakkarfjord	6	A	US	Core destroyed	101	v520	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	45	1	13	12	
drakkarfjord_s6_B	drakkarfjord	6	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	3564	3564	500	1.0		4	13	0	0	0	0		0	2	40	2	13	75	
glacierkeep_s4_A	glacierkeep	4	A	US	Core destroyed	146	v520	0	0	500	504	0	-4	0.0		2	15	0	0	0	0		1	1	84	2	9	12	
glacierkeep_s4_B	glacierkeep	4	B	US	Harvesters (tiebreak)	1000	v520	0	0	500	1206	1206	500	1.0		4	24	0	0	0	0		1	1	144	2	9	94	
glacierkeep_s5_A	glacierkeep	5	A	US	Core destroyed	170	v520	0	0	500	594	88	-6	0.1481		4	33	0	1	1	0		1	1	91	3	9	15	
glacierkeep_s5_B	glacierkeep	5	B	US	Core destroyed	476	v520	0	0	500	504	0	-4	0.0		6	55	0	0	0	0		1	1	420	3	9	16	
glacierkeep_s6_A	glacierkeep	6	A	US	Core destroyed	137	v520	0	0	500	504	0	-4	0.0		4	25	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s6_B	glacierkeep	6	B	US	Core destroyed	217	v520	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	26	
midgard_s4_A	midgard	4	A	US	Core destroyed	273	v520	0	0	500	504	0	-4	0.0		9	31	3	10	13	2	43	3	1	118	0		9	
midgard_s4_B	midgard	4	B	OPP	Core destroyed	314	v520	504	0	-4	0	0	500		0.0	10	68	1	11	12	1	35	3	0		0		5	
midgard_s5_A	midgard	5	A	OPP	Core destroyed	257	v520	504	0	-4	414	414	500	1.0	0.0	13	21	8	1	9	1	36	3	1	49	0		5	
midgard_s5_B	midgard	5	B	OPP	Titanium collected (tiebreak)	1000	v520	0	0	500	0	0	500			8	32	4	17	21	3	41	4	0		0		138	
midgard_s6_A	midgard	6	A	US	Core destroyed	549	v520	1530	1204	174	504	0	-4	0.0	0.7869	7	19	4	9	13	2	41	3	1	396	0		8	
midgard_s6_B	midgard	6	B	OPP	Core destroyed	293	v520	504	0	-4	0	0	500		0.0	11	27	8	12	20	2	39	3	0		0		8	
nordkap_s4_A	nordkap	4	A	US	Core destroyed	171	v520	0	0	500	504	0	-4	0.0		4	11	0	1	1	0		0	1	115	4	5	27	
nordkap_s4_B	nordkap	4	B	US	Core destroyed	954	v520	2034	2034	500	756	252	-4	0.3333	1.0	3	8	2	4	6	2	9	4	1	432	3	5	67	
nordkap_s5_A	nordkap	5	A	US	Core destroyed	433	v520	1008	990	482	504	0	-4	0.0	0.9821	2	5	0	1	1	0		2	1	154	4	5	10	
nordkap_s5_B	nordkap	5	B	US	Core destroyed	500	v520	540	526	486	792	288	-4	0.3636	0.9741	8	30	0	1	1	2	95	4	4	222	16	5	39	
nordkap_s6_A	nordkap	6	A	US	Core destroyed	190	v520	0	0	500	828	320	-8	0.3865		5	16	0	2	2	0		0	2	100	3	5	28	
nordkap_s6_B	nordkap	6	B	US	Core destroyed	318	v520	0	0	500	504	0	-4	0.0		3	9	1	4	5	2	7	2	2	56	4	5	37	
yulerune_s4_A	yulerune	4	A	US	Core destroyed	256	v520	0	0	500	504	0	-4	0.0		8	31	5	12	17	4	19	6	1	200	0		11	
yulerune_s4_B	yulerune	4	B	OPP	Core destroyed	282	v520	504	0	-4	0	0	500		0.0	8	49	2	11	13	1	19	2	0		0		20	
yulerune_s5_A	yulerune	5	A	OPP	Core destroyed	609	v520	504	0	-4	36	0	464	0.0	0.0	10	60	3	11	14	1	19	2	1	604	0		10	
yulerune_s5_B	yulerune	5	B	OPP	Core destroyed	199	v520	504	0	-4	0	0	500		0.0	6	23	1	5	6	2	19	2	0		0		21	
yulerune_s6_A	yulerune	6	A	US	Core destroyed	229	v520	0	0	500	504	0	-4	0.0		8	31	3	5	8	1	19	5	2	193	0		10	
yulerune_s6_B	yulerune	6	B	OPP	Core destroyed	933	v520	2250	1746	-4	0	0	500		0.776	5	27	2	8	10	1	19	2	0		0		9	
atoll_s58_A	atoll	58	A	US	Core destroyed	548	v520	0	0	500	504	0	-4	0.0		5	20	0	3	3	0		2	1	492	9	7	8	
atoll_s58_B	atoll	58	B	OPP	Core destroyed	521	v520	882	380	-2	0	0	500		0.4308	5	13	0	1	1	0		3	0		6	7	4	
atoll_s59_A	atoll	59	A	US	Core destroyed	274	v520	0	0	500	864	356	-8	0.412		4	13	0	2	2	0		2	1	178	4	7	6	
atoll_s59_B	atoll	59	B	US	Core destroyed	131	v520	0	0	500	504	0	-4	0.0		4	11	1	1	2	1	16	1	1	65	2	7	14	
atoll_s60_A	atoll	60	A	US	Core destroyed	138	v520	558	540	482	504	0	-4	0.0	0.9677	3	13	0	4	4	1	9	1	1	66	3	7	11	
atoll_s60_B	atoll	60	B	US	Core destroyed	123	v520	0	0	500	504	0	-4	0.0		3	11	1	2	3	1	16	1	1	60	2	7	18	
drakkarfjord_s58_A	drakkarfjord	58	A	US	Core destroyed	397	v520	0	0	500	1512	1008	-4	0.6667		4	20	0	0	0	0		0	2	33	3	13	22	
drakkarfjord_s58_B	drakkarfjord	58	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	3546	3546	500	1.0		3	13	0	0	0	0		0	2	40	2	13	76	
drakkarfjord_s59_A	drakkarfjord	59	A	OPP	Core destroyed	603	v520	504	0	-4	108	108	500	1.0	0.0	9	122	0	3	3	1	590	3	1	140	8	13	21	
drakkarfjord_s59_B	drakkarfjord	59	B	US	Core destroyed	122	v520	0	0	500	738	232	-6	0.3144		3	14	0	0	0	0		0	1	40	1	13	12	
drakkarfjord_s60_A	drakkarfjord	60	A	US	Core destroyed	99	v520	0	0	500	558	52	-6	0.0932		3	16	0	0	0	0		0	1	37	1	13	12	
drakkarfjord_s60_B	drakkarfjord	60	B	US	Core destroyed	164	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	68	2	13	23	
glacierkeep_s58_A	glacierkeep	58	A	US	Core destroyed	110	v520	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s58_B	glacierkeep	58	B	US	Core destroyed	257	v520	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		0	1	92	2	9	32	
glacierkeep_s59_A	glacierkeep	59	A	US	Core destroyed	120	v520	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	64	2	9	12	
glacierkeep_s59_B	glacierkeep	59	B	US	Core destroyed	217	v520	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	26	
glacierkeep_s60_A	glacierkeep	60	A	US	Core destroyed	146	v520	756	664	408	504	0	-4	0.0	0.8783	2	19	0	0	0	0		0	1	69	2	9	9	
glacierkeep_s60_B	glacierkeep	60	B	US	Core destroyed	253	v520	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		0	1	92	2	9	30	
midgard_s58_A	midgard	58	A	US	Core destroyed	234	v520	0	0	500	504	0	-4	0.0		7	31	2	4	6	2	34	7	1	178	0		10	
midgard_s58_B	midgard	58	B	OPP	Core destroyed	696	v520	558	54	-4	0	0	500		0.0968	15	49	6	11	17	1	35	3	0		0		12	
midgard_s59_A	midgard	59	A	OPP	Core destroyed	269	v520	504	0	-4	54	54	500	1.0	0.0	11	64	1	7	8	2	34	3	1	49	0		7	
midgard_s59_B	midgard	59	B	OPP	Core destroyed	274	v520	504	0	-4	0	0	500		0.0	10	82	1	25	26	2	35	3	0		0		6	
midgard_s60_A	midgard	60	A	US	Core destroyed	273	v520	0	0	500	504	0	-4	0.0		9	37	5	3	8	1	46	3	1	180	0		9	
midgard_s60_B	midgard	60	B	US	Core destroyed	333	v520	360	0	140	504	0	-4	0.0	0.0	6	23	3	10	13	3	37	4	2	164	0		9	
nordkap_s58_A	nordkap	58	A	US	Core destroyed	145	v520	90	90	500	504	0	-4	0.0	1.0	2	6	0	1	1	0		0	1	48	2	5	23	
nordkap_s58_B	nordkap	58	B	OPP	Core destroyed	279	v520	504	0	-4	234	234	500	1.0	0.0	12	35	3	4	7	2	7	2	1	41	6	5	9	
nordkap_s59_A	nordkap	59	A	US	Core destroyed	266	v520	36	36	500	504	0	-4	0.0	1.0	4	22	0	0	0	0		1	2	36	3	5	11	
nordkap_s59_B	nordkap	59	B	US	Core destroyed	313	v520	36	36	500	504	0	-4	0.0	1.0	3	8	1	3	4	2	9	2	1	183	3	5	32	
nordkap_s60_A	nordkap	60	A	US	Core destroyed	472	v520	0	0	500	504	0	-4	0.0		4	16	1	5	6	1	19	3	2	433	5	5	31	
nordkap_s60_B	nordkap	60	B	OPP	Core destroyed	251	v520	594	90	-4	0	0	500		0.1515	12	49	2	0	2	2	7	2	0		4	5	9	
yulerune_s58_A	yulerune	58	A	US	Core destroyed	175	v520	954	944	490	504	0	-4	0.0	0.9895	4	22	1	7	8	1	19	2	2	128	0		10	
yulerune_s58_B	yulerune	58	B	OPP	Core destroyed	317	v520	504	0	-4	0	0	500		0.0	4	23	1	10	11	2	19	4	0		0		9	
yulerune_s59_A	yulerune	59	A	US	Core destroyed	214	v520	666	666	500	504	0	-4	0.0	1.0	4	19	3	12	15	2	19	2	1	158	1	207	9	
yulerune_s59_B	yulerune	59	B	OPP	Core destroyed	435	v520	504	0	-4	0	0	500		0.0	15	77	4	11	15	1	19	2	0		0		6	
yulerune_s60_A	yulerune	60	A	US	Core destroyed	233	v520	0	0	500	504	0	-4	0.0		8	39	3	11	14	1	19	4	2	180	0		9	
yulerune_s60_B	yulerune	60	B	OPP	Core destroyed	325	v520	504	0	-4	0	0	500		0.0	15	77	4	12	16	1	19	3	0		0		7	
atoll_s61_A	atoll	61	A	US	Core destroyed	115	v520	360	270	410	504	0	-4	0.0	0.75	3	13	0	4	4	1	9	1	1	56	3	7	11	
atoll_s61_B	atoll	61	B	US	Core destroyed	128	v520	0	0	500	504	0	-4	0.0		3	11	1	2	3	1	14	1	1	61	2	7	9	
atoll_s62_A	atoll	62	A	OPP	Core destroyed	526	v520	1638	1132	-6	0	0	500		0.6911	5	4	1	0	1	1	13	3	0		1	7	7	
atoll_s62_B	atoll	62	B	OPP	Core destroyed	279	v520	846	344	-2	0	0	500		0.4066	4	17	0	1	1	0		0	0		5	7	8	
atoll_s63_A	atoll	63	A	OPP	Core destroyed	190	v520	1116	612	-4	0	0	500		0.5484	4	14	0	0	0	0		2	0		2	7	3	
atoll_s63_B	atoll	63	B	OPP	Core destroyed	314	v520	846	342	-4	0	0	500		0.4043	4	14	2	1	3	1	16	3	0		3	7	7	
drakkarfjord_s61_A	drakkarfjord	61	A	US	Core destroyed	117	v520	0	0	500	720	220	0	0.3056		3	16	0	0	0	0		0	1	37	1	13	12	
drakkarfjord_s61_B	drakkarfjord	61	B	US	Core destroyed	101	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s62_A	drakkarfjord	62	A	US	Core destroyed	141	v520	0	0	500	720	220	0	0.3056		3	20	0	1	1	0		0	1	61	3	13	17	
drakkarfjord_s62_B	drakkarfjord	62	B	US	Core destroyed	101	v520	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s63_A	drakkarfjord	63	A	US	Core destroyed	90	v520	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	34	1	13	10	
drakkarfjord_s63_B	drakkarfjord	63	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	1890	1890	500	1.0		4	13	0	0	0	0		0	1	41	23	13	74	
glacierkeep_s61_A	glacierkeep	61	A	OPP	Core destroyed	589	v520	504	0	-4	180	0	320	0.0	0.0	6	38	0	1	1	0		0	1	121	2	9	11	
glacierkeep_s61_B	glacierkeep	61	B	US	Core destroyed	143	v520	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		1	1	84	2	9	11	
glacierkeep_s62_A	glacierkeep	62	A	US	Core destroyed	229	v520	0	0	500	504	0	-4	0.0		4	26	0	0	0	0		1	1	80	2	9	11	
glacierkeep_s62_B	glacierkeep	62	B	US	Harvesters (tiebreak)	1000	v520	0	0	500	1206	1206	500	1.0		4	24	0	0	0	0		1	1	144	2	9	94	
glacierkeep_s63_A	glacierkeep	63	A	US	Core destroyed	127	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		1	1	71	2	9	12	
glacierkeep_s63_B	glacierkeep	63	B	US	Core destroyed	317	v520	0	0	500	1242	738	-4	0.5942		5	35	0	0	0	0		0	1	71	2	9	12	
midgard_s61_A	midgard	61	A	US	Core destroyed	265	v520	144	144	500	504	0	-4	0.0	1.0	8	22	3	7	10	2	45	4	2	221	0		9	
midgard_s61_B	midgard	61	B	OPP	Titanium collected (tiebreak)	1000	v520	414	0	86	594	576	482	0.9697	0.0	10	51	3	6	9	3	35	4	1	848	0		69	
midgard_s62_A	midgard	62	A	OPP	Core destroyed	561	v520	504	0	-4	0	0	500		0.0	9	39	3	10	13	3	34	4	0		0		10	
midgard_s62_B	midgard	62	B	US	Core destroyed	419	v520	0	0	500	504	0	-4	0.0		6	16	2	5	7	2	35	3	1	352	0		13	
midgard_s63_A	midgard	63	A	US	Core destroyed	413	v520	72	72	500	1440	940	0	0.6528	1.0	6	24	1	7	8	1	42	3	1	112	0		9	
midgard_s63_B	midgard	63	B	OPP	Core destroyed	253	v520	504	0	-4	468	0	32	0.0	0.0	7	30	4	10	14	3	38	4	1	168	0		9	
nordkap_s61_A	nordkap	61	A	US	Core destroyed	208	v520	0	0	500	594	88	-6	0.1481		2	4	0	1	1	0		0	2	171	2	5	25	
nordkap_s61_B	nordkap	61	B	US	Core destroyed	393	v520	1584	1566	482	504	0	-4	0.0	0.9886	3	10	2	4	6	1	9	1	1	180	2	5	11	
nordkap_s62_A	nordkap	62	A	US	Titanium collected (tiebreak)	1000	v520	0	0	500	2160	2160	500	1.0		5	6	0	0	0	0		1	2	49	4	5	75	
nordkap_s62_B	nordkap	62	B	US	Titanium collected (tiebreak)	1000	v520	0	0	500	1512	1512	500	1.0		11	60	1	4	5	2	7	2	4	73	9	5	25	
nordkap_s63_A	nordkap	63	A	OPP	Core destroyed	781	v520	504	0	-4	1404	1404	500	1.0	0.0	14	63	1	2	3	1	32	1	2	136	16	5	30	
nordkap_s63_B	nordkap	63	B	OPP	Core destroyed	161	v520	702	198	-4	342	0	158	0.0	0.2821	3	7	2	3	5	2	7	2	1	88	3	5	11	
yulerune_s61_A	yulerune	61	A	US	Core destroyed	165	v520	0	0	500	504	0	-4	0.0		6	20	3	8	11	1	19	1	2	131	0		10	
yulerune_s61_B	yulerune	61	B	OPP	Core destroyed	317	v520	504	0	-4	0	0	500		0.0	4	23	1	10	11	2	19	4	0		0		9	
yulerune_s62_A	yulerune	62	A	OPP	Core destroyed	185	v520	504	0	-4	0	0	500		0.0	8	26	5	11	16	2	19	2	0		0		8	
yulerune_s62_B	yulerune	62	B	OPP	Core destroyed	344	v520	504	0	-4	0	0	500		0.0	16	58	8	9	17	1	19	1	0		0		15	
yulerune_s63_A	yulerune	63	A	OPP	Core destroyed	196	v520	504	0	-4	0	0	500		0.0	10	56	4	14	18	1	19	2	0		0		7	
yulerune_s63_B	yulerune	63	B	OPP	Core destroyed	353	v520	504	0	-4	0	0	500		0.0	6	29	4	12	16	2	19	2	0		0		9	
atoll_s64_A	atoll	64	A	US	Core destroyed	123	v520	0	0	500	504	0	-4	0.0		4	16	0	3	3	0		0	1	64	2	7	11	
atoll_s64_B	atoll	64	B	OPP	Core destroyed	191	v520	828	324	-4	180	180	500	1.0	0.3913	4	20	0	0	0	0		2	2	130	2	7	5	
atoll_s65_A	atoll	65	A	OPP	Core destroyed	398	v520	504	0	-4	1224	1206	482	0.9853	0.0	4	17	0	3	3	1	9	2	2	71	2	7	5	
atoll_s65_B	atoll	65	B	OPP	Core destroyed	184	v520	522	18	-4	342	240	398	0.7018	0.0345	4	11	1	1	2	1	16	1	1	64	3	7	7	
atoll_s66_A	atoll	66	A	OPP	Core destroyed	526	v520	1638	1132	-6	0	0	500		0.6911	5	4	1	0	1	1	13	3	0		1	7	7	
atoll_s66_B	atoll	66	B	US	Core destroyed	182	v520	0	0	500	684	176	-8	0.2573		4	13	0	3	3	1	16	1	2	89	3	7	9	
drakkarfjord_s64_A	drakkarfjord	64	A	US	Core destroyed	106	v520	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s64_B	drakkarfjord	64	B	US	Core destroyed	96	v520	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
drakkarfjord_s65_A	drakkarfjord	65	A	US	Core destroyed	91	v520	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s65_B	drakkarfjord	65	B	US	Core destroyed	128	v520	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	72	1	13	13	
drakkarfjord_s66_A	drakkarfjord	66	A	US	Core destroyed	93	v520	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	37	1	13	13	
drakkarfjord_s66_B	drakkarfjord	66	B	US	Core destroyed	248	v520	0	0	500	504	0	-4	0.0		6	46	0	0	0	0		3	1	192	2	13	9	
glacierkeep_s64_A	glacierkeep	64	A	US	Core destroyed	111	v520	0	0	500	504	0	-4	0.0		4	20	0	0	0	0		0	1	55	2	9	11	
