tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s64_A	atoll	64	A	US	Core destroyed	442	flagoff	8	5	121	196	-1	-1	261	93	0.3563	1.916	1	4	124,121,196,173,170	442	0	14,2
atoll_s64_B	atoll	64	B	US	Core destroyed	602	flagoff	8	5	8	47	-1	-1	542	146	0.2694	0.923	4	1	47,8,46,9,18	602	1	2,14
atoll_s65_A	atoll	65	A	US	Core destroyed	858	flagoff	8	5	8	158	-1	-1	213	1	0.0047	2.347	4	1	12,8,104,158,153	858	0	14,2
atoll_s65_B	atoll	65	B	OPP	Core destroyed	232	flagoff	8	6	7	45	-1	-1	92	40	0.4348	6.522	5	1	45,9,39,7,21,26	232	1	2,14
atoll_s66_A	atoll	66	A	US	Core destroyed	182	flagoff	8	5	9	42	-1	-1	178	22	0.1236	2.809	5	0	13,9,31,42,41	182	0	14,2
atoll_s66_B	atoll	66	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8	5	10	40	-1	-1	114	10	0.0877	4.386	5	0	25,40,12,37,10	1000	1	2,14
drakkarfjord_s64_A	drakkarfjord	64	A	US	Core destroyed	164	flagoff	8	8	10	36	41	36	156	100	0.641	5.128	7	1	10,11,36,18,32,22,29,25	164	0	26,4
drakkarfjord_s64_B	drakkarfjord	64	B	US	Core destroyed	157	flagoff	8	8	10	95	107	95	149	9	0.0604	5.369	6	2	90,92,32,95,31,14,11,10	157	1	2,24
drakkarfjord_s65_A	drakkarfjord	65	A	US	Core destroyed	209	flagoff	8	8	10	144	156	144	200	49	0.245	4.0	6	2	10,11,29,144,31,57,34,42	209	0	26,4
drakkarfjord_s65_B	drakkarfjord	65	B	US	Core destroyed	123	flagoff	8	8	10	48	48	48	115	0	0.0	6.957	7	1	40,36,48,33,21,14,11,10	123	1	2,24
drakkarfjord_s66_A	drakkarfjord	66	A	US	Core destroyed	466	flagoff	8	8	10	233	-1	233	242	0	0.0	3.306	7	1	10,11,31,233,33,43,36,40	466	0	26,4
drakkarfjord_s66_B	drakkarfjord	66	B	US	Core destroyed	171	flagoff	8	8	10	46	46	46	163	0	0.0	4.908	7	1	40,36,46,33,21,14,11,10	171	1	2,24
glacierkeep_s64_A	glacierkeep	64	A	US	Titanium collected (tiebreak)	1000	flagoff	8	8	9	56	56	56	443	130	0.2935	1.806	8	0	51,53,21,56,17,10,14,9	1000	0	14,26
glacierkeep_s64_B	glacierkeep	64	B	US	Core destroyed	165	flagoff	8	8	9	45	53	45	130	61	0.4692	6.154	8	0	33,35,20,38,9,42,10,45	165	1	14,2
glacierkeep_s65_A	glacierkeep	65	A	US	Core destroyed	265	flagoff	8	8	9	55	55	55	259	96	0.3707	3.089	8	0	55,51,21,48,17,10,14,9	265	0	14,26
glacierkeep_s65_B	glacierkeep	65	B	US	Core destroyed	185	flagoff	8	8	9	36	49	36	158	124	0.7848	5.063	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s66_A	glacierkeep	66	A	OPP	Core destroyed	572	flagoff	8	8	9	49	62	49	102	64	0.6275	7.843	8	0	44,46,28,49,17,10,14,9	572	0	14,26
glacierkeep_s66_B	glacierkeep	66	B	US	Core destroyed	193	flagoff	8	8	9	36	54	36	187	160	0.8556	4.278	8	0	36,32,14,29,9,25,10,22	193	1	14,2
midgard_s64_A	midgard	64	A	US	Core destroyed	413	flagoff	8	6	51	80	-1	-1	369	362	0.981	1.626	6	0	51,80,55,59,66,62	413	0	26,26
midgard_s64_B	midgard	64	B	OPP	Core destroyed	769	flagoff	8	6	56	96	-1	-1	243	156	0.642	2.469	6	0	65,58,68,96,60,56	769	1	2,2
midgard_s65_A	midgard	65	A	US	Core destroyed	321	flagoff	8	7	52	83	-1	-1	276	272	0.9855	2.536	5	2	52,79,56,83,60,67,63	321	0	26,26
midgard_s65_B	midgard	65	B	OPP	Core destroyed	133	flagoff	8	7	54	127	-1	-1	86	85	0.9884	8.14	5	2	61,54,64,127,58,106,54	133	1	2,2
midgard_s66_A	midgard	66	A	US	Core destroyed	161	flagoff	8	6	51	80	-1	-1	117	107	0.9145	5.128	6	0	51,80,55,59,66,62	161	0	26,26
midgard_s66_B	midgard	66	B	US	Core destroyed	231	flagoff	8	6	55	80	-1	-1	186	180	0.9677	3.226	6	0	62,66,59,55,80,68	231	1	2,2
nordkap_s64_A	nordkap	64	A	US	Core destroyed	225	flagoff	8	8	5	131	131	131	223	213	0.9552	3.587	7	1	97,85,62,131,27,6,56,5	225	0	9,18
nordkap_s64_B	nordkap	64	B	OPP	Core destroyed	330	flagoff	8	6	4	48	-1	-1	328	181	0.5518	1.829	5	1	24,5,4,48,8,15	330	1	9,6
nordkap_s65_A	nordkap	65	A	US	Core destroyed	762	flagoff	8	8	4	245	-1	245	760	747	0.9829	1.053	6	2	31,25,28,22,245,20,5,4	762	0	9,18
nordkap_s65_B	nordkap	65	B	OPP	Core destroyed	249	flagoff	8	6	5	27	-1	-1	247	157	0.6356	2.429	6	0	27,22,19,5,6,13	249	1	9,6
nordkap_s66_A	nordkap	66	A	OPP	Core destroyed	174	flagoff	8	4	5	28	-1	-1	172	57	0.3314	2.326	4	0	23,28,6,5	174	0	9,18
nordkap_s66_B	nordkap	66	B	US	Core destroyed	185	flagoff	8	8	5	32	35	32	183	167	0.9126	4.372	6	2	26,32,28,24,5,16,8,9	185	1	9,6
yulerune_s64_A	yulerune	64	A	US	Core destroyed	633	flagoff	8	5	34	61	-1	-1	606	603	0.995	0.825	5	0	34,41,61,61,55	633	0	16,9
yulerune_s64_B	yulerune	64	B	OPP	Core destroyed	230	flagoff	8	5	39	59	-1	-1	74	62	0.8378	6.757	5	0	59,55,52,44,39	230	1	2,9
yulerune_s65_A	yulerune	65	A	OPP	Core destroyed	660	flagoff	8	5	31	49	-1	-1	426	333	0.7817	1.174	5	0	41,42,31,34,49	660	0	16,9
yulerune_s65_B	yulerune	65	B	OPP	Core destroyed	265	flagoff	8	7	34	61	-1	-1	240	236	0.9833	2.917	6	1	39,39,36,36,34,46,61	265	1	2,9
yulerune_s66_A	yulerune	66	A	US	Core destroyed	272	flagoff	8	7	39	64	-1	-1	241	236	0.9793	2.905	6	1	43,64,42,40,44,39,47	272	0	16,9
yulerune_s66_B	yulerune	66	B	OPP	Core destroyed	208	flagoff	8	7	34	54	-1	-1	183	180	0.9836	3.825	5	2	44,39,54,36,54,34,41	208	1	2,9
atoll_s67_A	atoll	67	A	US	Core destroyed	611	flagoff	8	7	7	221	-1	-1	189	38	0.2011	3.704	6	1	130,10,7,191,220,163,221	611	0	14,2
atoll_s67_B	atoll	67	B	OPP	Core destroyed	128	flagoff	8	5	7	53	-1	-1	124	58	0.4677	4.032	5	0	11,53,7,33,45	128	1	2,14
atoll_s68_A	atoll	68	A	US	Titanium collected (tiebreak)	1000	flagoff	8	6	8	73	-1	-1	145	33	0.2276	4.138	5	1	36,73,8,65,51,57	1000	0	14,2
atoll_s68_B	atoll	68	B	US	Core destroyed	159	flagoff	8	6	7	87	-1	-1	150	10	0.0667	4.0	6	0	15,40,9,87,7,79	159	1	2,14
atoll_s69_A	atoll	69	A	US	Core destroyed	496	flagoff	8	7	8	65	-1	-1	352	62	0.1761	1.989	7	0	10,8,65,34,38,51,44	496	0	14,2
atoll_s69_B	atoll	69	B	US	Core destroyed	212	flagoff	8	6	7	46	-1	-1	97	48	0.4948	6.186	6	0	38,46,35,7,8,21	212	1	2,14
drakkarfjord_s67_A	drakkarfjord	67	A	OPP	Core destroyed	626	flagoff	8	7	10	43	-1	-1	97	2	0.0206	7.216	6	1	10,11,31,33,43,36,40	626	0	26,4
drakkarfjord_s67_B	drakkarfjord	67	B	US	Core destroyed	129	flagoff	8	8	10	46	46	46	121	0	0.0	6.612	7	1	40,36,46,33,21,14,11,10	129	1	2,24
drakkarfjord_s68_A	drakkarfjord	68	A	US	Core destroyed	194	flagoff	8	8	10	37	42	37	186	130	0.6989	4.301	7	1	10,11,37,18,33,22,30,26	194	0	26,4
drakkarfjord_s68_B	drakkarfjord	68	B	US	Core destroyed	778	flagoff	8	8	10	35	40	35	393	4	0.0102	2.036	6	2	35,31,10,28,11,24,17,21	778	1	2,24
drakkarfjord_s69_A	drakkarfjord	69	A	OPP	Core destroyed	920	flagoff	8	7	10	43	-1	-1	172	25	0.1453	4.07	6	1	10,11,31,33,43,36,40	920	0	26,4
drakkarfjord_s69_B	drakkarfjord	69	B	US	Core destroyed	161	flagoff	8	8	10	46	46	46	153	0	0.0	5.229	7	1	40,36,46,33,21,14,11,10	161	1	2,24
glacierkeep_s67_A	glacierkeep	67	A	US	Core destroyed	269	flagoff	8	8	9	41	41	41	263	63	0.2395	3.042	8	0	36,38,21,41,17,10,14,9	269	0	14,26
glacierkeep_s67_B	glacierkeep	67	B	OPP	Core destroyed	829	flagoff	8	8	9	36	48	36	182	149	0.8187	4.396	8	0	36,32,14,29,9,25,10,22	829	1	14,2
glacierkeep_s68_A	glacierkeep	68	A	US	Core destroyed	160	flagoff	8	8	10	50	50	50	154	128	0.8312	5.195	8	0	45,47,30,50,18,11,15,10	160	0	14,26
glacierkeep_s68_B	glacierkeep	68	B	US	Core destroyed	185	flagoff	8	8	9	36	60	36	179	148	0.8268	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
glacierkeep_s69_A	glacierkeep	69	A	US	Core destroyed	217	flagoff	8	8	9	41	41	41	211	186	0.8815	3.791	8	0	36,38,21,41,17,10,14,9	217	0	14,26
glacierkeep_s69_B	glacierkeep	69	B	US	Core destroyed	897	flagoff	8	8	9	36	46	36	194	140	0.7216	4.124	8	0	36,32,14,29,9,25,10,22	897	1	14,2
midgard_s67_A	midgard	67	A	US	Core destroyed	292	flagoff	8	7	52	96	-1	-1	248	221	0.8911	2.823	5	2	52,80,56,96,60,67,63	292	0	26,26
midgard_s67_B	midgard	67	B	US	Core destroyed	832	flagoff	8	7	52	92	-1	-1	787	780	0.9911	0.889	6	1	68,64,62,56,80,92,52	832	1	2,2
midgard_s68_A	midgard	68	A	OPP	Core destroyed	165	flagoff	8	6	49	130	-1	-1	121	118	0.9752	4.959	5	1	49,53,130,59,74,68	165	0	26,26
midgard_s68_B	midgard	68	B	US	Core destroyed	236	flagoff	8	6	54	86	-1	-1	189	187	0.9894	3.175	6	0	68,72,65,58,86,54	236	1	2,2
midgard_s69_A	midgard	69	A	US	Core destroyed	362	flagoff	8	6	50	81	-1	-1	317	158	0.4984	1.893	6	0	50,81,54,60,67,63	362	0	26,26
midgard_s69_B	midgard	69	B	US	Core destroyed	189	flagoff	8	7	52	100	-1	-1	144	138	0.9583	4.861	6	1	68,72,60,100,56,86,52	189	1	2,2
nordkap_s67_A	nordkap	67	A	OPP	Core destroyed	197	flagoff	8	3	8	27	-1	-1	45	10	0.2222	6.667	2	1	9,8,27	197	0	9,18
nordkap_s67_B	nordkap	67	B	US	Core destroyed	116	flagoff	8	7	4	36	-1	-1	114	103	0.9035	6.14	6	1	13,15,5,18,4,36,27	116	1	9,6
nordkap_s68_A	nordkap	68	A	US	Core destroyed	506	flagoff	8	8	5	68	88	68	504	449	0.8909	1.587	8	0	23,30,20,37,48,6,68,5	506	0	9,18
nordkap_s68_B	nordkap	68	B	OPP	Core destroyed	183	flagoff	8	4	5	34	-1	-1	87	52	0.5977	4.598	4	0	34,23,5,6	183	1	9,6
nordkap_s69_A	nordkap	69	A	OPP	Core destroyed	204	flagoff	8	8	5	198	198	198	202	193	0.9554	3.96	7	1	21,25,18,28,17,6,198,5	204	0	9,18
nordkap_s69_B	nordkap	69	B	US	Core destroyed	344	flagoff	8	5	5	31	-1	-1	268	162	0.6045	1.866	5	0	31,25,26,5,6	344	1	9,6
yulerune_s67_A	yulerune	67	A	OPP	Core destroyed	137	flagoff	8	5	38	59	-1	-1	111	104	0.9369	4.505	5	0	38,44,59,56,52	137	0	16,9
yulerune_s67_B	yulerune	67	B	OPP	Core destroyed	141	flagoff	8	6	30	41	-1	-1	119	116	0.9748	5.042	5	1	41,35,34,36,31,30	141	1	2,9
yulerune_s68_A	yulerune	68	A	US	Core destroyed	235	flagoff	8	7	30	74	-1	-1	213	204	0.9577	3.286	6	1	30,74,38,39,42,38,44	235	0	16,9
yulerune_s68_B	yulerune	68	B	US	Core destroyed	315	flagoff	8	7	43	80	-1	-1	278	275	0.9892	2.518	5	2	48,52,80,51,70,49,43	315	1	2,9
yulerune_s69_A	yulerune	69	A	US	Core destroyed	261	flagoff	8	7	32	66	-1	-1	236	230	0.9746	2.966	6	1	32,66,44,34,46,39,43	261	0	16,9
yulerune_s69_B	yulerune	69	B	US	Core destroyed	198	flagoff	8	6	31	61	-1	-1	174	161	0.9253	3.448	5	1	49,45,61,42,38,31	198	1	2,9
atoll_s70_A	atoll	70	A	OPP	Core destroyed	364	flagoff	8	2	8	9	-1	-1	23	0	0.0	8.696	2	0	8,9	364	0	14,2
atoll_s70_B	atoll	70	B	US	Core destroyed	929	flagoff	8	6	7	827	-1	-1	925	289	0.3124	0.649	6	0	15,9,42,7,827,34	929	1	2,14
atoll_s71_A	atoll	71	A	OPP	Core destroyed	349	flagoff	8	6	7	123	-1	-1	126	50	0.3968	4.762	5	1	16,11,7,46,123,44	349	0	14,2
atoll_s71_B	atoll	71	B	US	Core destroyed	196	flagoff	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s72_A	atoll	72	A	US	Core destroyed	162	flagoff	8	7	10	68	-1	-1	158	134	0.8481	4.43	7	0	41,39,68,10,12,52,24	162	0	14,2
atoll_s72_B	atoll	72	B	OPP	Core destroyed	192	flagoff	8	6	7	48	-1	-1	62	17	0.2742	9.677	6	0	36,31,48,7,8,12	192	1	2,14
drakkarfjord_s70_A	drakkarfjord	70	A	US	Core destroyed	358	flagoff	8	7	10	328	-1	-1	273	33	0.1209	2.564	6	1	10,11,322,298,121,328,104	358	0	26,4
drakkarfjord_s70_B	drakkarfjord	70	B	US	Titanium collected (tiebreak)	1000	flagoff	8	8	10	70	179	70	141	0	0.0	5.674	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
drakkarfjord_s71_A	drakkarfjord	71	A	US	Core destroyed	249	flagoff	8	8	10	65	72	65	228	83	0.364	3.509	7	1	10,11,25,65,27,37,30,34	249	0	26,4
drakkarfjord_s71_B	drakkarfjord	71	B	US	Core destroyed	193	flagoff	8	8	10	48	48	48	185	0	0.0	4.324	7	1	40,36,48,33,21,14,11,10	193	1	2,24
drakkarfjord_s72_A	drakkarfjord	72	A	OPP	Core destroyed	792	flagoff	8	7	10	43	-1	-1	203	0	0.0	3.448	6	1	10,11,31,33,43,36,40	792	0	26,4
drakkarfjord_s72_B	drakkarfjord	72	B	US	Core destroyed	143	flagoff	8	8	10	48	48	48	135	0	0.0	5.926	7	1	40,36,48,33,21,14,11,10	143	1	2,24
glacierkeep_s70_A	glacierkeep	70	A	US	Core destroyed	217	flagoff	8	8	9	41	41	41	211	186	0.8815	3.791	8	0	36,38,21,41,17,10,14,9	217	0	14,26
glacierkeep_s70_B	glacierkeep	70	B	US	Core destroyed	157	flagoff	8	8	9	36	49	36	151	45	0.298	5.298	8	0	36,32,14,29,9,25,10,22	157	1	14,2
glacierkeep_s71_A	glacierkeep	71	A	US	Core destroyed	133	flagoff	8	8	9	44	44	44	127	102	0.8031	6.299	8	0	39,41,29,44,17,10,14,9	133	0	14,26
glacierkeep_s71_B	glacierkeep	71	B	OPP	Core destroyed	533	flagoff	8	8	9	36	44	36	130	64	0.4923	6.154	8	0	36,32,14,29,9,25,10,22	533	1	14,2
glacierkeep_s72_A	glacierkeep	72	A	US	Core destroyed	269	flagoff	8	8	9	41	41	41	263	63	0.2395	3.042	8	0	36,38,21,41,17,10,14,9	269	0	14,26
glacierkeep_s72_B	glacierkeep	72	B	US	Core destroyed	185	flagoff	8	8	9	36	49	36	179	152	0.8492	4.469	8	0	36,32,14,29,9,25,10,22	185	1	14,2
midgard_s70_A	midgard	70	A	US	Core destroyed	341	flagoff	8	6	54	85	-1	-1	295	293	0.9932	2.034	6	0	54,85,58,64,71,67	341	0	26,26
midgard_s70_B	midgard	70	B	US	Core destroyed	166	flagoff	8	7	52	110	-1	-1	121	118	0.9752	5.785	6	1	63,83,60,110,56,99,52	166	1	2,2
midgard_s71_A	midgard	71	A	OPP	Core destroyed	201	flagoff	8	7	54	136	-1	-1	155	150	0.9677	4.516	6	1	54,118,63,136,65,75,68	201	0	26,26
midgard_s71_B	midgard	71	B	OPP	Core destroyed	309	flagoff	8	7	57	120	-1	-1	262	258	0.9847	2.672	4	3	61,57,63,71,120,82,84	309	1	2,2
midgard_s72_A	midgard	72	A	US	Core destroyed	254	flagoff	8	7	51	105	-1	-1	210	207	0.9857	3.333	6	1	51,80,55,105,59,66,62	254	0	26,26
midgard_s72_B	midgard	72	B	US	Core destroyed	371	flagoff	8	6	54	86	-1	-1	324	312	0.963	1.852	6	0	68,72,65,58,86,54	371	1	2,2
nordkap_s70_A	nordkap	70	A	OPP	Core destroyed	362	flagoff	8	7	5	32	-1	-1	115	75	0.6522	6.087	7	0	27,29,19,32,5,15,6	362	0	9,18
nordkap_s70_B	nordkap	70	B	US	Core destroyed	205	flagoff	8	8	5	86	95	86	203	190	0.936	3.941	7	1	36,28,39,66,5,86,6,20	205	1	9,6
nordkap_s71_A	nordkap	71	A	US	Core destroyed	401	flagoff	8	7	4	33	-1	-1	399	341	0.8546	1.754	5	2	22,30,23,33,16,4,12	401	0	9,18
nordkap_s71_B	nordkap	71	B	OPP	Core destroyed	363	flagoff	8	6	5	55	-1	-1	158	89	0.5633	3.797	6	0	20,22,5,38,6,55	363	1	9,6
nordkap_s72_A	nordkap	72	A	US	Core destroyed	348	flagoff	8	8	4	105	105	105	346	336	0.9711	2.312	5	3	100,102,93,105,85,4,89,9	348	0	9,18
nordkap_s72_B	nordkap	72	B	US	Core destroyed	144	flagoff	8	7	4	40	-1	-1	142	128	0.9014	4.93	6	1	13,15,5,18,4,40,24	144	1	9,6
yulerune_s70_A	yulerune	70	A	OPP	Core destroyed	693	flagoff	8	5	37	48	-1	-1	668	661	0.9895	0.749	5	0	38,45,37,40,48	693	0	16,9
yulerune_s70_B	yulerune	70	B	OPP	Core destroyed	315	flagoff	8	7	34	73	-1	-1	74	53	0.7162	9.459	4	3	48,44,73,35,58,34,40	315	1	2,9
yulerune_s71_A	yulerune	71	A	US	Core destroyed	261	flagoff	8	7	32	66	-1	-1	236	230	0.9746	2.966	6	1	32,66,44,34,46,39,43	261	0	16,9
yulerune_s71_B	yulerune	71	B	OPP	Core destroyed	336	flagoff	8	6	32	51	-1	-1	103	56	0.5437	5.825	6	0	48,44,51,41,37,32	336	1	2,9
yulerune_s72_A	yulerune	72	A	US	Core destroyed	890	flagoff	8	6	31	52	-1	-1	459	323	0.7037	1.307	6	0	31,34,52,42,49,45	890	0	16,9
yulerune_s72_B	yulerune	72	B	US	Core destroyed	377	flagoff	8	7	34	101	-1	-1	350	344	0.9829	2.0	6	1	48,51,48,63,44,34,101	377	1	2,9
atoll_s73_A	atoll	73	A	OPP	Core destroyed	332	flagoff	8	8	7	131	-1	131	328	108	0.3293	2.439	8	0	31,26,113,7,131,10,50,48	332	0	14,2
atoll_s73_B	atoll	73	B	OPP	Core destroyed	251	flagoff	8	5	65	75	-1	-1	226	48	0.2124	2.212	3	2	66,65,75,71,72	251	1	2,14
atoll_s74_A	atoll	74	A	OPP	Core destroyed	620	flagoff	8	3	21	218	-1	-1	528	19	0.036	0.568	3	0	21,215,218	620	0	14,2
atoll_s74_B	atoll	74	B	US	Core destroyed	190	flagoff	8	6	7	43	-1	-1	186	55	0.2957	3.226	6	0	39,43,36,7,8,21	190	1	2,14
atoll_s75_A	atoll	75	A	US	Core destroyed	401	flagoff	8	5	9	43	-1	-1	397	156	0.3929	1.259	5	0	13,9,28,43,42	401	0	14,2
atoll_s75_B	atoll	75	B	OPP	Core destroyed	223	flagoff	8	3	36	64	-1	-1	45	14	0.3111	6.667	1	2	64,36,49	223	1	2,14
drakkarfjord_s73_A	drakkarfjord	73	A	OPP	Core destroyed	281	flagoff	8	2	10	11	-1	-1	76	0	0.0	2.632	1	1	10,11	281	0	26,4
drakkarfjord_s73_B	drakkarfjord	73	B	OPP	Core destroyed	281	flagoff	8	3	10	14	-1	-1	44	0	0.0	6.818	2	1	14,11,10	281	1	2,24
drakkarfjord_s74_A	drakkarfjord	74	A	OPP	Core destroyed	549	flagoff	8	7	10	43	-1	-1	74	0	0.0	9.459	6	1	10,11,31,33,43,36,40	549	0	26,4
drakkarfjord_s74_B	drakkarfjord	74	B	US	Core destroyed	152	flagoff	8	8	10	46	46	46	144	0	0.0	5.556	7	1	40,36,46,33,21,14,11,10	152	1	2,24
drakkarfjord_s75_A	drakkarfjord	75	A	US	Core destroyed	544	flagoff	8	8	10	37	42	37	536	480	0.8955	1.493	7	1	10,11,37,18,33,22,30,26	544	0	26,4
drakkarfjord_s75_B	drakkarfjord	75	B	US	Core destroyed	192	flagoff	8	8	10	86	86	86	149	0	0.0	5.369	7	1	83,76,86,73,20,14,11,10	192	1	2,24
glacierkeep_s73_A	glacierkeep	73	A	US	Core destroyed	725	flagoff	8	8	9	57	57	57	719	124	0.1725	1.113	8	0	57,53,23,50,19,10,14,9	725	0	14,26
glacierkeep_s73_B	glacierkeep	73	B	US	Core destroyed	185	flagoff	8	8	9	45	53	45	139	79	0.5683	5.755	8	0	33,35,20,38,9,42,10,45	185	1	14,2
glacierkeep_s74_A	glacierkeep	74	A	US	Core destroyed	725	flagoff	8	8	9	57	57	57	719	124	0.1725	1.113	8	0	57,53,23,50,19,10,14,9	725	0	14,26
glacierkeep_s74_B	glacierkeep	74	B	US	Core destroyed	525	flagoff	8	8	9	36	49	36	350	40	0.1143	2.286	8	0	36,32,14,29,9,25,10,22	525	1	14,2
glacierkeep_s75_A	glacierkeep	75	A	US	Core destroyed	193	flagoff	8	8	9	61	61	61	175	0	0.0	4.571	7	1	44,60,18,61,17,10,14,9	193	0	14,26
glacierkeep_s75_B	glacierkeep	75	B	US	Core destroyed	517	flagoff	8	8	9	60	60	60	209	59	0.2823	3.828	8	0	33,29,60,26,9,22,10,19	517	1	14,2
midgard_s73_A	midgard	73	A	US	Core destroyed	301	flagoff	8	7	53	97	-1	-1	256	251	0.9805	2.734	5	2	53,89,57,97,61,68,64	301	0	26,26
midgard_s73_B	midgard	73	B	US	Core destroyed	697	flagoff	8	6	56	123	-1	-1	650	648	0.9969	0.923	6	0	60,56,63,123,57,79	697	1	2,2
midgard_s74_A	midgard	74	A	US	Core destroyed	301	flagoff	8	6	59	85	-1	-1	248	242	0.9758	2.419	6	0	78,85,74,70,59,67	301	0	26,26
midgard_s74_B	midgard	74	B	US	Titanium collected (tiebreak)	1000	flagoff	8	6	54	73	-1	-1	954	952	0.9979	0.629	6	0	57,54,60,58,73,54	1000	1	2,2
midgard_s75_A	midgard	75	A	OPP	Core destroyed	732	flagoff	8	7	50	103	-1	-1	689	581	0.8433	1.016	6	1	50,88,54,103,60,59,63	732	0	26,26
midgard_s75_B	midgard	75	B	US	Titanium collected (tiebreak)	1000	flagoff	8	6	54	74	-1	-1	953	952	0.999	0.63	5	1	68,65,65,74,61,54	1000	1	2,2
nordkap_s73_A	nordkap	73	A	OPP	Core destroyed	288	flagoff	8	2	8	68	-1	-1	104	64	0.6154	1.923	2	0	68,8	288	0	9,18
nordkap_s73_B	nordkap	73	B	US	Core destroyed	156	flagoff	8	8	5	64	66	64	154	140	0.9091	5.195	7	1	22,24,10,24,5,59,6,64	156	1	9,6
nordkap_s74_A	nordkap	74	A	OPP	Core destroyed	402	flagoff	8	8	4	55	55	55	201	145	0.7214	3.98	6	2	25,25,24,22,55,20,5,4	402	0	9,18
nordkap_s74_B	nordkap	74	B	US	Core destroyed	160	flagoff	8	8	5	64	66	64	158	141	0.8924	5.063	7	1	16,18,10,21,5,53,6,64	160	1	9,6
nordkap_s75_A	nordkap	75	A	OPP	Core destroyed	346	flagoff	8	7	4	25	-1	-1	248	160	0.6452	2.823	6	1	23,25,20,22,20,5,4	346	0	9,18
nordkap_s75_B	nordkap	75	B	US	Core destroyed	354	flagoff	8	8	5	52	52	52	352	335	0.9517	2.273	8	0	16,18,10,21,5,39,6,52	354	1	9,6
yulerune_s73_A	yulerune	73	A	US	Titanium collected (tiebreak)	1000	flagoff	8	7	38	80	-1	-1	974	965	0.9908	0.719	6	1	38,80,44,59,48,55,52	1000	0	16,9
yulerune_s73_B	yulerune	73	B	OPP	Core destroyed	194	flagoff	8	7	38	92	-1	-1	169	161	0.9527	4.142	6	1	51,51,46,48,92,44,38	194	1	2,9
yulerune_s74_A	yulerune	74	A	OPP	Core destroyed	357	flagoff	8	5	39	50	-1	-1	332	320	0.9639	1.506	5	0	39,45,45,50,50	357	0	16,9
yulerune_s74_B	yulerune	74	B	US	Core destroyed	873	flagoff	8	7	31	65	-1	-1	848	847	0.9988	0.825	6	1	41,36,31,33,65,31,33	873	1	2,9
yulerune_s75_A	yulerune	75	A	US	Core destroyed	137	flagoff	8	6	30	47	-1	-1	115	103	0.8957	5.217	5	1	30,38,42,42,44,47	137	0	16,9
yulerune_s75_B	yulerune	75	B	OPP	Core destroyed	315	flagoff	8	6	39	94	-1	-1	109	100	0.9174	5.505	5	1	57,53,94,50,43,39	315	1	2,9
atoll_s76_A	atoll	76	A	US	Core destroyed	380	flagoff	8	7	8	229	-1	-1	237	35	0.1477	2.954	7	0	10,8,229,38,46,52,48	380	0	14,2
atoll_s76_B	atoll	76	B	OPP	Core destroyed	288	flagoff	8	6	7	86	-1	-1	155	79	0.5097	3.871	5	1	86,61,28,7,10,20	288	1	2,14
atoll_s77_A	atoll	77	A	US	Core destroyed	214	flagoff	8	5	9	40	-1	-1	210	27	0.1286	2.381	5	0	13,9,29,40,39	214	0	14,2
atoll_s77_B	atoll	77	B	OPP	Core destroyed	146	flagoff	8	4	7	22	-1	-1	39	10	0.2564	10.256	3	1	22,7,8,9	146	1	2,14
atoll_s78_A	atoll	78	A	OPP	Core destroyed	231	flagoff	8	2	7	10	-1	-1	44	7	0.1591	4.545	1	1	10,7	231	0	14,2
atoll_s78_B	atoll	78	B	OPP	Core destroyed	546	flagoff	8	3	7	36	-1	-1	93	20	0.2151	3.226	3	0	17,7,36	546	1	2,14
drakkarfjord_s76_A	drakkarfjord	76	A	OPP	Core destroyed	346	flagoff	8	8	10	38	-1	38	196	130	0.6633	4.082	6	2	10,11,38,21,34,22,31,27	346	0	26,4
drakkarfjord_s76_B	drakkarfjord	76	B	US	Core destroyed	145	flagoff	8	8	10	46	46	46	92	0	0.0	8.696	7	1	40,36,46,33,21,14,11,10	145	1	2,24
drakkarfjord_s77_A	drakkarfjord	77	A	US	Core destroyed	445	flagoff	8	8	10	37	42	37	437	48	0.1098	1.831	7	1	10,11,37,18,33,22,30,26	445	0	26,4
drakkarfjord_s77_B	drakkarfjord	77	B	US	Core destroyed	129	flagoff	8	8	10	46	46	46	121	0	0.0	6.612	7	1	40,36,46,33,21,14,11,10	129	1	2,24
drakkarfjord_s78_A	drakkarfjord	78	A	OPP	Titanium collected (tiebreak)	1000	flagoff	8	8	10	73	82	73	283	55	0.1943	2.827	7	1	10,11,30,73,32,44,35,41	1000	0	26,4
drakkarfjord_s78_B	drakkarfjord	78	B	US	Core destroyed	145	flagoff	8	8	10	46	46	46	92	0	0.0	8.696	7	1	40,36,46,33,21,14,11,10	145	1	2,24
