tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
atoll_s93_A	atoll	93	A	US	Core destroyed	670	parent	8	7	8	63	-1	-1	324	23	0.071	2.16	7	0	10,8,63,40,42,49,45	670	0	14,2
atoll_s93_B	atoll	93	B	US	Core destroyed	254	parent	8	6	7	38	-1	-1	250	63	0.252	2.4	6	0	34,38,31,7,8,21	254	1	2,14
drakkarfjord_s91_A	drakkarfjord	91	A	US	Core destroyed	221	parent	8	8	10	103	115	103	212	13	0.0613	3.774	7	1	10,11,29,103,31,57,34,42	221	0	26,4
drakkarfjord_s91_B	drakkarfjord	91	B	OPP	Core destroyed	358	parent	8	6	10	138	-1	-1	122	0	0.0	4.918	5	1	138,45,135,14,11,10	358	1	2,24
drakkarfjord_s92_A	drakkarfjord	92	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	173	0	0.0	4.046	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s92_B	drakkarfjord	92	B	US	Core destroyed	495	parent	8	8	10	316	-1	316	358	68	0.1899	2.235	7	1	316,106,45,103,270,14,11,10	495	1	2,24
drakkarfjord_s93_A	drakkarfjord	93	A	US	Core destroyed	157	parent	8	8	10	37	42	37	149	0	0.0	5.369	7	1	10,11,37,18,33,22,30,26	157	0	26,4
drakkarfjord_s93_B	drakkarfjord	93	B	US	Core destroyed	145	parent	8	8	10	46	46	46	92	0	0.0	8.696	7	1	40,36,46,33,21,14,11,10	145	1	2,24
glacierkeep_s91_A	glacierkeep	91	A	OPP	Core destroyed	816	parent	8	8	9	57	57	57	198	160	0.8081	4.04	8	0	57,53,23,50,19,10,14,9	816	0	14,26
glacierkeep_s91_B	glacierkeep	91	B	US	Core destroyed	241	parent	8	8	9	36	44	36	162	73	0.4506	4.938	8	0	36,32,14,29,9,25,10,22	241	1	14,2
glacierkeep_s92_A	glacierkeep	92	A	US	Core destroyed	293	parent	8	8	10	74	74	74	239	0	0.0	3.347	8	0	51,57,45,60,74,11,15,10	293	0	14,26
glacierkeep_s92_B	glacierkeep	92	B	US	Core destroyed	373	parent	8	8	9	36	44	36	206	132	0.6408	3.883	8	0	36,32,14,29,9,25,10,22	373	1	14,2
glacierkeep_s93_A	glacierkeep	93	A	US	Core destroyed	293	parent	8	8	10	51	51	51	287	259	0.9024	2.787	8	0	45,47,30,51,18,11,15,10	293	0	14,26
glacierkeep_s93_B	glacierkeep	93	B	US	Core destroyed	401	parent	8	8	8	29	39	29	157	69	0.4395	5.096	6	2	29,25,9,22,8,18,11,12	401	1	14,2
midgard_s91_A	midgard	91	A	US	Core destroyed	249	parent	8	7	52	96	-1	-1	205	178	0.8683	3.415	5	2	52,80,56,96,60,67,63	249	0	26,26
midgard_s91_B	midgard	91	B	OPP	Titanium collected (tiebreak)	1000	parent	8	7	53	95	-1	-1	954	37	0.0388	0.734	6	1	60,55,63,95,57,80,53	1000	1	2,2
midgard_s92_A	midgard	92	A	US	Core destroyed	345	parent	8	7	54	110	-1	-1	299	297	0.9933	2.341	5	2	54,101,73,110,77,84,80	345	0	26,26
midgard_s92_B	midgard	92	B	US	Core destroyed	180	parent	8	7	52	109	-1	-1	133	129	0.9699	5.263	5	2	83,87,64,109,56,100,52	180	1	2,2
midgard_s93_A	midgard	93	A	US	Core destroyed	161	parent	8	6	51	80	-1	-1	117	107	0.9145	5.128	6	0	51,80,55,59,66,62	161	0	26,26
midgard_s93_B	midgard	93	B	US	Core destroyed	227	parent	8	6	55	80	-1	-1	182	176	0.967	3.297	6	0	62,66,59,55,80,70	227	1	2,2
nordkap_s91_A	nordkap	91	A	US	Core destroyed	324	parent	8	8	5	71	-1	71	157	61	0.3885	5.096	8	0	30,32,16,39,71,6,10,5	324	0	9,18
nordkap_s91_B	nordkap	91	B	US	Core destroyed	357	parent	8	7	5	75	-1	-1	354	287	0.8107	1.977	6	1	22,22,10,25,5,6,75	357	1	9,6
nordkap_s92_A	nordkap	92	A	US	Core destroyed	220	parent	8	8	4	96	96	96	218	208	0.9541	3.67	4	4	22,30,19,35,16,4,96,9	220	0	9,18
nordkap_s92_B	nordkap	92	B	US	Core destroyed	175	parent	8	8	5	73	73	73	173	159	0.9191	4.624	7	1	31,29,34,73,5,15,8,9	175	1	9,6
nordkap_s93_A	nordkap	93	A	US	Core destroyed	228	parent	8	8	5	52	52	52	226	214	0.9469	3.54	8	0	27,29,17,52,13,6,10,5	228	0	9,18
nordkap_s93_B	nordkap	93	B	US	Core destroyed	179	parent	8	8	5	61	76	61	177	155	0.8757	4.52	8	0	32,24,35,41,5,61,6,20	179	1	9,6
yulerune_s91_A	yulerune	91	A	US	Core destroyed	216	parent	8	6	36	56	-1	-1	191	184	0.9634	3.141	6	0	36,42,56,46,53,49	216	0	16,9
yulerune_s91_B	yulerune	91	B	OPP	Titanium collected (tiebreak)	1000	parent	8	6	36	64	-1	-1	975	969	0.9938	0.615	6	0	46,41,38,64,36,41	1000	1	2,9
yulerune_s92_A	yulerune	92	A	OPP	Core destroyed	329	parent	8	6	38	59	-1	-1	303	295	0.9736	1.98	6	0	38,44,59,49,56,52	329	0	16,9
yulerune_s92_B	yulerune	92	B	OPP	Core destroyed	293	parent	8	6	37	51	-1	-1	268	262	0.9776	2.239	6	0	47,51,42,48,44,37	293	1	2,9
yulerune_s93_A	yulerune	93	A	OPP	Titanium collected (tiebreak)	1000	parent	8	6	31	47	-1	-1	974	967	0.9928	0.616	6	0	41,47,31,45,34,42	1000	0	16,9
yulerune_s93_B	yulerune	93	B	US	Core destroyed	219	parent	8	7	31	71	-1	-1	198	193	0.9747	3.535	6	1	41,36,40,33,71,31,34	219	1	2,9
atoll_s94_A	atoll	94	A	OPP	Core destroyed	302	parent	8	6	7	65	-1	-1	140	75	0.5357	4.286	6	0	16,11,7,48,65,47	302	0	14,2
atoll_s94_B	atoll	94	B	OPP	Core destroyed	266	parent	8	5	8	59	-1	-1	262	90	0.3435	1.908	5	0	10,38,8,59,30	266	1	2,14
atoll_s95_A	atoll	95	A	US	Core destroyed	468	parent	8	5	9	42	-1	-1	464	22	0.0474	1.078	5	0	13,9,29,42,41	468	0	14,2
atoll_s95_B	atoll	95	B	OPP	Core destroyed	435	parent	8	4	7	381	-1	-1	124	23	0.1855	3.226	4	0	17,27,7,381	435	1	2,14
atoll_s96_A	atoll	96	A	US	Core destroyed	392	parent	8	4	21	102	-1	-1	199	58	0.2915	2.01	3	1	21,102,95,96	392	0	14,2
atoll_s96_B	atoll	96	B	OPP	Core destroyed	130	parent	8	4	7	126	-1	-1	113	12	0.1062	3.54	4	0	17,7,126,117	130	1	2,14
drakkarfjord_s94_A	drakkarfjord	94	A	US	Core destroyed	208	parent	8	8	10	61	80	61	200	0	0.0	4.0	7	1	10,11,25,61,27,37,30,34	208	0	26,4
drakkarfjord_s94_B	drakkarfjord	94	B	US	Core destroyed	325	parent	8	8	10	46	107	46	227	108	0.4758	3.524	6	2	46,42,10,36,11,35,17,21	325	1	2,24
drakkarfjord_s95_A	drakkarfjord	95	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	10	43	-1	-1	103	0	0.0	6.796	6	1	10,11,31,33,43,36,40	1000	0	26,4
drakkarfjord_s95_B	drakkarfjord	95	B	US	Core destroyed	325	parent	8	8	10	46	107	46	251	108	0.4303	3.187	6	2	46,42,10,36,11,35,17,21	325	1	2,24
drakkarfjord_s96_A	drakkarfjord	96	A	US	Core destroyed	249	parent	8	8	10	65	72	65	228	83	0.364	3.509	7	1	10,11,25,65,27,37,30,34	249	0	26,4
drakkarfjord_s96_B	drakkarfjord	96	B	OPP	Titanium collected (tiebreak)	1000	parent	8	8	10	70	179	70	161	0	0.0	4.969	7	1	64,66,29,70,58,14,11,10	1000	1	2,24
glacierkeep_s94_A	glacierkeep	94	A	OPP	Core destroyed	521	parent	8	8	9	56	56	56	126	71	0.5635	6.349	8	0	56,52,28,49,17,10,14,9	521	0	14,26
glacierkeep_s94_B	glacierkeep	94	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	54	54	54	994	63	0.0634	0.805	8	0	33,29,54,26,9,22,10,19	1000	1	14,2
glacierkeep_s95_A	glacierkeep	95	A	US	Core destroyed	129	parent	8	8	9	44	44	44	123	95	0.7724	6.504	8	0	36,40,21,44,17,10,14,9	129	0	14,26
glacierkeep_s95_B	glacierkeep	95	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	45	61	45	748	56	0.0749	1.07	8	0	33,35,20,38,9,42,10,45	1000	1	14,2
glacierkeep_s96_A	glacierkeep	96	A	US	Titanium collected (tiebreak)	1000	parent	8	8	9	56	67	56	160	0	0.0	5.0	6	2	43,53,18,56,17,10,14,9	1000	0	14,26
glacierkeep_s96_B	glacierkeep	96	B	US	Core destroyed	193	parent	8	8	9	36	54	36	187	158	0.8449	4.278	8	0	36,32,14,29,9,25,10,22	193	1	14,2
midgard_s94_A	midgard	94	A	US	Core destroyed	241	parent	8	7	54	107	-1	-1	195	192	0.9846	3.59	5	2	54,102,58,107,64,87,67	241	0	26,26
midgard_s94_B	midgard	94	B	OPP	Core destroyed	685	parent	8	7	53	92	-1	-1	188	131	0.6968	3.723	5	2	60,56,63,92,57,84,53	685	1	2,2
midgard_s95_A	midgard	95	A	OPP	Core destroyed	241	parent	8	7	53	101	-1	-1	195	194	0.9949	3.59	5	2	53,97,57,101,63,54,62	241	0	26,26
midgard_s95_B	midgard	95	B	OPP	Core destroyed	364	parent	8	7	55	109	-1	-1	103	78	0.7573	6.796	5	2	61,55,64,109,68,96,59	364	1	2,2
midgard_s96_A	midgard	96	A	US	Core destroyed	404	parent	8	7	54	107	-1	-1	358	350	0.9777	1.955	5	2	54,102,58,107,81,88,84	404	0	26,26
midgard_s96_B	midgard	96	B	OPP	Core destroyed	221	parent	8	6	57	85	-1	-1	174	172	0.9885	3.448	4	2	65,57,67,59,85,82	221	1	2,2
nordkap_s94_A	nordkap	94	A	US	Core destroyed	493	parent	8	7	4	113	-1	-1	491	481	0.9796	1.426	5	2	21,19,18,8,7,113,4	493	0	9,18
nordkap_s94_B	nordkap	94	B	US	Core destroyed	280	parent	8	8	5	51	52	51	248	162	0.6532	3.226	8	0	27,23,51,20,5,18,6,13	280	1	9,6
nordkap_s95_A	nordkap	95	A	US	Core destroyed	558	parent	8	8	5	46	46	46	461	304	0.6594	1.735	8	0	31,33,20,46,16,6,10,5	558	0	9,18
nordkap_s95_B	nordkap	95	B	US	Core destroyed	267	parent	8	7	5	53	-1	-1	265	251	0.9472	2.642	7	0	53,37,17,5,41,6,36	267	1	9,6
nordkap_s96_A	nordkap	96	A	OPP	Core destroyed	168	parent	8	4	5	22	-1	-1	166	156	0.9398	2.41	4	0	22,19,6,5	168	0	9,18
nordkap_s96_B	nordkap	96	B	US	Core destroyed	116	parent	8	8	5	65	65	65	114	103	0.9035	7.018	8	0	65,21,17,24,5,37,6,36	116	1	9,6
yulerune_s94_A	yulerune	94	A	OPP	Core destroyed	257	parent	8	5	32	48	-1	-1	158	104	0.6582	3.165	5	0	32,40,34,43,48	257	0	16,9
yulerune_s94_B	yulerune	94	B	US	Core destroyed	140	parent	8	6	33	51	-1	-1	113	110	0.9735	5.31	6	0	33,49,51,44,40,37	140	1	2,9
yulerune_s95_A	yulerune	95	A	OPP	Core destroyed	204	parent	8	5	35	58	-1	-1	176	60	0.3409	2.841	5	0	44,50,35,38,58	204	0	16,9
yulerune_s95_B	yulerune	95	B	OPP	Core destroyed	214	parent	8	6	36	58	-1	-1	189	54	0.2857	3.175	6	0	43,47,48,58,36,39	214	1	2,9
yulerune_s96_A	yulerune	96	A	US	Core destroyed	296	parent	8	5	36	47	-1	-1	269	258	0.9591	1.859	5	0	36,44,47,46,47	296	0	16,9
yulerune_s96_B	yulerune	96	B	OPP	Core destroyed	460	parent	8	6	32	68	-1	-1	286	264	0.9231	2.098	6	0	49,45,42,68,36,32	460	1	2,9
atoll_s97_A	atoll	97	A	US	Titanium collected (tiebreak)	1000	parent	8	5	7	23	-1	-1	166	11	0.0663	3.012	5	0	7,8,13,23,21	1000	0	14,2
atoll_s97_B	atoll	97	B	OPP	Core destroyed	135	parent	8	4	7	33	-1	-1	103	17	0.165	3.883	4	0	33,7,8,12	135	1	2,14
atoll_s98_A	atoll	98	A	OPP	Core destroyed	793	parent	8	7	7	68	-1	-1	93	5	0.0538	7.527	7	0	54,7,8,68,37,48,40	793	0	14,2
atoll_s98_B	atoll	98	B	OPP	Core destroyed	293	parent	8	5	8	101	-1	-1	110	36	0.3273	4.545	5	0	62,101,8,62,64	293	1	2,14
atoll_s99_A	atoll	99	A	OPP	Core destroyed	716	parent	8	1	21	21	-1	-1	137	17	0.1241	0.73	1	0	21	716	0	14,2
atoll_s99_B	atoll	99	B	OPP	Core destroyed	671	parent	8	6	7	174	-1	-1	667	550	0.8246	0.9	5	1	34,31,40,174,7,8	671	1	2,14
drakkarfjord_s97_A	drakkarfjord	97	A	US	Core destroyed	393	parent	8	7	10	43	-1	-1	141	23	0.1631	4.965	6	1	10,11,31,33,43,36,40	393	0	26,4
drakkarfjord_s97_B	drakkarfjord	97	B	US	Core destroyed	204	parent	8	8	10	46	46	46	196	0	0.0	4.082	7	1	40,36,46,33,21,14,11,10	204	1	2,24
drakkarfjord_s98_A	drakkarfjord	98	A	OPP	Core destroyed	512	parent	8	7	10	43	-1	-1	232	21	0.0905	3.017	6	1	10,11,31,33,43,36,40	512	0	26,4
drakkarfjord_s98_B	drakkarfjord	98	B	US	Core destroyed	123	parent	8	8	10	46	46	46	115	0	0.0	6.957	7	1	40,36,46,33,21,14,11,10	123	1	2,24
drakkarfjord_s99_A	drakkarfjord	99	A	US	Core destroyed	362	parent	8	7	10	99	-1	-1	151	50	0.3311	4.636	5	2	10,11,29,31,99,34,42	362	0	26,4
drakkarfjord_s99_B	drakkarfjord	99	B	US	Core destroyed	155	parent	8	8	10	46	46	46	147	0	0.0	5.442	7	1	40,36,46,33,21,14,11,10	155	1	2,24
glacierkeep_s97_A	glacierkeep	97	A	US	Core destroyed	329	parent	8	8	9	50	50	50	323	67	0.2074	2.477	8	0	44,47,29,50,17,10,14,9	329	0	14,26
glacierkeep_s97_B	glacierkeep	97	B	OPP	Core destroyed	437	parent	8	8	9	36	44	36	138	69	0.5	5.797	8	0	36,32,14,29,9,25,10,22	437	1	14,2
glacierkeep_s98_A	glacierkeep	98	A	US	Core destroyed	221	parent	8	8	9	59	59	59	206	0	0.0	3.883	7	1	52,56,18,59,17,10,14,9	221	0	14,26
glacierkeep_s98_B	glacierkeep	98	B	US	Core destroyed	173	parent	8	8	9	36	56	36	167	66	0.3952	4.79	8	0	36,32,14,29,9,25,10,22	173	1	14,2
glacierkeep_s99_A	glacierkeep	99	A	US	Titanium collected (tiebreak)	1000	parent	8	8	9	50	50	50	519	265	0.5106	1.541	8	0	45,47,23,50,19,10,14,9	1000	0	14,26
glacierkeep_s99_B	glacierkeep	99	B	US	Core destroyed	301	parent	8	8	9	44	54	44	295	58	0.1966	2.712	8	0	33,35,20,38,9,42,10,44	301	1	14,2
midgard_s97_A	midgard	97	A	US	Core destroyed	285	parent	8	7	51	112	-1	-1	241	236	0.9793	2.905	5	2	51,112,55,112,85,96,92	285	0	26,26
midgard_s97_B	midgard	97	B	OPP	Core destroyed	305	parent	8	6	56	96	-1	-1	257	256	0.9961	2.335	6	0	62,56,65,60,96,56	305	1	2,2
midgard_s98_A	midgard	98	A	US	Core destroyed	118	parent	8	7	51	102	-1	-1	75	70	0.9333	9.333	6	1	51,87,62,102,66,73,69	118	0	26,26
midgard_s98_B	midgard	98	B	US	Core destroyed	533	parent	8	6	56	80	-1	-1	484	482	0.9959	1.24	6	0	65,58,66,80,60,56	533	1	2,2
midgard_s99_A	midgard	99	A	OPP	Titanium collected (tiebreak)	1000	parent	8	7	49	110	-1	-1	958	954	0.9958	0.731	6	1	49,92,53,110,69,77,72	1000	0	26,26
midgard_s99_B	midgard	99	B	OPP	Core destroyed	641	parent	8	6	57	92	-1	-1	172	114	0.6628	3.488	6	0	62,57,65,68,92,70	641	1	2,2
nordkap_s97_A	nordkap	97	A	US	Core destroyed	293	parent	8	5	8	57	-1	-1	136	11	0.0809	3.676	4	1	41,47,9,8,57	293	0	9,18
nordkap_s97_B	nordkap	97	B	US	Core destroyed	326	parent	8	5	5	159	-1	-1	263	124	0.4715	1.901	5	0	20,40,5,6,159	326	1	9,6
nordkap_s98_A	nordkap	98	A	US	Titanium collected (tiebreak)	1000	parent	8	7	5	32	-1	-1	221	63	0.2851	3.167	7	0	27,29,19,32,5,15,6	1000	0	9,18
nordkap_s98_B	nordkap	98	B	OPP	Core destroyed	173	parent	8	6	5	65	-1	-1	139	123	0.8849	4.317	6	0	19,21,61,5,65,6	173	1	9,6
nordkap_s99_A	nordkap	99	A	OPP	Core destroyed	171	parent	8	7	5	47	-1	-1	169	79	0.4675	4.142	6	1	28,32,25,35,47,6,5	171	0	9,18
nordkap_s99_B	nordkap	99	B	OPP	Core destroyed	224	parent	8	6	4	29	-1	-1	160	105	0.6562	3.75	4	2	29,5,19,4,8,15	224	1	9,6
yulerune_s97_A	yulerune	97	A	US	Core destroyed	448	parent	8	6	32	46	-1	-1	423	415	0.9811	1.418	6	0	32,38,41,42,46,45	448	0	16,9
yulerune_s97_B	yulerune	97	B	OPP	Core destroyed	224	parent	8	7	32	72	-1	-1	199	186	0.9347	3.518	5	2	46,45,72,42,60,38,32	224	1	2,9
yulerune_s98_A	yulerune	98	A	US	Core destroyed	253	parent	8	6	38	187	-1	-1	228	219	0.9605	2.632	5	1	38,187,44,40,43,47	253	0	16,9
yulerune_s98_B	yulerune	98	B	US	Core destroyed	146	parent	8	7	28	67	-1	-1	125	121	0.968	5.6	6	1	36,39,35,46,31,28,67	146	1	2,9
yulerune_s99_A	yulerune	99	A	OPP	Core destroyed	285	parent	8	6	32	48	-1	-1	260	248	0.9538	2.308	5	1	32,39,45,43,47,48	285	0	16,9
yulerune_s99_B	yulerune	99	B	US	Core destroyed	442	parent	8	6	31	66	-1	-1	418	296	0.7081	1.435	6	0	50,45,66,46,37,31	442	1	2,9
atoll_s100_A	atoll	100	A	OPP	Core destroyed	342	parent	8	6	7	49	-1	-1	85	52	0.6118	7.059	6	0	16,11,7,44,49,45	342	0	14,2
atoll_s100_B	atoll	100	B	OPP	Core destroyed	180	parent	8	4	7	31	-1	-1	63	24	0.381	6.349	4	0	31,9,7,15	180	1	2,14
atoll_s101_A	atoll	101	A	US	Core destroyed	978	parent	8	3	8	82	-1	-1	80	0	0.0	3.75	2	1	82,8,9	978	0	14,2
atoll_s101_B	atoll	101	B	OPP	Core destroyed	223	parent	8	3	36	64	-1	-1	45	14	0.3111	6.667	1	2	64,36,49	223	1	2,14
atoll_s102_A	atoll	102	A	US	Core destroyed	306	parent	8	7	10	221	-1	-1	302	104	0.3444	2.318	7	0	36,221,61,10,12,48,24	306	0	14,2
atoll_s102_B	atoll	102	B	OPP	Core destroyed	174	parent	8	1	67	67	-1	-1	30	0	0.0	3.333	1	0	67	174	1	2,14
drakkarfjord_s100_A	drakkarfjord	100	A	US	Core destroyed	680	parent	8	7	10	43	-1	-1	268	166	0.6194	2.612	6	1	10,11,31,33,43,36,40	680	0	26,4
drakkarfjord_s100_B	drakkarfjord	100	B	OPP	Core destroyed	548	parent	8	5	10	32	-1	-1	102	0	0.0	4.902	3	2	32,31,14,11,10	548	1	2,24
drakkarfjord_s101_A	drakkarfjord	101	A	US	Core destroyed	201	parent	8	8	10	37	42	37	193	70	0.3627	4.145	7	1	10,11,37,18,33,22,30,26	201	0	26,4
drakkarfjord_s101_B	drakkarfjord	101	B	US	Titanium collected (tiebreak)	1000	parent	8	8	10	35	40	35	379	4	0.0106	2.111	6	2	35,31,10,28,11,24,17,21	1000	1	2,24
drakkarfjord_s102_A	drakkarfjord	102	A	US	Core destroyed	182	parent	8	8	10	37	42	37	174	0	0.0	4.598	7	1	10,11,37,18,33,22,30,26	182	0	26,4
drakkarfjord_s102_B	drakkarfjord	102	B	OPP	Core destroyed	242	parent	8	4	10	45	-1	-1	96	0	0.0	4.167	3	1	45,14,11,10	242	1	2,24
glacierkeep_s100_A	glacierkeep	100	A	US	Core destroyed	330	parent	8	8	9	48	48	48	186	68	0.3656	4.301	7	1	40,44,21,48,17,10,14,9	330	0	14,26
glacierkeep_s100_B	glacierkeep	100	B	US	Core destroyed	197	parent	8	8	9	36	59	36	191	161	0.8429	4.188	8	0	36,32,14,29,9,25,10,22	197	1	14,2
glacierkeep_s101_A	glacierkeep	101	A	OPP	Titanium collected (tiebreak)	1000	parent	8	8	9	46	46	46	370	284	0.7676	2.162	8	0	41,43,21,46,17,10,14,9	1000	0	14,26
glacierkeep_s101_B	glacierkeep	101	B	US	Core destroyed	280	parent	8	8	10	37	37	37	230	0	0.0	3.478	8	0	37,33,15,30,10,26,11,23	280	1	14,2
glacierkeep_s102_A	glacierkeep	102	A	US	Titanium collected (tiebreak)	1000	parent	8	8	10	70	70	70	975	1	0.001	0.821	8	0	52,56,48,59,70,11,15,10	1000	0	14,26
glacierkeep_s102_B	glacierkeep	102	B	OPP	Titanium collected (tiebreak)	1000	parent	8	8	8	29	39	29	159	63	0.3962	5.031	6	2	29,25,9,22,8,18,11,12	1000	1	14,2
midgard_s100_A	midgard	100	A	OPP	Core destroyed	296	parent	8	6	70	92	-1	-1	245	96	0.3918	2.449	5	1	80,70,84,92,73,72	296	0	26,26
midgard_s100_B	midgard	100	B	US	Core destroyed	285	parent	8	7	54	81	-1	-1	237	236	0.9958	2.954	6	1	58,54,61,71,63,81,78	285	1	2,2
midgard_s101_A	midgard	101	A	OPP	Core destroyed	573	parent	8	6	56	86	-1	-1	276	190	0.6884	2.174	6	0	56,67,86,74,65,71	573	0	26,26
midgard_s101_B	midgard	101	B	OPP	Core destroyed	201	parent	8	5	58	87	-1	-1	152	149	0.9803	3.289	4	1	65,58,68,60,87	201	1	2,2
midgard_s102_A	midgard	102	A	OPP	Core destroyed	535	parent	8	7	51	84	-1	-1	376	72	0.1915	1.862	5	2	51,84,55,84,59,64,62	535	0	26,26
midgard_s102_B	midgard	102	B	OPP	Core destroyed	290	parent	8	6	54	76	-1	-1	89	63	0.7079	6.742	6	0	61,54,64,76,58,54	290	1	2,2
nordkap_s100_A	nordkap	100	A	US	Core destroyed	210	parent	8	7	4	96	-1	-1	208	194	0.9327	3.365	5	2	15,14,5,89,4,96,7	210	0	9,18
nordkap_s100_B	nordkap	100	B	US	Core destroyed	213	parent	8	7	5	29	-1	-1	211	197	0.9336	3.318	5	2	27,25,29,5,15,8,9	213	1	9,6
nordkap_s101_A	nordkap	101	A	US	Core destroyed	305	parent	8	7	5	60	-1	-1	303	4	0.0132	2.31	7	0	53,16,60,43,6,10,5	305	0	9,18
nordkap_s101_B	nordkap	101	B	US	Core destroyed	128	parent	8	8	5	59	-1	59	126	113	0.8968	6.349	7	1	22,24,10,24,5,54,6,59	128	1	9,6
nordkap_s102_A	nordkap	102	A	US	Core destroyed	493	parent	8	7	4	113	-1	-1	491	481	0.9796	1.426	5	2	21,19,18,8,7,113,4	493	0	9,18
nordkap_s102_B	nordkap	102	B	US	Core destroyed	237	parent	8	8	5	50	50	50	235	220	0.9362	3.404	8	0	16,18,10,21,5,50,6,39	237	1	9,6
yulerune_s100_A	yulerune	100	A	US	Core destroyed	196	parent	8	7	28	67	-1	-1	174	170	0.977	4.023	6	1	37,67,36,28,41,48,44	196	0	16,9
yulerune_s100_B	yulerune	100	B	OPP	Core destroyed	392	parent	8	7	36	85	-1	-1	268	250	0.9328	2.612	6	1	44,48,64,48,85,36,41	392	1	2,9
yulerune_s101_A	yulerune	101	A	OPP	Core destroyed	262	parent	8	6	37	51	-1	-1	238	224	0.9412	2.521	6	0	37,44,44,48,47,51	262	0	16,9
yulerune_s101_B	yulerune	101	B	US	Core destroyed	301	parent	8	7	41	77	-1	-1	277	263	0.9495	2.527	5	2	48,52,56,60,52,41,77	301	1	2,9
yulerune_s102_A	yulerune	102	A	US	Core destroyed	253	parent	8	6	38	187	-1	-1	228	219	0.9605	2.632	5	1	38,187,44,40,43,47	253	0	16,9
yulerune_s102_B	yulerune	102	B	OPP	Core destroyed	128	parent	8	6	28	64	-1	-1	107	101	0.9439	5.607	5	1	36,42,64,44,35,28	128	1	2,9
atoll_s103_A	atoll	103	A	OPP	Titanium collected (tiebreak)	1000	parent	8	3	7	16	-1	-1	130	17	0.1308	2.308	3	0	16,7,11	1000	0	14,2
atoll_s103_B	atoll	103	B	OPP	Core destroyed	271	parent	8	4	7	210	-1	-1	121	20	0.1653	3.306	4	0	17,210,7,36	271	1	2,14
atoll_s104_A	atoll	104	A	OPP	Core destroyed	208	parent	8	4	8	38	-1	-1	78	4	0.0513	5.128	4	0	10,8,35,38	208	0	14,2
atoll_s104_B	atoll	104	B	US	Core destroyed	196	parent	8	7	8	65	-1	-1	192	151	0.7865	3.646	7	0	23,41,15,35,8,9,65	196	1	2,14
atoll_s105_A	atoll	105	A	OPP	Core destroyed	399	parent	8	5	7	231	-1	-1	200	11	0.055	2.5	5	0	16,7,227,11,231	399	0	14,2
atoll_s105_B	atoll	105	B	OPP	Core destroyed	280	parent	8	2	10	11	-1	-1	20	1	0.05	10.0	1	1	11,10	280	1	2,14
drakkarfjord_s103_A	drakkarfjord	103	A	OPP	Core destroyed	270	parent	8	7	10	37	-1	-1	77	0	0.0	9.091	6	1	10,11,25,27,37,30,34	270	0	26,4
drakkarfjord_s103_B	drakkarfjord	103	B	US	Core destroyed	404	parent	8	8	10	35	40	35	170	10	0.0588	4.706	6	2	35,31,10,28,11,24,17,21	404	1	2,24
drakkarfjord_s104_A	drakkarfjord	104	A	OPP	Core destroyed	792	parent	8	7	10	43	-1	-1	132	9	0.0682	5.303	6	1	10,11,31,33,43,36,40	792	0	26,4
drakkarfjord_s104_B	drakkarfjord	104	B	US	Core destroyed	201	parent	8	8	10	81	81	81	158	0	0.0	5.063	7	1	74,78,71,81,20,14,11,10	201	1	2,24
drakkarfjord_s105_A	drakkarfjord	105	A	US	Core destroyed	240	parent	8	8	10	37	42	37	232	176	0.7586	3.448	7	1	10,11,37,18,33,22,30,26	240	0	26,4
drakkarfjord_s105_B	drakkarfjord	105	B	US	Core destroyed	153	parent	8	8	10	87	87	87	110	0	0.0	7.273	7	1	84,77,87,74,20,14,11,10	153	1	2,24
glacierkeep_s103_A	glacierkeep	103	A	US	Core destroyed	209	parent	8	8	9	62	76	62	132	31	0.2348	6.061	7	1	43,59,18,62,17,10,14,9	209	0	14,26
glacierkeep_s103_B	glacierkeep	103	B	US	Titanium collected (tiebreak)	1000	parent	8	8	9	41	46	41	994	56	0.0563	0.805	8	0	33,29,41,26,9,22,10,19	1000	1	14,2
glacierkeep_s104_A	glacierkeep	104	A	US	Core destroyed	193	parent	8	8	9	57	57	57	143	91	0.6364	5.594	8	0	57,53,28,50,17,10,14,9	193	0	14,26
glacierkeep_s104_B	glacierkeep	104	B	US	Core destroyed	357	parent	8	8	9	36	44	36	351	129	0.3675	2.279	8	0	36,32,14,29,9,25,10,22	357	1	14,2
glacierkeep_s105_A	glacierkeep	105	A	US	Core destroyed	193	parent	8	8	9	57	57	57	143	91	0.6364	5.594	8	0	57,53,28,50,17,10,14,9	193	0	14,26
glacierkeep_s105_B	glacierkeep	105	B	US	Core destroyed	213	parent	8	8	9	53	53	53	207	178	0.8599	3.865	8	0	53,41,20,42,9,46,10,49	213	1	14,2
