file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	rounds
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	4	0	0	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	6	0	1	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	9	1	2	200	-1	1	1	0	far	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	12	0	3	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	14	0	4	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	96	1	26	376	-1	1	1	0	far	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	248	0	73	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	258	0	75	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	423	0	113	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	620	0	161	-1	-1	1	1	0	near	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	1622	1	373	400	-1	1	1	0	far	410
2cdc77b4-fecb-46af-a228-b2a71a89d814_game_4.replay26	1649	0	378	-1	-1	1	1	0	far	410
44c030eb-320d-4ec9-a565-f23b4efaca86_game_5.replay26	4	0	0	-1	-1	1	1	0	mid	125
44c030eb-320d-4ec9-a565-f23b4efaca86_game_5.replay26	6	0	1	-1	-1	1	1	0	near	125
44c030eb-320d-4ec9-a565-f23b4efaca86_game_5.replay26	8	0	2	-1	-1	1	1	0	far	125
44c030eb-320d-4ec9-a565-f23b4efaca86_game_5.replay26	10	0	3	-1	-1	1	1	0	near	125
79570d34-bdd3-46d7-9a0c-2f31a9391034_game_1.replay26	4	0	0	-1	-1	1	1	0	mid	127
79570d34-bdd3-46d7-9a0c-2f31a9391034_game_1.replay26	6	0	1	-1	-1	1	1	0	far	127
79570d34-bdd3-46d7-9a0c-2f31a9391034_game_1.replay26	8	0	2	-1	-1	1	1	0	near	127
79570d34-bdd3-46d7-9a0c-2f31a9391034_game_1.replay26	19	1	14	34	-1	1	1	0	far	127
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	3	0	0	-1	90	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	5	1	1	247	292	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	7	1	2	235	361	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	9	1	3	160	293	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	11	1	4	154	340	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	372	1	110	157	263	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	445	1	125	152	-1	1	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	629	1	165	180	272	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	795	1	205	299	354	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	976	1	245	251	-1	1	1	0	near	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	1153	1	285	294	402	0	0	0	far	534
170d3c6f-dafa-41fc-84cd-3aba17af1016_game_4.replay26	1343	1	325	352	-1	1	1	0	mid	534
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	3	0	0	-1	64	0	0	0	far	629
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	5	0	1	-1	-1	1	0	0	far	629
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	7	0	2	-1	-1	1	1	0	mid	629
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	9	0	3	-1	-1	1	1	0	near	629
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	13	0	9	-1	-1	1	1	0	near	629
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	89	0	32	-1	-1	1	1	0	far	629
adbedc98-2170-41fe-b373-cbf5f9576821_game_5.replay26	671	0	319	-1	-1	1	0	0	far	629
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	3	0	0	-1	893	0	0	0	far	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	5	0	1	-1	-1	1	1	0	mid	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	7	0	2	-1	706	0	0	0	far	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	9	0	3	-1	-1	1	1	0	near	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	12	0	4	-1	-1	1	1	0	far	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	171	0	78	-1	-1	1	1	0	mid	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	210	0	100	-1	-1	1	1	0	mid	1000
b4add3ad-b984-42cf-8232-37c6c88fd1a8_game_1.replay26	236	0	116	-1	-1	1	1	0	mid	1000
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	4	1	0	345	-1	1	1	0	near	485
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	6	1	1	24	-1	1	1	0	near	485
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	9	0	2	-1	-1	1	1	0	near	485
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	12	1	3	9	-1	1	1	0	near	485
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	14	0	4	-1	-1	1	1	0	near	485
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	17	1	5	346	-1	1	0	0	near	485
d5d8aca1-05f4-4e7d-9a9a-f17fae887dc1_game_4.replay26	38	0	35	-1	-1	1	0	0	near	485
291ec3c0-4599-4c29-8fab-c8ee09155f43_game_3.replay26	3	0	0	-1	-1	1	1	0	far	66
291ec3c0-4599-4c29-8fab-c8ee09155f43_game_3.replay26	5	0	1	-1	-1	1	1	0	far	66
291ec3c0-4599-4c29-8fab-c8ee09155f43_game_3.replay26	7	0	2	-1	-1	1	1	0	far	66
291ec3c0-4599-4c29-8fab-c8ee09155f43_game_3.replay26	9	0	3	-1	-1	1	1	0	far	66
241f038f-6c87-4cac-821e-8668e1f84d45_game_2.replay26	4	0	0	-1	-1	1	1	0	far	423
241f038f-6c87-4cac-821e-8668e1f84d45_game_2.replay26	6	0	1	-1	75	0	0	0	far	423
241f038f-6c87-4cac-821e-8668e1f84d45_game_2.replay26	9	0	2	-1	-1	1	1	0	far	423
241f038f-6c87-4cac-821e-8668e1f84d45_game_2.replay26	56	0	25	-1	-1	1	1	0	near	423
241f038f-6c87-4cac-821e-8668e1f84d45_game_2.replay26	240	0	100	-1	-1	1	1	0	far	423
241f038f-6c87-4cac-821e-8668e1f84d45_game_2.replay26	318	0	144	-1	-1	1	1	0	far	423
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	4	0	0	-1	-1	1	1	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	6	0	1	-1	121	0	0	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	10	0	2	-1	-1	1	1	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	12	0	3	-1	-1	1	1	0	mid	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	275	0	120	-1	-1	1	1	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	292	0	128	-1	-1	1	0	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	402	0	200	-1	-1	1	1	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	404	0	201	-1	-1	1	1	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	405	0	202	-1	-1	1	1	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	406	0	203	-1	-1	1	0	0	near	1000
a450ea25-0e48-4523-8eba-ad1768538101_game_4.replay26	411	0	204	-1	-1	1	1	0	near	1000
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	3	1	0	68	-1	1	1	0	far	117
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	5	0	1	-1	-1	1	1	0	far	117
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	7	0	2	-1	-1	1	1	0	near	117
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	9	0	3	-1	-1	1	1	0	near	117
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	11	0	4	-1	-1	1	0	0	near	117
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	13	0	5	-1	-1	1	1	0	near	117
ae871c42-271a-42c9-a8a5-18953f3201e9_game_5.replay26	15	0	6	-1	-1	1	1	0	near	117
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	4	0	0	-1	839	0	0	0	mid	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	6	0	1	-1	-1	1	1	0	near	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	8	1	2	521	-1	1	1	0	far	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	10	0	3	-1	-1	1	1	0	near	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	26	0	14	-1	145	0	0	0	near	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	29	0	16	-1	151	0	0	0	near	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	459	1	360	693	-1	1	0	0	far	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	701	1	492	684	-1	1	0	0	mid	1000
8b16f7fa-831e-4ae9-9816-c1380e140b3a_game_2.replay26	1628	0	843	-1	-1	1	1	0	mid	1000
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_4.replay26	3	0	0	-1	65	0	0	0	far	158
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_4.replay26	5	1	1	37	-1	1	1	0	far	158
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_4.replay26	7	0	2	-1	-1	1	1	0	mid	158
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_4.replay26	9	0	3	-1	-1	1	1	0	near	158
1b33efbe-0447-417b-be1b-0cc8be0ed20e_game_4.replay26	11	0	4	-1	-1	1	1	0	near	158
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_4.replay26	4	1	0	21	-1	1	1	0	near	72
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_4.replay26	6	0	1	-1	-1	1	1	0	far	72
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_4.replay26	8	1	2	13	-1	1	1	0	near	72
a9ab952c-8d44-45c1-94f0-56ec9c71f219_game_4.replay26	36	0	14	-1	-1	1	1	0	far	72
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	4	0	0	-1	41	0	0	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	7	1	2	14	-1	1	1	0	mid	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	11	0	4	-1	-1	1	1	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	17	0	6	-1	53	0	0	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	81	0	68	-1	86	0	0	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	89	0	88	-1	96	0	0	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	95	0	108	-1	113	0	0	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	103	0	132	-1	139	0	0	0	near	175
aa637ab6-3655-401f-9f4f-9d5936c17ed8_game_5.replay26	110	0	156	-1	166	0	0	0	near	175
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	3	0	0	-1	-1	1	1	0	near	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	5	0	1	-1	-1	1	1	0	near	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	7	0	2	-1	-1	1	1	0	near	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	9	1	3	72	-1	1	1	0	far	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	87	0	31	-1	-1	1	1	0	near	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	97	0	34	-1	-1	1	0	0	near	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	123	0	45	-1	-1	1	1	0	near	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	146	0	56	-1	-1	1	1	0	mid	173
f74e4bc0-f20b-4455-b89a-1c7385972d13_game_5.replay26	183	0	75	-1	-1	1	1	0	mid	173
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	3	1	0	2	59	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	5	1	1	3	124	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	11	1	4	4	412	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	13	1	5	5	-1	1	0	0	near	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	19	0	7	-1	-1	1	1	0	near	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	271	0	137	-1	188	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	297	0	149	-1	238	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	388	0	188	-1	295	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	526	0	253	-1	-1	1	1	0	mid	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	579	0	277	-1	371	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	613	0	293	-1	324	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	647	0	308	-1	347	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	690	0	328	-1	369	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	777	0	367	-1	403	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	845	0	400	-1	464	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	872	0	413	-1	477	0	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	906	0	429	-1	-1	1	1	0	near	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	940	0	445	-1	-1	1	1	0	mid	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	957	0	452	-1	-1	1	0	0	far	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	1008	0	477	-1	-1	1	1	0	near	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	1083	0	513	-1	-1	1	1	0	near	546
65d65055-f832-4728-afdb-bbfcf80a2704_game_3.replay26	1123	0	531	-1	-1	1	1	0	near	546
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	3	0	0	-1	55	0	0	0	far	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	5	0	1	-1	-1	1	1	0	mid	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	7	0	2	-1	-1	1	0	0	near	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	9	0	3	-1	-1	1	1	0	near	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	13	0	4	-1	-1	1	1	0	mid	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	15	0	5	-1	44	0	0	0	far	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	108	0	47	-1	82	0	0	0	far	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	140	0	64	-1	182	0	0	0	far	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	171	1	83	166	-1	1	0	0	far	1000
0117b184-cf52-400f-9c86-3b96935da713_game_5.replay26	292	0	183	-1	-1	1	1	0	far	1000
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	4	0	0	-1	114	0	0	0	near	123
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	6	0	1	-1	-1	1	1	0	near	123
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	9	1	2	20	-1	1	1	0	mid	123
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	11	1	3	16	-1	1	1	0	mid	123
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	248	0	95	-1	-1	1	1	0	near	123
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	249	0	96	-1	-1	1	1	0	near	123
708cd162-06bb-46c4-9644-ac89474a15aa_game_2.replay26	328	0	118	-1	-1	1	1	0	near	123
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	3	1	0	54	503	0	1	1	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	5	1	1	85	156	0	1	1	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	7	1	2	83	359	0	0	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	16	1	5	80	896	0	0	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	19	1	6	45	-1	1	0	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	479	1	157	198	320	0	1	1	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	734	0	233	-1	773	0	0	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	766	0	242	-1	568	0	1	1	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	833	0	262	-1	503	0	0	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	1996	0	600	-1	-1	1	1	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	2077	0	625	-1	-1	1	1	0	near	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	2612	0	784	-1	-1	1	0	0	mid	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	2666	0	800	-1	-1	1	0	0	near	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	2719	0	817	-1	-1	1	0	0	near	1000
3c6d91d2-94d4-49d1-a797-de51e9e56e18_game_3.replay26	2788	0	839	-1	-1	1	1	0	near	1000
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	3	0	0	-1	-1	1	1	0	mid	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	5	0	1	-1	-1	1	1	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	7	0	2	-1	157	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	526	0	153	-1	-1	1	1	0	near	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	554	0	159	-1	-1	1	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	668	0	185	-1	-1	1	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	677	0	186	-1	224	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	680	0	187	-1	219	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	860	0	238	-1	272	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	871	0	244	-1	267	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	950	0	273	-1	296	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	988	0	287	-1	311	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	1033	0	304	-1	-1	1	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	1060	0	313	-1	336	0	0	0	far	371
6a8eedb5-b52b-4387-9fa5-189093c3afe3_game_1.replay26	1123	0	340	-1	366	0	0	0	far	371
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	3	0	0	-1	38	0	0	0	mid	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	5	0	1	-1	-1	1	1	0	mid	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	7	0	2	-1	-1	1	1	0	mid	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	9	0	3	-1	-1	1	1	0	near	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	11	0	4	-1	-1	1	1	0	near	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	189	0	176	-1	-1	1	1	0	mid	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	378	0	338	-1	-1	1	1	0	mid	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	391	0	346	-1	-1	1	1	0	near	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	406	0	355	-1	-1	1	1	0	mid	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	419	0	364	-1	-1	1	1	0	near	1000
3f0dc953-2932-4ea3-a001-7233bd738cbf_game_3.replay26	450	0	378	-1	-1	1	1	0	mid	1000
a0a90a9e-14bc-43a8-b80c-c903563c33d0_game_5.replay26	3	0	0	-1	-1	1	1	0	near	115
a0a90a9e-14bc-43a8-b80c-c903563c33d0_game_5.replay26	5	0	1	-1	53	0	0	0	far	115
a0a90a9e-14bc-43a8-b80c-c903563c33d0_game_5.replay26	7	1	2	32	80	0	0	0	far	115
a0a90a9e-14bc-43a8-b80c-c903563c33d0_game_5.replay26	9	0	3	-1	-1	1	1	0	near	115
a0a90a9e-14bc-43a8-b80c-c903563c33d0_game_5.replay26	11	0	4	-1	-1	1	1	0	near	115
a0a90a9e-14bc-43a8-b80c-c903563c33d0_game_5.replay26	145	0	55	-1	94	0	0	0	far	115
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	3	0	0	-1	447	0	0	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	5	0	1	-1	-1	1	1	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	9	0	2	-1	14	0	0	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	31	0	15	-1	-1	1	0	0	mid	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	334	0	440	-1	454	0	0	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	365	0	455	-1	464	0	0	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	382	0	465	-1	473	0	0	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	398	0	474	-1	482	0	0	0	near	484
154796a9-4ba6-413f-b26c-c1b4902518a8_game_3.replay26	411	0	483	-1	-1	1	1	0	near	484
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	3	1	0	2	54	0	0	0	far	134
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	5	0	1	-1	71	0	0	0	far	134
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	11	0	6	-1	-1	1	1	0	near	134
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	12	0	7	-1	-1	1	1	0	near	134
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	13	0	8	-1	-1	1	1	0	far	134
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	14	0	9	-1	-1	1	0	0	far	134
a44bc2bc-2d7d-4acf-8330-ac6307bbf191_game_5.replay26	126	0	46	-1	-1	1	1	0	near	134
8fa88da5-5c37-4a63-8223-dfb67a98cf22_game_2.replay26	3	1	0	2	-1	1	1	0	far	172
8fa88da5-5c37-4a63-8223-dfb67a98cf22_game_2.replay26	5	1	1	3	-1	1	0	0	far	172
8fa88da5-5c37-4a63-8223-dfb67a98cf22_game_2.replay26	10	1	4	4	-1	1	1	0	far	172
8fa88da5-5c37-4a63-8223-dfb67a98cf22_game_2.replay26	15	0	7	-1	-1	1	1	0	far	172
ba638aa7-eb4a-4c0b-8fed-30c455b2ed38_game_3.replay26	4	0	0	-1	-1	1	1	0	mid	137
ba638aa7-eb4a-4c0b-8fed-30c455b2ed38_game_3.replay26	6	1	1	12	-1	1	1	0	near	137
ba638aa7-eb4a-4c0b-8fed-30c455b2ed38_game_3.replay26	8	1	2	8	-1	1	1	0	near	137
ba638aa7-eb4a-4c0b-8fed-30c455b2ed38_game_3.replay26	10	0	3	-1	-1	1	1	0	near	137
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_1.replay26	4	1	0	17	-1	1	1	0	near	818
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_1.replay26	6	1	1	12	-1	1	1	0	far	818
51e62838-8de7-4f8b-84fb-7e837d74d9b4_game_1.replay26	8	1	2	13	-1	1	1	0	near	818
6fd07d0b-5b72-4404-9642-a19414d3e46f_game_3.replay26	4	0	0	-1	-1	1	1	0	far	112
6fd07d0b-5b72-4404-9642-a19414d3e46f_game_3.replay26	6	1	1	20	-1	1	1	0	far	112
6fd07d0b-5b72-4404-9642-a19414d3e46f_game_3.replay26	8	0	2	-1	-1	1	1	0	near	112
6fd07d0b-5b72-4404-9642-a19414d3e46f_game_3.replay26	10	0	3	-1	-1	1	1	0	near	112
6fd07d0b-5b72-4404-9642-a19414d3e46f_game_3.replay26	12	1	4	38	-1	1	1	0	near	112
5821a678-2991-44a7-891b-3e06cb1faa8b_game_3.replay26	3	0	0	-1	-1	1	1	0	near	122
5821a678-2991-44a7-891b-3e06cb1faa8b_game_3.replay26	5	1	1	3	-1	1	1	0	far	122
5821a678-2991-44a7-891b-3e06cb1faa8b_game_3.replay26	7	1	2	21	-1	1	1	0	far	122
5821a678-2991-44a7-891b-3e06cb1faa8b_game_3.replay26	10	1	3	11	-1	1	1	0	mid	122
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_5.replay26	4	1	0	2	-1	1	0	0	far	326
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_5.replay26	6	1	1	3	-1	1	0	0	far	326
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_5.replay26	11	1	4	4	-1	1	0	0	far	326
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_5.replay26	13	0	7	-1	-1	1	0	0	far	326
0ae5da15-7aeb-42f6-9d2f-245a0fc925d0_game_5.replay26	115	0	92	-1	285	0	0	0	far	326
