file	eid	thrown	born_rnd	thrown_rnd	removed_rnd	survived_to_end	undamaged	no_damage_removal	dist_bucket	thrown_border	border_any	throw_n	mw	mh	rounds
99dd1ce4-89df-43cc-b358-7bcc2f1e6c65_game_3.replay26	5	1	1	3	-1	1	1	0	mid	0	0	1	21	8	191
99dd1ce4-89df-43cc-b358-7bcc2f1e6c65_game_3.replay26	11	1	4	4	50	0	0	0	mid	0	0	1	21	8	191
99dd1ce4-89df-43cc-b358-7bcc2f1e6c65_game_3.replay26	15	1	5	5	-1	1	1	0	near	0	0	1	21	8	191
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	4	1	0	74	-1	1	0	0	mid	0	0	3	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	6	1	1	62	339	0	1	1	mid	0	0	2	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	8	1	2	61	244	0	0	0	mid	0	0	2	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	24	0	8	-1	-1	1	1	0	near	-1	-1	0	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	29	0	9	-1	-1	1	1	0	near	-1	-1	0	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	423	0	276	-1	-1	1	0	0	far	-1	-1	0	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	494	0	314	-1	-1	1	0	0	mid	-1	-1	0	20	26	361
d4db288e-9b24-487a-a30f-6b7e63c0b408_game_5.replay26	529	0	330	-1	-1	1	1	0	near	-1	-1	0	20	26	361
524cc1c6-9aad-431c-86e3-f4e6c632b07c_game_5.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	14	18	112
524cc1c6-9aad-431c-86e3-f4e6c632b07c_game_5.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	14	18	112
524cc1c6-9aad-431c-86e3-f4e6c632b07c_game_5.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	14	18	112
524cc1c6-9aad-431c-86e3-f4e6c632b07c_game_5.replay26	13	0	3	-1	-1	1	1	0	near	-1	-1	0	14	18	112
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	6	0	1	-1	-1	1	0	0	near	-1	-1	0	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	8	1	2	364	-1	1	1	0	mid	0	0	106	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	129	1	53	128	-1	1	1	0	mid	0	0	145	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	362	0	138	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	370	0	141	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	377	0	144	-1	-1	1	1	0	mid	-1	-1	0	25	15	1000
154796a9-4ba6-413f-b26c-c1b4902518a8_game_4.replay26	3	0	0	-1	-1	1	1	0	far	-1	-1	0	20	26	62
154796a9-4ba6-413f-b26c-c1b4902518a8_game_4.replay26	5	0	1	-1	-1	1	1	0	mid	-1	-1	0	20	26	62
154796a9-4ba6-413f-b26c-c1b4902518a8_game_4.replay26	8	0	2	-1	-1	1	1	0	far	-1	-1	0	20	26	62
154796a9-4ba6-413f-b26c-c1b4902518a8_game_4.replay26	10	0	3	-1	-1	1	1	0	mid	-1	-1	0	20	26	62
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_2.replay26	4	0	0	-1	-1	1	1	0	far	-1	-1	0	25	25	84
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_2.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	25	25	84
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_2.replay26	8	0	2	-1	-1	1	1	0	far	-1	-1	0	25	25	84
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_2.replay26	10	0	3	-1	-1	1	1	0	far	-1	-1	0	25	25	84
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_2.replay26	12	0	4	-1	-1	1	1	0	mid	-1	-1	0	25	25	84
6ae6ad9d-5858-4cdf-94ad-92c9153417f5_game_3.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	18	18	135
6ae6ad9d-5858-4cdf-94ad-92c9153417f5_game_3.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	18	18	135
6ae6ad9d-5858-4cdf-94ad-92c9153417f5_game_3.replay26	9	0	2	-1	-1	1	1	0	mid	-1	-1	0	18	18	135
6ae6ad9d-5858-4cdf-94ad-92c9153417f5_game_3.replay26	213	0	107	-1	-1	1	1	0	near	-1	-1	0	18	18	135
6ae6ad9d-5858-4cdf-94ad-92c9153417f5_game_3.replay26	236	0	125	-1	-1	1	1	0	near	-1	-1	0	18	18	135
b31792da-d812-4abc-9b30-9f6dc71f505a_game_4.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	24	24	128
b31792da-d812-4abc-9b30-9f6dc71f505a_game_4.replay26	6	0	1	-1	59	0	0	0	far	-1	-1	0	24	24	128
b31792da-d812-4abc-9b30-9f6dc71f505a_game_4.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	24	24	128
b31792da-d812-4abc-9b30-9f6dc71f505a_game_4.replay26	10	0	3	-1	-1	1	1	0	near	-1	-1	0	24	24	128
b31792da-d812-4abc-9b30-9f6dc71f505a_game_4.replay26	96	0	49	-1	-1	1	1	0	near	-1	-1	0	24	24	128
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_2.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	28	20	85
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_2.replay26	5	1	1	18	-1	1	1	0	mid	0	0	1	28	20	85
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_2.replay26	8	1	2	21	-1	1	1	0	mid	0	0	2	28	20	85
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_2.replay26	11	0	3	-1	-1	1	1	0	mid	-1	-1	0	28	20	85
b03c50c5-ac56-4c25-a055-aba413363146_game_2.replay26	3	1	0	179	-1	1	1	0	near	0	0	1	28	20	1000
b03c50c5-ac56-4c25-a055-aba413363146_game_2.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	28	20	1000
b03c50c5-ac56-4c25-a055-aba413363146_game_2.replay26	7	1	2	124	-1	1	1	0	near	0	0	1	28	20	1000
b03c50c5-ac56-4c25-a055-aba413363146_game_2.replay26	9	1	3	71	-1	1	0	0	near	0	0	3	28	20	1000
b03c50c5-ac56-4c25-a055-aba413363146_game_2.replay26	58	1	15	185	-1	1	1	0	far	0	0	1	28	20	1000
b03c50c5-ac56-4c25-a055-aba413363146_game_2.replay26	341	1	98	174	-1	1	1	0	mid	0	0	1	28	20	1000
79f0d5f8-6ebc-41e0-8c85-e4714f34f6f4_game_2.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	10	10	75
79f0d5f8-6ebc-41e0-8c85-e4714f34f6f4_game_2.replay26	5	1	1	4	14	0	0	0	near	0	0	1	10	10	75
79f0d5f8-6ebc-41e0-8c85-e4714f34f6f4_game_2.replay26	7	0	2	-1	11	0	0	0	near	-1	-1	0	10	10	75
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_1.replay26	3	1	0	2	-1	1	1	0	far	0	0	5	25	25	67
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_1.replay26	5	1	1	4	-1	1	1	0	mid	0	0	1	25	25	67
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_1.replay26	11	1	5	5	-1	1	1	0	far	0	0	1	25	25	67
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_1.replay26	13	0	7	-1	-1	1	1	0	near	-1	-1	0	25	25	67
37e894ae-2295-4efc-a8b5-9021430babfb_game_2.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	25	15	746
37e894ae-2295-4efc-a8b5-9021430babfb_game_2.replay26	5	0	1	-1	-1	1	1	0	mid	-1	-1	0	25	15	746
37e894ae-2295-4efc-a8b5-9021430babfb_game_2.replay26	8	1	2	10	-1	1	1	0	near	0	0	1	25	15	746
c12eeaa6-fb3b-42b2-abf1-80ba047b3903_game_2.replay26	3	0	0	-1	-1	1	1	0	near	-1	-1	0	16	16	1000
c12eeaa6-fb3b-42b2-abf1-80ba047b3903_game_2.replay26	5	0	1	-1	-1	1	1	0	near	-1	-1	0	16	16	1000
c12eeaa6-fb3b-42b2-abf1-80ba047b3903_game_2.replay26	7	1	2	58	639	0	0	0	mid	0	0	16	16	16	1000
c12eeaa6-fb3b-42b2-abf1-80ba047b3903_game_2.replay26	34	0	11	-1	48	0	0	0	near	-1	-1	0	16	16	1000
c12eeaa6-fb3b-42b2-abf1-80ba047b3903_game_2.replay26	38	0	12	-1	189	0	0	0	mid	-1	-1	0	16	16	1000
c12eeaa6-fb3b-42b2-abf1-80ba047b3903_game_2.replay26	41	0	13	-1	-1	1	0	0	near	-1	-1	0	16	16	1000
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	5	0	1	-1	169	0	1	1	mid	-1	-1	0	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	7	1	2	69	-1	1	0	0	mid	0	0	1	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	23	0	8	-1	-1	1	1	0	far	-1	-1	0	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	30	0	9	-1	-1	1	0	0	mid	-1	-1	0	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	603	0	254	-1	-1	1	1	0	near	-1	-1	0	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	653	0	276	-1	-1	1	0	0	mid	-1	-1	0	16	16	377
071cd20c-4eb3-4233-ab7e-a91c7361d97b_game_1.replay26	708	0	299	-1	-1	1	1	0	mid	-1	-1	0	16	16	377
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	3	0	0	-1	78	0	0	0	near	-1	-1	0	10	10	684
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	5	0	1	-1	65	0	0	0	near	-1	-1	0	10	10	684
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	8	0	2	-1	73	0	0	0	near	-1	-1	0	10	10	684
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	55	0	34	-1	665	0	0	0	mid	-1	-1	0	10	10	684
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	296	0	644	-1	663	0	0	0	near	-1	-1	0	10	10	684
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	322	0	668	-1	679	0	0	0	near	-1	-1	0	10	10	684
0f9481bc-1598-4581-9c8e-ce309e3620e2_game_1.replay26	335	0	680	-1	-1	1	1	0	near	-1	-1	0	10	10	684
8b039736-322e-4117-bda1-dd467c62162f_game_4.replay26	3	0	0	-1	-1	1	1	0	mid	-1	-1	0	24	24	633
8b039736-322e-4117-bda1-dd467c62162f_game_4.replay26	5	1	1	3	-1	1	1	0	far	0	0	126	24	24	633
8b039736-322e-4117-bda1-dd467c62162f_game_4.replay26	7	1	2	34	-1	1	1	0	far	0	0	120	24	24	633
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	3	1	0	2	153	0	0	0	far	0	1	3	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	5	1	1	3	150	0	0	0	far	0	1	3	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	10	1	4	4	-1	1	1	0	near	0	0	1	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	12	0	7	-1	-1	1	1	0	near	-1	-1	0	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	295	0	120	-1	-1	1	1	0	mid	-1	-1	0	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	349	0	136	-1	188	0	0	0	far	-1	-1	0	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	694	0	271	-1	-1	1	1	0	near	-1	-1	0	25	25	300
65500cf1-03ff-42cb-858a-823bc271dce4_game_5.replay26	740	0	289	-1	-1	1	1	0	near	-1	-1	0	25	25	300
6b080cfb-b654-4d70-a1b8-363f6afd3c53_game_5.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	21	8	73
6b080cfb-b654-4d70-a1b8-363f6afd3c53_game_5.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	21	8	73
6b080cfb-b654-4d70-a1b8-363f6afd3c53_game_5.replay26	8	0	2	-1	-1	1	1	0	mid	-1	-1	0	21	8	73
6b080cfb-b654-4d70-a1b8-363f6afd3c53_game_5.replay26	10	0	3	-1	-1	1	1	0	mid	-1	-1	0	21	8	73
8c043fdd-5b4f-4eef-992b-6b1acad1b182_game_1.replay26	3	1	0	66	178	0	0	0	near	1	1	1	10	10	267
8c043fdd-5b4f-4eef-992b-6b1acad1b182_game_1.replay26	6	0	2	-1	-1	1	1	0	near	-1	-1	0	10	10	267
8c043fdd-5b4f-4eef-992b-6b1acad1b182_game_1.replay26	10	0	4	-1	-1	1	1	0	near	-1	-1	0	10	10	267
8c043fdd-5b4f-4eef-992b-6b1acad1b182_game_1.replay26	18	0	6	-1	-1	1	1	0	near	-1	-1	0	10	10	267
8c043fdd-5b4f-4eef-992b-6b1acad1b182_game_1.replay26	159	0	187	-1	-1	1	1	0	near	-1	-1	0	10	10	267
8c043fdd-5b4f-4eef-992b-6b1acad1b182_game_1.replay26	172	0	199	-1	-1	1	1	0	near	-1	-1	0	10	10	267
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	4	0	0	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	6	1	1	161	-1	1	1	0	near	0	0	1	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	9	0	2	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	11	1	3	11	-1	1	1	0	mid	0	0	1	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	14	0	4	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	227	0	70	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	234	0	72	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	366	0	106	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	387	0	112	-1	-1	1	1	0	near	-1	-1	0	26	26	249
ac88e169-0297-44bc-b2e4-fcf37e0bd1ce_game_5.replay26	471	1	135	145	-1	1	1	0	far	0	0	1	26	26	249
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	4	0	0	-1	-1	1	1	0	mid	-1	-1	0	24	24	112
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	24	24	112
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	8	0	2	-1	-1	1	1	0	near	-1	-1	0	24	24	112
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	11	0	3	-1	-1	1	1	0	far	-1	-1	0	24	24	112
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	13	0	4	-1	-1	1	1	0	far	-1	-1	0	24	24	112
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	221	0	93	-1	-1	1	1	0	near	-1	-1	0	24	24	112
85bd04a4-e7f5-48af-a31b-264959d82838_game_4.replay26	264	0	108	-1	-1	1	1	0	near	-1	-1	0	24	24	112
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	4	0	0	-1	602	0	0	0	near	-1	-1	0	25	15	1000
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	6	0	1	-1	-1	1	1	0	far	-1	-1	0	25	15	1000
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	9	0	2	-1	625	0	0	0	near	-1	-1	0	25	15	1000
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	11	0	3	-1	-1	1	0	0	near	-1	-1	0	25	15	1000
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	13	0	4	-1	592	0	0	0	near	-1	-1	0	25	15	1000
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	638	0	676	-1	-1	1	0	0	near	-1	-1	0	25	15	1000
9449b97c-b217-4dc7-b692-0a8505cd04c0_game_5.replay26	778	0	820	-1	-1	1	1	0	near	-1	-1	0	25	15	1000
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	4	0	0	-1	218	0	0	0	mid	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	6	0	1	-1	98	0	0	0	mid	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	8	0	2	-1	26	0	0	0	mid	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	10	0	3	-1	184	0	0	0	far	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	13	1	4	25	162	0	0	0	mid	0	0	5	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	14	0	5	-1	-1	1	1	0	near	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	15	0	6	-1	-1	1	1	0	near	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	257	0	232	-1	-1	1	1	0	near	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	285	0	256	-1	-1	1	1	0	near	-1	-1	0	20	26	285
4f31fc77-985f-4af8-9f18-4b891bbf97f1_game_2.replay26	311	0	280	-1	-1	1	1	0	near	-1	-1	0	20	26	285
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	4	0	0	-1	126	0	0	0	mid	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	6	0	1	-1	131	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	8	0	2	-1	88	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	18	0	10	-1	180	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	25	0	11	-1	184	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	33	0	13	-1	115	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	187	0	74	-1	146	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	234	0	96	-1	170	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	287	0	133	-1	148	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	314	0	152	-1	180	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	317	0	153	-1	162	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	354	0	173	-1	-1	1	1	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	364	0	179	-1	233	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	390	0	193	-1	267	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	417	0	205	-1	357	0	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	432	0	213	-1	-1	1	1	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	474	0	233	-1	-1	1	0	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	514	0	253	-1	-1	1	1	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	554	0	274	-1	-1	1	1	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	599	0	294	-1	-1	1	1	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	638	0	313	-1	-1	1	1	0	near	-1	-1	0	14	18	385
4aa6462e-4045-49a2-a38e-fc4fb5c7ffdb_game_3.replay26	675	0	333	-1	-1	1	1	0	mid	-1	-1	0	14	18	385
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	3	1	0	54	-1	1	1	0	far	0	0	2	16	16	150
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	5	1	1	46	-1	1	1	0	far	0	0	1	16	16	150
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	7	0	2	-1	-1	1	1	0	near	-1	-1	0	16	16	150
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	9	0	3	-1	-1	1	1	0	near	-1	-1	0	16	16	150
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	37	0	14	-1	-1	1	1	0	near	-1	-1	0	16	16	150
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	47	0	21	-1	-1	1	1	0	near	-1	-1	0	16	16	150
1b2b87ba-df59-4fd1-8f18-d5f2f9df29a8_game_2.replay26	69	0	33	-1	-1	1	1	0	near	-1	-1	0	16	16	150
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_5.replay26	4	0	0	-1	-1	1	0	0	near	-1	-1	0	14	18	341
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_5.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	14	18	341
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_5.replay26	8	0	2	-1	-1	1	1	0	mid	-1	-1	0	14	18	341
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_5.replay26	10	0	3	-1	16	0	0	0	near	-1	-1	0	14	18	341
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_5.replay26	12	0	4	-1	-1	1	1	0	near	-1	-1	0	14	18	341
b27d2cb2-2be9-4505-ae5e-9e5b1db975dd_game_5.replay26	647	0	339	-1	-1	1	1	0	near	-1	-1	0	14	18	341
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	4	0	0	-1	62	0	0	0	near	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	6	0	1	-1	-1	1	1	0	near	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	9	0	2	-1	-1	1	1	0	far	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	12	0	3	-1	145	0	0	0	near	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	235	0	168	-1	-1	1	1	0	near	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	806	0	341	-1	-1	1	1	0	mid	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	884	0	367	-1	-1	1	1	0	near	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	1798	0	660	-1	-1	1	1	0	mid	-1	-1	0	25	15	701
e7b913eb-1ac8-45ad-9120-3030b4cb4829_game_1.replay26	1847	0	680	-1	-1	1	1	0	mid	-1	-1	0	25	15	701
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	4	0	0	-1	15	0	0	0	mid	-1	-1	0	28	20	189
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	6	0	1	-1	-1	1	1	0	mid	-1	-1	0	28	20	189
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	8	0	2	-1	-1	1	1	0	mid	-1	-1	0	28	20	189
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	10	0	3	-1	72	0	0	0	mid	-1	-1	0	28	20	189
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	12	0	4	-1	-1	1	1	0	near	-1	-1	0	28	20	189
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	13	0	5	-1	137	0	0	0	near	-1	-1	0	28	20	189
9cf2b956-8625-468f-8908-0e6a51f9a26c_game_2.replay26	14	0	6	-1	-1	1	1	0	near	-1	-1	0	28	20	189
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	4	1	0	2	103	0	0	0	far	0	0	2	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	6	1	1	42	307	0	0	0	far	0	0	7	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	11	0	6	-1	85	0	0	0	far	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	12	0	7	-1	-1	1	1	0	far	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	15	1	8	120	130	0	0	0	far	0	0	1	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	299	0	91	-1	254	0	0	0	far	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	371	0	112	-1	-1	1	1	0	near	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	442	0	132	-1	385	0	0	0	far	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	570	0	164	-1	330	0	0	0	far	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	673	0	189	-1	-1	1	1	0	near	-1	-1	0	26	26	645
86e5e720-5743-4941-a653-5d656b2c9ccd_game_5.replay26	896	0	244	-1	-1	1	1	0	far	-1	-1	0	26	26	645
