file	ver	kind	x	y	build	death	gend	onset	nbelt	eaten	fwd	d2bc	d2opp
64e54f53-e7e4-4f2b-9434-91719004aa8b_game_5.replay26	47	gunner	18	1	39	56	100	39	3	0	True	2	514
64e54f53-e7e4-4f2b-9434-91719004aa8b_game_5.replay26	47	gunner	19	1	41	52	100	41	2	0	True	5	549
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_1.replay26	47	sentinel	0	2	132		132		0	0	False	1252	4
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_2.replay26	47	gunner	28	26	56	76	84	56	3	1	True	4	1252
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_2.replay26	47	gunner	26	25	61	79	84	61	8	0	True	1	1105
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_2.replay26	47	gunner	28	27	62	80	84	62	3	0	True	5	1301
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_2.replay26	47	gunner	26	28	68		84	68	5	0	True	4	1252
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_3.replay26	47	gunner	10	6	19	28	115	19	3	0	True	17	101
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_3.replay26	47	gunner	9	6	20	35	115	20	3	0	True	16	100
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_3.replay26	47	gunner	10	4	28	33	115	28	5	0	True	5	145
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_3.replay26	47	gunner	13	2	66	71	115	66	10	0	True	16	212
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_4.replay26	47	gunner	24	14	34	47	111	34	8	0	True	4	484
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_4.replay26	47	gunner	26	11	99		111	99	4	0	True	9	585
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_4.replay26	47	gunner	27	13	103		111	103	4	0	True	2	626
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_5.replay26	47	gunner	9	15	11	16	148		16	0	True	9	81
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_5.replay26	47	gunner	10	15	16	24	148	24	18	0	True	10	82
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_5.replay26	47	gunner	9	17	72	83	148	72	16	0	True	1	121
69e23bb7-a52e-4495-a106-ac615fd3eaaf_game_5.replay26	47	gunner	8	18	112	119	148	112	12	0	True	1	145
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_1.replay26	47	gunner	9	15	11	16	148		16	0	True	9	81
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_1.replay26	47	gunner	10	15	16	24	148	24	18	0	True	10	82
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_1.replay26	47	gunner	9	17	72	83	148	72	16	0	True	1	121
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_1.replay26	47	gunner	8	18	112	119	148	112	12	0	True	1	145
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_2.replay26	47	gunner	17	13	39	55	120	39	11	0	True	17	241
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_2.replay26	47	gunner	17	11	42	46	120	42	9	0	True	5	229
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_2.replay26	47	gunner	16	6	53	57	120	53	12	0	True	9	205
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_2.replay26	47	gunner	17	12	72	75	120	72	10	0	True	10	234
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_3.replay26	47	gunner	9	16	43	106	156	43	17	1	True	1	225
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_3.replay26	47	gunner	10	16	48	96	156	48	15	0	True	2	226
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_3.replay26	47	sentinel	8	0	131		156		0	0	False	290	2
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_4.replay26	47	gunner	18	15	25	29	115	25	6	0	True	9	269
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_4.replay26	47	gunner	19	15	26	34	115	26	7	0	True	10	296
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_4.replay26	47	gunner	18	17	32	42	115	32	9	0	True	1	313
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_5.replay26	47	gunner	28	26	56	76	84	56	3	1	True	4	1252
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_5.replay26	47	gunner	26	25	61	79	84	61	8	0	True	1	1105
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_5.replay26	47	gunner	28	27	62	80	84	62	3	0	True	5	1301
c9f2bbe7-fa7c-47e6-bd5d-3b70d2e518e7_game_5.replay26	47	gunner	26	28	68		84	68	5	0	True	4	1252
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_1.replay26	47	sentinel	14	13	20	29	125	20	14	0	True	34	146
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_1.replay26	47	sentinel	11	14	52	64	125	52	15	1	True	8	148
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_1.replay26	47	gunner	14	9	60	110	125		0	0	False	74	74
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_1.replay26	47	sentinel	12	16	75	81	125	75	18	0	True	9	205
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_1.replay26	47	sentinel	13	14	89	96	125	89	15	0	True	20	160
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_1.replay26	47	gunner	11	18	96		125	96	6	0	True	8	260
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_2.replay26	47	sentinel	18	22	30	53	191	30	7	0	True	260	388
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_3.replay26	47	sentinel	10	7	15	28	824	15	20	1	True	37	101
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_3.replay26	47	sentinel	14	6	21	30	824	21	24	1	True	50	146
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_3.replay26	47	sentinel	11	3	75	665	824	75	27	6	True	8	200
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_3.replay26	47	gunner	7	7	749		824	749	12	0	True	40	104
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_4.replay26	47	sentinel	7	8	7	17	106	7	17	0	False	17	17
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_4.replay26	47	sentinel	8	7	8	22	106	8	13	0	True	13	29
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_5.replay26	47	sentinel	6	0	48	71	266	48	14	2	True	20	1076
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_5.replay26	47	sentinel	5	1	49	88	266	49	26	2	True	10	1066
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_5.replay26	47	sentinel	8	3	54	66	266	54	23	0	True	37	853
ebbe8f44-98cd-4544-a14f-4a1f61aa4ac6_game_5.replay26	47	gunner	24	22	112		266		0	0	False	884	20
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	8	12	15	37	164	15	6	1	True	45	73
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	8	11	25	32	164	25	14	0	True	40	68
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	8	11	57	64	164	57	14	1	True	40	68
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	7	9	47	67	164	47	25	4	True	25	81
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	4	1	57		164		0	0	True	68	208
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	3	2	68		164	68	1	0	True	50	218
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	14	8	72	94	164	72	10	0	False	145	5
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	14	7	75	137	164	75	12	3	False	148	8
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	14	12	87	147	164	87	1	1	False	153	13
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_1.replay26	47	gunner	6	6	141		164	141	23	6	True	25	109
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	5	13	39	49	155	39	12	0	True	10	442
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	28	18	54		155		0	0	False	692	20
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	28	20	59	65	155		0	0	False	712	40
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	23	13	60		155		0	0	False	442	10
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	2	4	93		155		0	0	True	100	676
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	2	11	132		155	132	9	2	True	9	585
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	2	12	136		155	136	9	1	True	4	580
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_2.replay26	47	gunner	2	13	150		155	150	8	0	True	1	577
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_3.replay26	47	gunner	7	12	16		184	134	8	4	False	125	29
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_3.replay26	47	sentinel	15	1	31	39	184	31	12	0	True	36	292
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_3.replay26	47	gunner	12	9	45		184	45	21	6	False	73	73
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_3.replay26	47	gunner	10	13	79	175	184	98	4	1	False	145	17
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_3.replay26	47	gunner	11	13	81	177	184	94	8	3	False	148	20
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_3.replay26	47	sentinel	4	2	82	112	184	82	7	0	True	26	250
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	9	8	11	21	54		1	0	True	4	100
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	10	8	13	21	54		1	0	True	5	101
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	11	8	15	22	54	22	1	0	True	8	104
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	11	7	19	24	54	19	2	0	True	5	125
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	11	6	21	25	54	21	3	0	True	4	148
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	10	5	30		54	30	3	0	True	2	170
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	8	5	35	54	54	35	3	0	True	2	170
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_4.replay26	47	gunner	8	6	39	52	54	39	3	0	True	1	145
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	14	3	42		194		0	0	True	145	673
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	sentinel	6	0	54	64	194	54	9	0	True	20	1076
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	sentinel	7	6	62	73	194	62	20	0	True	41	761
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	sentinel	5	0	77	84	194	77	9	0	True	13	1117
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	9	2	84	94	194	84	5	0	True	49	865
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	28	23	84	139	194		0	0	False	1117	13
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	29	24	85	139	194		0	0	False	1213	13
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	24	25	121		194		0	0	False	1013	5
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	0	8	132		194	132	8	0	True	40	1000
171b6c88-d2d4-436b-bc6e-4f7f8f5c3c1e_game_5.replay26	47	gunner	28	26	145		194		0	0	False	1252	4
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	8	20	13	31	101	13	6	1	True	5	197
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	10	21	21	28	101	21	6	0	True	10	226
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	8	12	32	35	101		0	0	False	37	37
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	8	12	56	71	101		0	0	False	37	37
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	11	19	44		101	44	6	1	True	5	173
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	11	22	51	58	101	51	6	0	True	20	260
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_1.replay26	47	gunner	10	24	72	77	101	72	4	0	True	37	325
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	18	13	35	39	639	35	4	0	True	37	233
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	15	10	42	46	639		0	0	True	97	125
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	15	10	48	52	639		0	0	True	97	125
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	22	16	58	69	639	58	10	1	True	18	410
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	21	18	62	114	639	62	14	1	True	5	425
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	15	21	77	89	639	77	16	2	True	20	356
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	4	9	101	110	639		0	0	False	325	17
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	8	2	152	161	639		0	0	False	410	18
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	13	13	164	186	639	164	6	3	True	72	128
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	15	13	176	179	639	176	5	1	True	52	164
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	13	3	190	197	639		0	0	False	292	68
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	13	18	200	211	639	200	23	1	True	37	233
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	13	18	212	219	639	212	23	1	True	37	233
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	11	18	228	231	639	228	20	0	True	65	205
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	sentinel	8	3	232	240	639		0	0	False	377	13
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	14	23	253	268	639	253	12	2	True	41	405
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	gunner	23	15	320	367	639	320	9	2	True	32	424
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	sentinel	23	15	600		639	600	13	0	True	32	424
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_2.replay26	47	sentinel	15	23	626		639	626	20	0	True	32	424
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	gunner	28	16	42	66	275	42	8	1	True	8	680
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	gunner	27	19	52	58	275	52	11	1	True	26	650
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	gunner	29	19	55	78	275	55	9	3	True	34	754
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	gunner	28	21	63	69	275	63	6	0	True	53	725
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	gunner	24	21	78	83	275	78	6	0	True	53	533
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	gunner	8	12	172	184	275		0	0	False	328	40
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	sentinel	27	19	242		275	242	11	0	True	26	650
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_3.replay26	47	sentinel	27	20	248		275	248	11	0	True	37	661
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	26	17	38	51	262	38	2	0	True	81	801
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	29	23	54	61	262	54	13	1	True	18	1170
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	28	25	56	73	262	56	11	3	True	5	1205
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	28	25	74	77	262	74	11	0	True	5	1205
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	6	2	90	93	262		0	0	False	976	16
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	9	2	94	101	262		0	0	False	865	49
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	24	20	104	111	262	104	11	1	True	40	808
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	0	9	106	116	262		0	0	False	965	53
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	1	7	109	121	262		0	0	False	986	26
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	sentinel	6	11	135	143	262		0	0	False	625	97
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	19	25	162	174	262	162	4	1	True	50	818
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	23	25	172	194	262	172	11	1	True	10	970
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	sentinel	5	4	172	180	262		0	0	False	925	13
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	sentinel	27	22	204	222	262	204	22	0	True	17	1025
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	sentinel	22	27	219	242	262	219	13	0	True	17	1025
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	sentinel	21	27	227	240	262	227	9	0	True	26	986
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	sentinel	21	27	253		262	253	9	0	True	26	986
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_4.replay26	47	gunner	20	28	258	261	262	258	5	0	True	40	1000
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	12	2	26	64	264	26	27	6	True	25	317
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	10	5	37	43	264	37	18	1	True	58	202
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	12	7	68	78	264	68	10	1	True	50	202
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	15	9	79	93	264	79	11	2	True	53	245
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	15	4	88	121	264	88	30	10	True	8	340
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	6	17	101	104	264		0	0	False	346	26
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	4	17	110	117	264		0	0	False	394	10
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	18	8	123	138	264	123	11	2	True	37	353
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	14	3	133	151	264	133	29	4	True	10	338
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	19	13	173	186	264	173	12	3	True	125	333
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	gunner	17	17	194	206	264	194	7	1	True	225	257
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	sentinel	13	3	227		264	227	40	0	True	17	313
d2bb75d4-e575-4d6c-8c5f-6652196171b8_game_5.replay26	47	sentinel	17	7	246		264	246	26	0	True	25	337
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_1.replay26	47	gunner	23	4	45	65	120	45	8	0	True	9	841
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_1.replay26	47	gunner	25	4	48	51	120	48	7	0	True	1	929
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_1.replay26	47	gunner	27	3	50	70	120	50	2	0	True	2	1066
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_1.replay26	47	gunner	26	3	57	64	120	57	3	0	True	1	1017
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_2.replay26	47	gunner	9	15	11	16	148		16	0	True	9	81
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_2.replay26	47	gunner	10	15	16	24	148	24	18	0	True	10	82
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_2.replay26	47	gunner	9	17	72	83	148	72	16	0	True	1	121
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_2.replay26	47	gunner	8	18	112	119	148	112	12	0	True	1	145
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_3.replay26	47	gunner	18	15	25	29	115	25	6	0	True	9	269
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_3.replay26	47	gunner	19	15	26	34	115	26	7	0	True	10	296
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_3.replay26	47	gunner	18	17	32	42	115	32	9	0	True	1	313
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_4.replay26	47	sentinel	4	8	22	41	110		1	0	False	145	5
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_5.replay26	47	gunner	15	23	24	30	131	24	13	0	True	10	442
fcd7f2e5-9859-4eeb-adcc-5601677dcbb6_game_5.replay26	47	gunner	15	25	29	33	131	29	5	0	True	2	530
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_1.replay26	47	gunner	8	5	23	30	100	23	12	0	True	9	269
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_1.replay26	47	gunner	6	4	27	35	100	27	9	1	True	2	340
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_2.replay26	47	gunner	6	25	47	59	135	47	9	0	True	17	841
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_2.replay26	47	gunner	6	25	71	74	135	71	9	0	True	17	841
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_2.replay26	47	gunner	4	25	50	53	135	50	8	0	True	5	925
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_2.replay26	47	gunner	4	24	92	99	135	92	9	1	True	4	884
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_3.replay26	47	gunner	3	1	51	75	146	51	6	1	True	2	1154
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_3.replay26	47	sentinel	24	22	54		146		0	0	False	884	20
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_3.replay26	47	gunner	4	2	56	72	146	56	8	0	True	4	1060
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_4.replay26	47	gunner	9	10	10	21	171		24	0	True	16	64
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_5.replay26	47	gunner	3	6	40	44	99	40	14	0	True	10	178
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_5.replay26	47	gunner	3	6	76	85	99	76	14	0	True	10	178
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_5.replay26	47	gunner	3	8	47	50	99	47	12	0	True	2	170
8bdda7c3-59cf-418a-ba8d-4a182b923ffb_game_5.replay26	47	gunner	2	13	60	72	99	60	9	0	True	16	212
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	13	4	23	27	327	23	12	0	True	65	261
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	13	4	28	31	327	28	12	0	True	65	261
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	14	10	91	103	327	91	12	0	False	106	106
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	15	12	111	119	327	111	11	0	False	149	65
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	15	12	137	151	327	137	11	2	False	149	65
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	sentinel	19	12	152	166	327		6	0	False	245	49
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	sentinel	19	12	184	192	327		6	0	False	245	49
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	14	17	166	167	327	166	13	0	False	225	29
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	14	17	249	261	327	249	13	0	False	225	29
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	14	17	283	294	327	283	13	0	False	225	29
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	11	18	168	174	327	168	7	0	False	205	65
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	13	21	182	189	327		2	0	False	320	40
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	14	19	191	198	327		5	0	False	277	25
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	22	13	201	212	327		0	0	False	353	45
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	13	18	204	221	327	204	9	1	False	233	37
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	3	9	222	237	327	222	15	2	True	20	356
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	gunner	13	16	231	234	327	231	15	0	False	185	45
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	sentinel	20	11	234	242	327	234	3	0	False	261	65
26b127f9-7645-4c6b-9496-f44328cd3b97_game_1.replay26	47	sentinel	17	16	264	282	327	264	10	0	False	265	13
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	gunner	5	1	44	57	188	44	8	1	True	10	1066
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	gunner	5	1	112	119	188	112	8	0	True	10	1066
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	gunner	1	6	61	66	188	61	3	0	True	17	1025
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	gunner	2	5	82	86	188	82	7	0	True	9	1017
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	gunner	2	5	182	187	188	182	7	0	True	9	1017
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	sentinel	3	7	130	145	188	130	18	1	True	26	890
26b127f9-7645-4c6b-9496-f44328cd3b97_game_2.replay26	47	sentinel	3	7	156	185	188	156	18	0	True	26	890
