match	game	opp	map	w	h	rounds	rnd	victim	victim_team	thrower_team	amb	ours_threw	enemy_victim	border	d2_launch	launcher_margin	removed_rnd	gap	undamaged_removal	within3
b9770e60-b8d0-4a3c-926c-be248ac806cf	4	I Stone	saga	24	24	182	181	4	1	0	one	1	1	0	8	1	-1	-1	0	0
b9770e60-b8d0-4a3c-926c-be248ac806cf	5	I Stone	snowflake	26	26	349	64	4	1	0	one	1	1	1	25	3	91	27	0	0
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7	2	Leviathan	jackpot	16	16	143	7	14	1	1	one	1	0	0	25	2	-1	-1	0	0
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7	4	Leviathan	saga	24	24	190	44	9	1	1	one	1	0	0	25	5	-1	-1	0	0
9057cdc2-d5c2-472f-a6ec-e20a5ce840f7	4	Leviathan	saga	24	24	190	173	413	1	1	one	1	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	3	6	1	1	one	0	1	0	26	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	10	6	1	0	one	1	1	1	25	0	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	20	3	0	1	one	0	0	1	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	20	6	1	0	one	1	1	0	26	0	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	22	8	1	0	one	1	1	1	25	0	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	25	3	0	1	one	0	0	1	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	27	8	1	0	one	1	1	0	26	0	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	28	6	1	0	one	1	1	1	25	0	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	30	3	0	1	one	0	0	1	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	32	5	0	1	one	0	0	1	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	35	3	0	1	one	0	0	1	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	1	gsxWins	fjordgate	10	10	124	40	6	1	0	one	1	1	0	26	0	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	3	6	1	1	one	0	1	0	25	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	7	14	0	0	one	1	0	0	25	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	24	3	0	1	one	0	0	1	26	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	29	3	0	1	one	0	0	1	26	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	34	3	0	1	one	0	0	1	26	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	39	3	0	1	one	0	0	1	26	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	44	3	0	1	one	0	0	1	26	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	2	gsxWins	jackpot	16	16	50	49	3	0	1	one	0	0	1	26	1	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	3	6	1	1	one	0	1	0	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	7	3	0	0	one	1	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	17	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	20	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	24	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	28	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	29	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	34	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	36	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	41	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	42	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	47	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	49	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	54	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	55	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	60	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	62	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	67	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	68	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	73	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	75	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	80	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	81	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	86	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	88	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	93	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	94	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	99	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	101	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	106	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	107	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	112	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	114	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	120	6	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	128	6	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	131	8	1	0	one	1	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	3	gsxWins	atoll	18	18	169	139	8	1	0	one	1	1	1	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	3	6	1	1	one	0	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	5	6	1	1	one	0	1	0	25	8	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	6	8	1	1	one	0	1	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	15	6	1	0	one	1	1	1	25	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	20	6	1	0	one	1	1	0	26	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	22	8	1	0	one	1	1	1	25	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	27	8	1	0	one	1	1	0	26	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	29	16	0	0	one	1	0	0	25	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	32	6	1	0	one	1	1	1	25	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	37	6	1	0	one	1	1	0	26	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	39	8	1	0	one	1	1	1	25	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	44	8	1	0	one	1	1	0	26	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	53	6	1	0	one	1	1	1	25	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	58	6	1	0	one	1	1	0	26	3	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	103	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	109	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	116	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	123	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	130	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	137	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	144	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	4	gsxWins	saga	24	24	153	151	3	0	1	one	0	0	0	25	4	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	3	6	1	1	one	0	1	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	20	8	1	1	one	0	1	0	25	2	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	47	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	52	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	58	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	63	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	68	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	73	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	78	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	83	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	88	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	93	3	0	1	one	0	0	0	25	5	-1	-1	0	0
7ae2eff7-c688-47d4-badc-7a53e9a568b2	5	gsxWins	snowflake	26	26	104	98	3	0	1	one	0	0	0	25	5	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	1	CtrlAltDefeat	fjordgate	10	10	160	2	4	1	0	one	0	0	1	25	4	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	1	CtrlAltDefeat	fjordgate	10	10	160	3	3	0	0	one	0	1	0	4	4	111	108	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	1	CtrlAltDefeat	fjordgate	10	10	160	4	8	1	0	one	0	0	1	25	4	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	1	CtrlAltDefeat	fjordgate	10	10	160	5	5	0	0	one	0	1	0	2	4	17	12	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	2	3	0	0	one	0	1	0	25	2	186	184	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	3	5	0	0	one	0	1	0	25	2	78	75	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	4	11	0	0	one	0	1	1	13	2	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	10	13	1	1	one	1	0	0	25	2	39	29	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	15	3	0	1	one	1	1	1	20	2	186	171	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	19	5	0	1	one	1	1	0	25	2	78	59	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	2	CtrlAltDefeat	jackpot	16	16	1000	26	5	0	1	one	1	1	1	20	2	78	52	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	2	3	0	0	one	0	1	0	25	4	207	205	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	3	5	0	0	one	0	1	0	25	4	214	211	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	4	10	0	0	one	0	1	1	16	4	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	5	13	0	0	one	0	1	0	20	4	195	190	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	79	3	0	1	one	1	1	1	16	0	207	128	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	105	5	0	1	one	1	1	0	26	0	214	109	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	130	18	0	1	one	1	1	1	16	0	220	90	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	133	13	0	1	one	1	1	0	26	0	195	62	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	134	18	0	1	one	1	1	1	16	0	220	86	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	146	18	0	1	one	1	1	0	26	0	220	74	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	152	5	0	1	one	1	1	1	16	0	214	62	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	167	5	0	1	one	1	1	0	26	0	214	47	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	3	CtrlAltDefeat	atoll	18	18	444	190	13	0	1	one	1	1	1	16	0	195	5	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	4	CtrlAltDefeat	saga	24	24	156	2	3	0	0	one	0	1	0	25	6	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	4	CtrlAltDefeat	saga	24	24	156	27	3	0	1	one	1	1	1	13	2	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	5	CtrlAltDefeat	snowflake	26	26	170	2	3	0	0	one	0	1	0	25	7	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	5	CtrlAltDefeat	snowflake	26	26	170	139	3	0	1	one	1	1	1	25	3	-1	-1	0	0
dbec8547-868a-451d-8dff-c44b3a9644de	5	CtrlAltDefeat	snowflake	26	26	170	140	5	0	1	one	1	1	0	25	3	-1	-1	0	0
