group	fwd	band	rnd	cause	n_shooters	n_shots	gun_shots	sent_shots	ff_shots	dmg_round	hp_start	max_hp	age	since_move	sm_bucket	since_act	thrown_ever	d2_enemy	depth_norm	batk_on_tile	healed_ever	n_enemy_bots_adj	rounds_since_first_dmg	n_dmg_rounds	gun_inrange	sent_inrange
US	1	2	195	EXACT	1	1	1	0	0	7	5	40	54	6	2	1	1	18	0.1664100588675687	0	0	0	6	5	2	0
US	1	2	231	EXACT	1	1	1	0	0	7	5	40	35	8	2	1	1	34	0.22870874995874624	0	0	0	13	5	5	0
US	0	3	411	EXACT	1	1	1	0	0	7	5	40	279	5	2	1	0	452	0.8338972450995479	0	0	1	4	4	2	2
US	1	3	433	EXACT	1	1	1	0	0	7	5	40	58	4	2	1	0	98	0.3882901373576604	0	0	0	53	5	4	0
US	1	0	18	EXACT	1	1	1	0	0	7	5	40	18	8	2	1	1	20	0.26352313834736496	0	0	0	5	5	3	0
US	0	1	78	EXACT	1	1	1	0	0	7	5	40	18	9	2	1	1	85	0.5432668671002208	0	0	0	4	4	2	0
US	0	1	88	EXACT	1	1	1	0	0	7	5	40	84	4	2	8	0	162	0.75	0	0	1	5	5	1	0
US	1	1	94	EXACT	1	1	1	0	0	7	5	40	26	1	0	2	0	10	0.1863389981249825	0	0	0	3	3	3	0
US	1	1	103	EXACT	3	3	3	0	0	21	19	40	24	2	1	-1	0	13	0.21245914639969937	0	0	0	1	1	3	0
US	1	1	136	EXACT	1	1	1	0	0	7	5	40	133	1	0	14	0	9	0.1767766952966369	0	0	0	41	5	4	0
US	0	1	141	EXACT	1	1	1	0	0	7	5	40	140	1	0	19	0	98	0.5833333333333334	0	0	1	51	5	2	0
US	1	1	146	EXACT	1	1	1	0	0	7	5	40	38	8	2	1	0	40	0.372677996249965	0	0	1	5	5	2	0
US	0	1	176	EXACT	1	1	1	0	0	7	5	40	103	6	2	1	0	233	0.8994597143717876	0	0	0	5	5	1	0
US	0	2	184	EXACT	1	1	1	0	0	7	5	40	121	19	3	1	0	242	0.9166666666666667	0	0	0	72	5	3	0
US	0	2	186	EXACT	1	1	1	0	0	7	5	40	62	1	0	2	0	250	0.9316949906249125	0	0	0	5	5	3	0
US	1	0	26	EXACT	1	1	1	0	0	7	5	40	26	5	2	22	1	18	0.21428571428571427	0	0	0	6	5	3	0
US	0	1	149	EXACT	1	1	1	0	0	7	5	40	147	6	2	1	0	113	0.5369034420847467	0	0	0	5	5	1	0
US	0	1	155	EXACT	1	1	1	0	0	7	5	40	151	9	2	1	0	296	0.8689660757568886	0	0	0	14	5	1	0
US	0	2	184	EXACT	2	2	2	0	0	14	12	40	34	4	2	1	0	145	0.6081923702116572	0	0	0	2	2	2	0
US	0	2	192	EXACT	1	1	1	0	0	7	5	40	27	11	3	1	0	208	0.7284313590846835	0	0	0	5	5	1	0
US	0	2	204	EXACT	1	1	1	0	0	7	5	40	203	1	0	5	0	208	0.7284313590846835	0	0	0	101	5	0	0
US	1	2	215	EXACT	2	2	2	0	0	14	12	40	22	1	0	16	0	61	0.3944771791852593	0	0	0	13	4	5	0
US	1	2	222	EXACT	1	1	1	0	0	7	5	40	219	59	4	1	0	73	0.4315373561998061	0	0	0	5	5	1	0
US	0	2	248	EXACT	2	2	2	0	0	14	12	40	32	4	2	1	0	145	0.6081923702116572	0	0	0	2	2	5	0
US	0	3	251	EXACT	2	2	2	0	0	14	12	40	15	3	2	1	0	145	0.6081923702116572	0	0	0	2	2	5	0
US	1	3	261	EXACT	1	1	1	0	0	7	5	40	55	11	3	1	0	10	0.15971914124998499	0	0	0	37	5	4	0
US	1	3	282	EXACT	1	1	1	0	0	7	5	40	56	5	2	1	0	73	0.4315373561998061	0	0	0	35	5	1	0
US	1	3	366	EXACT	1	1	1	0	0	7	5	40	305	12	3	1	0	26	0.25753937681885636	0	0	1	5	5	1	0
US	1	3	403	EXACT	1	1	1	0	0	7	5	40	37	6	2	1	0	58	0.38465462908103604	0	0	2	5	5	3	0
US	0	3	405	EXACT	2	2	2	0	0	14	12	40	32	2	1	1	0	145	0.6081923702116572	0	0	0	3	3	5	0
US	0	3	415	EXACT	1	1	1	0	0	7	5	40	27	2	1	1	0	193	0.7016743822995892	0	0	0	13	5	2	0
US	1	3	432	EXACT	1	1	1	0	0	7	5	40	51	5	2	1	0	58	0.38465462908103604	0	0	1	26	5	3	0
US	0	3	442	EXACT	1	1	1	0	0	7	5	40	46	1	0	-1	0	117	0.5463235193135128	0	0	0	28	4	4	0
US	1	0	45	EXACT	1	1	1	0	0	7	5	40	45	37	4	2	1	5	0.1976423537605237	0	0	1	36	5	3	0
US	1	1	110	EXACT	1	1	1	0	0	7	5	40	107	20	3	1	0	17	0.36443449342783124	0	0	2	5	5	3	0
US	1	1	141	EXACT	1	1	1	0	0	7	5	40	139	6	2	1	0	10	0.2795084971874737	0	0	0	5	5	3	0
US	1	2	227	EXACT	1	1	1	0	0	7	5	40	86	28	3	1	1	9	0.2651650429449553	0	0	1	7	5	4	0
US	1	2	230	EXACT	1	1	1	0	0	7	5	40	98	23	3	10	1	10	0.2795084971874737	0	0	0	5	5	4	0
US	1	2	243	EXACT	1	1	1	0	0	7	5	40	91	6	2	1	1	10	0.2795084971874737	0	0	1	5	5	3	0
US	1	3	257	EXACT	1	1	1	0	0	7	5	40	51	10	3	1	1	10	0.2795084971874737	0	0	0	5	5	5	0
US	1	3	269	EXACT	1	1	1	0	0	7	5	40	133	11	3	1	0	5	0.1976423537605237	0	0	0	5	5	6	0
US	1	3	348	EXACT	1	1	1	0	0	7	5	40	36	6	2	1	0	13	0.31868871959954903	0	0	0	5	5	3	0
US	1	3	389	EXACT	1	1	1	0	0	7	5	40	37	16	3	1	1	8	0.25	0	0	0	27	5	3	0
US	1	3	455	EXACT	1	1	1	0	0	7	5	40	16	7	2	-1	1	5	0.1976423537605237	0	0	0	7	3	4	0
US	1	3	499	EXACT	1	1	1	0	0	7	5	40	352	1	0	22	0	26	0.4506939094329986	0	0	0	39	5	2	1
US	0	4	513	EXACT	1	1	1	0	0	7	5	40	285	1	0	30	0	34	0.5153882032022076	0	0	0	65	5	1	1
US	0	0	48	EXACT	1	1	0	1	0	18	4	40	48	9	2	1	0	50	0.8838834764831844	0	0	0	9	2	2	1
US	1	3	349	EXACT	1	1	1	0	1	7	5	40	349	324	4	17	1	20	0.22587697572631282	0	0	0	188	5	0	0
US	0	0	32	EXACT	1	1	0	1	0	18	4	40	28	2	1	1	0	121	0.9166666666666666	0	0	0	4	2	0	2
US	0	0	37	EXACT	1	1	0	1	0	18	4	40	33	2	1	1	0	34	1.0307764064044151	0	0	1	4	2	0	3
US	1	2	197	EXACT	1	1	1	0	0	7	5	40	54	1	0	37	1	8	0.14285714285714288	0	0	1	44	5	3	0
US	1	3	270	EXACT	2	2	2	0	0	14	12	40	267	1	0	66	1	25	0.2525381361380527	0	0	0	6	3	4	0
US	1	3	423	EXACT	1	1	1	0	0	7	5	40	421	1	0	18	0	45	0.33881546358946923	0	0	0	143	4	3	0
US	1	3	473	EXACT	1	1	1	0	0	7	5	40	25	1	0	-1	1	32	0.28571428571428575	0	0	0	6	5	4	0
US	1	4	519	EXACT	1	1	1	0	0	7	5	40	31	1	0	-1	1	32	0.28571428571428575	0	0	0	10	5	4	0
US	1	4	549	EXACT	1	1	1	0	0	7	5	40	25	1	0	-1	1	32	0.28571428571428575	0	0	0	6	5	4	0
US	1	4	592	EXACT	1	1	1	0	0	7	5	40	32	1	0	-1	1	32	0.28571428571428575	0	0	0	10	5	4	0
US	1	4	625	EXACT	1	1	1	0	0	7	5	40	25	1	0	-1	1	32	0.28571428571428575	0	0	0	6	5	4	0
US	1	4	667	EXACT	1	1	1	0	0	7	5	40	31	1	0	-1	1	32	0.28571428571428575	0	0	0	10	5	4	0
US	1	1	115	EXACT	1	1	1	0	0	7	5	40	115	95	4	63	0	5	0.13176156917368248	0	0	3	5	5	1	0
US	0	1	134	EXACT	1	1	1	0	0	7	5	40	133	1	0	21	0	72	0.5	0	0	0	10	5	2	0
US	0	1	138	EXACT	1	1	1	0	0	7	5	40	136	1	0	25	0	72	0.5	0	0	0	10	5	2	0
US	1	2	216	EXACT	1	1	1	0	0	7	5	40	64	7	2	-1	0	20	0.22587697572631282	0	6	1	11	9	1	0
US	0	0	27	EXACT	1	1	0	1	1	18	4	40	27	5	2	1	0	10	0.5590169943749475	0	0	2	4	2	1	0
US	1	0	56	EXACT	1	1	1	0	0	7	5	40	52	1	0	40	0	9	0.5303300858899106	0	2	2	7	4	3	0
US	0	1	62	EXACT	1	1	1	0	0	7	4	40	60	1	0	45	0	26	0.9013878188659972	0	0	0	56	2	1	0
US	0	1	99	EXACT	1	1	1	0	0	7	5	40	96	81	4	-1	0	37	1.0752906583803281	0	0	0	5	5	1	0
US	0	1	125	EXACT	1	1	1	0	0	7	5	40	124	3	2	7	0	37	1.0752906583803281	0	0	0	21	5	1	0
US	0	2	182	EXACT	1	1	1	0	0	7	5	40	6	-1	5	1	0	34	1.0307764064044151	0	0	0	5	5	1	0
US	0	3	322	EXACT	2	2	2	0	0	14	13	40	30	1	0	3	0	25	0.8838834764831843	0	2	0	5	3	2	0
US	1	1	132	EXACT	1	1	1	0	0	7	5	40	129	1	0	9	0	52	0.36421567954234174	0	0	0	14	5	2	0
US	1	2	191	EXACT	1	1	1	0	0	7	1	40	186	1	0	119	1	10	0.15971914124998499	0	20	0	124	16	3	0
US	1	0	30	EXACT	1	1	1	0	0	7	5	40	30	6	2	2	0	5	0.13176156917368248	0	0	1	5	5	1	0
US	1	0	45	EXACT	1	1	1	0	0	7	5	40	40	11	3	1	1	4	0.11785113019775793	0	0	1	5	5	3	0
US	1	0	56	EXACT	1	1	1	0	0	7	5	40	53	1	0	3	1	2	0.08333333333333334	0	0	0	9	5	2	0
US	1	1	84	EXACT	1	1	1	0	0	7	5	40	16	1	0	-1	1	20	0.26352313834736496	0	0	1	7	5	2	0
US	1	1	147	EXACT	1	1	1	0	0	7	1	40	136	41	4	1	1	5	0.11293848786315641	0	6	0	61	9	4	0
US	1	1	148	EXACT	1	1	1	0	0	7	7	40	145	1	0	9	1	16	0.20203050891044214	0	4	0	40	7	4	0
US	0	2	209	EXACT	1	1	1	0	0	7	5	40	207	2	1	1	0	106	0.5200078492343227	0	0	0	9	5	2	0
US	1	2	240	EXACT	1	1	1	0	0	7	5	40	239	1	0	73	0	58	0.38465462908103604	0	0	0	10	5	2	0
US	0	0	51	EXACT	1	1	0	1	0	18	4	40	49	1	0	4	0	50	0.5892556509887896	0	0	0	5	2	0	1
US	0	0	24	EXACT	1	1	0	1	0	18	4	40	20	1	0	7	0	200	0.8333333333333335	0	0	0	6	2	0	1
US	1	1	77	EXACT	1	1	0	1	0	18	4	40	77	2	1	1	2	9	0.1767766952966369	0	0	0	4	2	0	1
US	1	1	111	EXACT	1	1	1	0	0	7	5	40	107	1	0	88	0	85	0.465657314657332	0	0	0	8	4	4	0
US	1	1	123	EXACT	1	1	1	0	0	7	5	40	120	1	0	70	1	65	0.40720550896397784	0	0	0	62	4	1	0
US	1	1	99	EXACT	1	1	1	0	0	7	5	40	99	1	0	27	12	85	0.36162028533978946	0	0	1	61	5	1	0
US	1	1	163	EXACT	1	1	0	1	0	18	15	40	157	80	4	27	3	5	0.08770580193070293	0	0	0	131	2	0	2
US	1	1	144	EXACT	1	1	1	0	0	7	5	40	141	58	4	125	1	2	0.07142857142857144	0	0	1	5	5	2	0
US	1	1	124	EXACT	1	1	1	0	0	7	5	40	124	84	4	85	1	1	0.050507627227610534	0	0	1	5	5	1	0
US	1	1	142	EXACT	1	1	1	0	0	7	5	40	136	1	0	42	2	8	0.14285714285714288	0	0	1	27	5	1	0
US	0	1	129	EXACT	1	1	1	0	0	7	5	40	126	1	0	2	0	25	0.7142857142857143	0	0	0	67	5	1	0
US	0	2	245	EXACT	1	1	1	0	0	7	5	40	245	1	0	4	18	68	1.178030178747903	0	0	1	61	5	1	0
US	0	0	31	EXACT	1	1	1	0	0	7	5	40	27	1	0	14	0	104	0.8498365855987974	0	0	1	10	5	2	0
US	0	0	17	EXACT	1	1	1	0	0	7	5	40	13	1	0	4	0	65	0.8958064164776166	0	0	0	6	5	2	0
US	1	0	43	EXACT	1	1	1	0	0	7	2	40	35	3	2	1	0	10	0.15971914124998499	0	2	0	6	6	2	0
US	1	2	189	EXACT	1	1	1	0	0	7	5	40	186	41	4	1	0	17	0.20824828195876074	0	0	0	5	5	2	0
US	1	0	45	EXACT	1	1	1	0	0	7	2	40	45	1	0	7	0	5	0.11293848786315641	0	0	0	8	6	3	0
US	1	1	61	EXACT	1	1	1	0	0	7	5	40	58	4	2	3	0	5	0.11293848786315641	0	0	1	6	5	6	0
US	1	1	86	EXACT	1	1	1	0	0	7	5	40	80	1	0	45	0	13	0.18210783977117087	0	0	0	36	5	2	0
US	1	1	120	EXACT	1	1	1	0	0	7	5	40	37	1	0	-1	0	9	0.15152288168283162	0	0	0	13	5	4	0
US	1	1	161	EXACT	1	1	1	0	0	7	6	40	34	7	2	1	0	9	0.15152288168283162	0	2	0	7	6	4	0
US	0	0	12	EXACT	1	1	0	1	0	18	4	40	12	9	2	1	0	37	0.7603453162872774	0	0	2	4	2	2	1
US	0	1	172	EXACT	1	1	0	1	0	18	4	40	122	2	1	1	0	37	0.7603453162872774	0	0	0	54	2	0	1
US	0	2	180	EXACT	1	1	0	1	0	18	4	40	177	1	0	30	4	29	0.673145600891813	0	0	0	12	2	0	1
US	1	2	221	EXACT	1	1	1	0	0	7	1	40	217	1	0	10	1	13	0.45069390943299864	0	0	0	39	4	1	0
US	0	3	254	EXACT	1	1	1	0	0	7	5	40	252	5	2	1	0	20	0.5590169943749475	0	0	0	5	5	2	0
US	0	3	297	EXACT	1	1	1	0	0	7	5	40	107	3	2	1	0	20	0.5590169943749475	0	0	0	20	5	2	0
US	1	3	319	EXACT	1	1	1	0	0	7	5	40	11	1	0	5	0	8	0.3535533905932738	0	0	0	9	5	1	0
US	0	4	683	EXACT	1	1	1	0	0	7	5	40	6	1	0	2	0	40	0.7905694150420949	0	0	2	6	5	3	0
US	0	4	694	EXACT	2	2	2	0	0	14	12	40	127	2	1	1	0	37	0.7603453162872774	0	0	0	2	2	3	0
US	0	0	18	EXACT	2	2	2	0	0	14	12	40	18	7	2	-1	0	36	0.6666666666666666	0	0	1	4	3	4	0
US	0	0	28	OVER	2	2	2	0	0	7	5	40	26	1	0	5	0	49	0.7777777777777778	0	0	2	9	4	3	0
US	1	1	60	EXACT	1	1	1	0	0	7	5	40	56	10	3	1	2	17	0.4581228472908512	0	0	0	42	5	2	0
US	0	1	77	EXACT	1	1	1	0	0	7	5	40	76	1	0	13	0	85	1.0243938285880985	0	0	1	56	5	2	0
US	0	1	84	EXACT	1	1	1	0	0	7	5	40	81	2	1	1	0	85	1.0243938285880985	0	0	1	40	5	2	0
US	0	1	124	EXACT	1	1	1	0	0	7	5	40	38	1	0	30	5	29	0.5983516452371671	0	0	0	32	5	2	0
US	0	1	172	EXACT	1	1	1	0	0	7	5	40	108	1	0	2	0	82	1.0061539042374907	0	0	1	84	5	2	0
US	0	2	188	EXACT	1	1	1	0	0	7	5	40	78	1	0	4	0	82	1.0061539042374907	0	0	1	72	5	2	0
US	0	3	340	EXACT	1	1	1	0	0	7	5	40	214	1	0	4	0	82	1.0061539042374907	0	0	1	205	5	2	0
US	0	3	348	EXACT	1	1	1	0	0	7	5	40	164	1	0	4	0	82	1.0061539042374907	0	0	1	127	5	2	0
US	0	3	448	EXACT	1	1	1	0	0	7	5	40	228	1	0	2	0	82	1.0061539042374907	0	0	1	124	5	2	0
US	0	4	807	EXACT	1	1	1	0	0	7	5	40	161	1	0	2	3	65	0.8958064164776166	0	1	0	139	5	1	0
US	0	4	829	EXACT	1	1	1	0	0	7	5	40	589	1	0	5	45	65	0.8958064164776166	0	0	0	585	5	1	0
US	0	4	908	EXACT	1	1	1	0	0	7	5	40	172	1	0	4	3	65	0.8958064164776166	0	2	0	157	5	1	0
US	0	0	18	EXACT	1	1	1	0	0	7	5	40	15	9	2	-1	0	45	1.1858541225631423	0	0	1	5	5	2	0
US	0	0	26	EXACT	1	1	1	0	0	7	5	40	26	4	2	13	1	45	1.1858541225631423	0	0	1	5	5	2	0
US	0	1	74	EXACT	1	1	1	0	0	7	5	40	72	3	2	1	2	41	1.131923142267177	0	0	0	66	5	2	0
US	0	1	75	EXACT	1	1	1	0	0	7	5	40	74	1	0	2	3	45	1.1858541225631423	0	0	0	46	5	2	0
US	1	2	240	EXACT	1	1	1	0	0	7	5	40	236	9	2	1	2	5	0.3952847075210474	0	0	0	173	5	1	0
US	1	2	243	EXACT	1	1	1	0	0	7	5	40	155	2	1	1	0	5	0.3952847075210474	0	0	0	96	5	1	0
US	0	3	491	EXACT	1	1	1	0	0	7	6	40	299	4	2	1	0	29	0.9519716382329885	0	2	1	245	6	1	0
US	0	4	504	EXACT	1	1	1	0	0	7	5	40	209	5	2	1	0	37	1.0752906583803281	0	0	1	5	5	1	0
US	0	4	513	EXACT	1	1	1	0	0	7	5	40	180	5	2	1	0	37	1.0752906583803281	0	0	1	5	5	1	0
US	0	4	520	EXACT	1	1	1	0	0	7	5	40	216	5	2	1	0	37	1.0752906583803281	0	0	1	5	5	1	0
US	0	4	535	EXACT	1	1	1	0	0	7	5	40	211	5	2	1	0	37	1.0752906583803281	0	0	1	5	5	1	0
US	0	4	540	EXACT	1	1	1	0	0	7	5	40	198	3	2	1	0	37	1.0752906583803281	0	0	1	15	5	1	0
US	0	4	567	EXACT	1	1	1	0	0	7	5	40	216	2	1	1	0	37	1.0752906583803281	0	0	1	40	5	1	0
US	0	4	577	EXACT	1	1	1	0	0	7	5	40	93	6	2	1	0	37	1.0752906583803281	0	0	1	5	5	1	0
US	0	4	582	EXACT	1	1	1	0	0	7	5	40	85	3	2	1	0	37	1.0752906583803281	0	0	1	39	5	1	0
US	0	4	598	EXACT	1	1	1	0	0	7	3	40	85	1	0	2	0	16	0.7071067811865475	0	3	0	49	7	1	0
US	0	0	41	EXACT	1	1	1	0	0	7	5	40	39	2	1	1	0	116	0.9519716382329885	0	0	1	13	5	1	0
US	0	0	53	EXACT	1	1	1	0	0	7	5	40	49	6	2	1	0	116	0.9519716382329885	0	0	1	5	5	1	0
US	1	1	75	EXACT	1	1	1	0	0	7	5	40	72	3	2	1	0	17	0.36443449342783124	0	0	0	31	5	2	0
US	0	1	114	EXACT	1	1	1	0	0	7	5	40	114	7	2	14	0	34	0.5153882032022076	0	0	0	6	5	2	0
US	0	1	144	EXACT	1	1	1	0	0	7	5	40	36	1	0	-1	0	58	0.673145600891813	0	0	0	7	5	2	0
US	1	1	145	EXACT	1	1	1	0	0	7	5	40	26	15	3	1	0	37	0.5376453291901641	0	0	0	5	5	1	0
US	0	1	177	EXACT	1	1	1	0	0	7	5	40	13	1	0	7	0	58	0.673145600891813	0	0	0	9	5	2	0
US	0	2	197	EXACT	1	1	1	0	0	7	5	40	17	3	2	1	0	58	0.673145600891813	0	0	0	11	5	2	0
US	0	2	243	EXACT	1	1	1	0	0	7	5	40	16	1	0	12	0	58	0.673145600891813	0	0	0	9	5	2	0
US	0	3	272	EXACT	1	1	1	0	0	7	5	40	17	7	2	1	0	116	0.9519716382329885	0	0	1	5	5	1	0
US	0	3	441	EXACT	1	1	1	0	0	7	5	40	373	7	2	1	0	116	0.9519716382329885	0	0	1	5	5	1	0
US	0	4	508	EXACT	1	1	1	0	0	7	5	40	297	4	2	1	0	58	0.673145600891813	0	0	1	5	5	2	0
US	0	4	549	EXACT	1	1	1	0	0	7	5	40	548	7	2	1	1	50	0.625	0	0	0	511	3	2	0
US	1	4	640	EXACT	1	1	1	0	0	7	5	40	14	1	0	6	1	9	0.2651650429449553	0	0	0	10	3	5	0
US	0	4	655	EXACT	1	1	1	0	0	7	5	40	69	4	2	1	0	85	0.814900300650331	0	1	0	67	5	1	0
US	0	4	663	EXACT	1	1	1	0	0	7	5	40	101	3	2	1	0	45	0.5929270612815711	0	0	0	4	4	5	0
US	0	4	669	EXACT	1	1	1	0	0	7	5	40	123	3	2	1	0	53	0.6434768838116874	0	0	0	22	5	2	0
US	0	4	722	EXACT	1	1	1	0	0	7	5	40	86	1	0	19	0	50	0.625	0	0	0	79	5	4	0
US	0	0	22	EXACT	1	1	1	0	0	7	5	40	22	8	2	6	0	16	0.5714285714285714	0	0	2	5	5	2	0
US	0	0	35	EXACT	1	1	1	0	0	7	5	40	33	1	0	4	0	17	0.5890150893739515	0	0	1	12	5	1	0
US	0	0	44	EXACT	1	1	1	0	0	7	5	40	41	1	0	18	0	25	0.7142857142857143	0	0	1	12	5	1	0
US	0	1	85	EXACT	1	1	1	0	0	7	5	40	81	4	2	1	0	20	0.6388765649999399	0	0	0	5	5	1	0
US	0	1	77	EXACT	1	1	1	0	0	7	5	40	76	1	0	9	0	41	0.9147320339189784	0	0	0	26	5	1	0
US	0	0	19	EXACT	1	1	1	0	0	7	5	40	15	1	0	3	0	13	0.6373774391990981	0	0	0	15	5	1	0
US	0	1	99	EXACT	1	1	1	0	0	7	5	40	98	1	0	87	0	73	0.7551903733496607	0	0	0	9	5	1	0
US	0	1	124	EXACT	1	1	1	0	0	7	5	40	121	110	4	1	0	130	1.0077822185373186	0	0	0	5	5	5	0
US	0	1	68	EXACT	2	2	2	0	0	14	12	40	65	1	0	3	0	50	0.8838834764831844	0	0	0	4	2	3	0
US	1	0	14	EXACT	1	1	1	0	0	7	5	40	10	5	2	-1	0	9	0.5303300858899106	0	0	0	5	5	1	0
US	0	0	55	EXACT	1	1	1	0	0	7	5	40	52	1	0	19	0	10	0.5590169943749475	0	0	0	36	5	2	0
US	0	0	57	EXACT	1	1	1	0	0	7	5	40	56	2	1	1	0	8	0.5	1	0	1	40	5	1	0
US	0	1	60	EXACT	1	1	1	0	0	7	5	40	58	3	2	46	0	26	0.9013878188659972	0	0	0	5	5	2	0
US	1	1	66	EXACT	1	1	1	0	0	7	5	40	66	30	4	1	0	9	0.5303300858899106	0	0	0	6	5	2	0
US	1	1	76	EXACT	1	1	1	0	0	7	5	40	61	3	2	1	0	9	0.5303300858899106	0	0	0	9	5	2	0
US	0	1	82	EXACT	1	1	1	0	0	7	5	40	18	3	2	4	0	26	0.9013878188659972	0	2	0	5	5	2	0
US	0	1	106	EXACT	1	1	1	0	0	7	5	40	10	1	0	3	0	26	0.9013878188659972	0	0	0	10	5	2	0
US	0	1	136	EXACT	1	1	1	0	0	7	5	40	12	1	0	2	0	8	0.5	0	0	2	11	5	1	0
US	1	1	163	EXACT	1	1	1	0	0	7	5	40	76	2	1	5	0	29	0.9519716382329885	0	0	1	61	5	1	0
US	1	1	173	EXACT	1	1	1	0	0	7	5	40	37	1	0	2	0	5	0.3952847075210474	0	0	3	10	5	1	0
US	0	2	200	EXACT	1	1	1	0	0	7	2	40	41	2	1	1	0	16	0.7071067811865475	0	1	0	32	6	3	0
US	0	2	208	EXACT	1	1	1	0	0	7	5	40	16	2	1	1	0	17	0.7288689868556625	0	0	1	13	5	3	0
US	1	2	210	EXACT	1	1	1	0	0	7	5	40	38	2	1	26	0	29	0.9519716382329885	0	0	1	30	5	1	0
US	0	2	216	EXACT	1	1	1	0	0	7	5	40	196	6	2	1	0	13	0.6373774391990981	0	0	1	5	5	2	0
US	1	2	222	EXACT	1	1	1	0	0	7	5	40	110	1	0	18	0	29	0.9519716382329885	0	0	0	77	5	1	0
US	0	2	226	EXACT	1	1	1	0	0	7	5	40	18	4	2	1	0	8	0.5	0	0	1	17	5	2	0
US	1	2	233	EXACT	1	1	1	0	0	7	5	40	13	3	2	2	0	5	0.3952847075210474	0	0	1	7	5	2	0
US	0	2	238	EXACT	1	1	1	0	0	7	5	40	10	2	1	1	0	13	0.6373774391990981	0	0	2	7	5	2	0
US	0	2	247	EXACT	1	1	1	0	0	7	5	40	11	1	0	2	0	8	0.5	0	0	1	5	5	2	0
US	0	3	267	EXACT	1	1	1	0	0	7	5	40	7	1	0	-1	0	8	0.5	0	0	2	5	5	2	0
US	0	3	303	EXACT	1	1	1	0	0	7	5	40	15	1	0	2	0	17	0.7288689868556625	0	0	1	14	5	3	0
US	1	3	338	EXACT	1	1	1	0	0	7	5	40	36	1	0	27	0	5	0.3952847075210474	0	0	2	36	4	3	0
US	0	3	342	EXACT	1	1	1	0	0	7	5	40	30	5	2	1	0	10	0.5590169943749475	0	0	0	6	5	3	0
US	0	3	352	EXACT	1	1	1	0	0	7	5	40	13	1	0	-1	0	16	0.7071067811865475	0	0	0	9	5	4	0
US	0	3	367	EXACT	1	1	1	0	0	7	5	40	14	1	0	-1	0	16	0.7071067811865475	0	0	1	10	5	4	0
US	1	3	374	EXACT	1	1	1	0	0	7	5	40	6	3	2	1	0	5	0.3952847075210474	0	0	1	4	4	3	0
US	1	3	384	EXACT	1	1	1	0	0	7	5	40	136	1	0	2	0	5	0.3952847075210474	0	0	1	133	5	3	0
US	0	3	400	EXACT	1	1	1	0	0	7	5	40	15	5	2	8	0	26	0.9013878188659972	0	0	0	14	5	3	0
US	1	3	404	EXACT	1	1	1	0	0	7	5	40	132	2	1	1	0	5	0.3952847075210474	0	1	1	10	4	3	0
US	1	3	414	EXACT	1	1	1	0	0	7	5	40	39	7	2	1	0	5	0.3952847075210474	0	0	1	38	5	3	0
US	1	3	424	EXACT	1	1	1	0	0	7	5	40	9	3	2	6	0	5	0.3952847075210474	0	0	1	6	5	3	0
US	0	3	431	EXACT	1	1	1	0	0	7	5	40	30	1	0	13	0	8	0.5	0	0	1	5	4	3	0
US	0	3	436	EXACT	1	1	1	0	0	7	5	40	93	1	0	2	0	8	0.5	0	0	1	53	5	3	0
US	0	3	436	EXACT	1	1	1	0	0	7	5	40	31	2	1	8	0	26	0.9013878188659972	0	0	0	20	5	3	0
US	0	3	444	EXACT	1	1	1	0	0	7	5	40	12	3	2	1	0	8	0.5	0	0	1	6	4	3	0
US	0	3	458	EXACT	1	1	1	0	0	7	5	40	12	5	2	10	0	26	0.9013878188659972	0	0	1	12	4	3	0
US	0	3	468	EXACT	1	1	1	0	0	7	5	40	9	1	0	2	0	8	0.5	0	0	1	9	5	3	0
US	0	3	473	EXACT	1	1	1	0	0	7	5	40	48	1	0	2	0	26	0.9013878188659972	0	0	0	46	5	3	0
US	0	3	475	EXACT	2	2	2	0	0	14	12	40	6	1	0	2	0	8	0.5	0	0	1	6	4	3	0
US	0	3	479	EXACT	1	1	1	0	0	7	5	40	42	2	1	7	0	26	0.9013878188659972	0	0	1	39	5	3	0
US	0	3	485	EXACT	1	1	1	0	0	7	5	40	11	1	0	2	0	13	0.6373774391990981	0	0	0	11	5	3	0
US	0	4	509	EXACT	1	1	1	0	0	7	5	40	18	4	2	1	0	13	0.6373774391990981	0	0	0	11	5	3	0
US	0	4	510	EXACT	1	1	1	0	0	7	5	40	72	1	0	2	0	13	0.6373774391990981	0	0	0	20	4	3	0
US	0	4	514	EXACT	1	1	1	0	0	7	5	40	4	3	2	1	0	13	0.6373774391990981	0	0	0	4	4	3	0
US	0	4	517	EXACT	1	1	1	0	0	7	5	40	41	3	2	1	0	13	0.6373774391990981	0	0	0	33	3	3	0
US	0	4	523	EXACT	1	1	1	0	0	7	5	40	5	-1	5	1	0	13	0.6373774391990981	0	0	0	5	5	3	0
US	0	4	551	EXACT	1	1	1	0	0	7	5	40	7	6	2	1	0	13	0.6373774391990981	0	0	1	5	5	3	0
US	0	4	567	EXACT	1	1	1	0	0	7	5	40	5	3	2	1	0	13	0.6373774391990981	0	0	0	3	3	3	0
US	0	4	583	EXACT	1	1	1	0	0	7	5	40	5	3	2	1	0	13	0.6373774391990981	0	0	0	3	3	3	0
