tag	map	seed	seat	ours	turn	n_seats	rounds	sealed_r	live_r	funded_r	livefund_r	overlap_r	overlap_first	seal_only_r	shot_only_r	dmg_in	heal_in	net_in	dmg_out	heal_out	net_out	net_per_overlap	net_per_nonoverlap
drakkarfjord_s37_B	drakkarfjord	37	B	US	98	8	98	52	56	84	56	51	42	1	5	468	0	468	36	0	36	9.1765	0.766
drakkarfjord_s38_A	drakkarfjord	38	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s38_B	drakkarfjord	38	B	US	125	8	125	20	84	111	84	15	41	5	69	126	0	126	502	124	378	8.4	3.4364
drakkarfjord_s39_A	drakkarfjord	39	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s39_B	drakkarfjord	39	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s37_A	glacierkeep	37	A	US	111	8	111	71	56	65	56	56	55	15	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s37_B	glacierkeep	37	B	US	1000	8	1000	52	0	334	0	0	-1	52	0	0	0		0	0	0		0.0
glacierkeep_s38_A	glacierkeep	38	A	US	144	8	144	117	69	77	38	38	75	79	0	234	0	234	270	0	270	6.1579	2.5472
glacierkeep_s38_B	glacierkeep	38	B	OPP	869	8	869	89	777	30	3	3	92	86	0	18	0	18	2566	2206	360	6.0	0.4157
glacierkeep_s39_A	glacierkeep	39	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s39_B	glacierkeep	39	B	US	357	8	357	297	181	79	3	0	-1	297	3	0	0		504	0	504		1.4118
midgard_s37_A	midgard	37	A	US	259	8	259	0	215	137	101	0	-1	0	101	0	0		504	0	504		1.9459
midgard_s37_B	midgard	37	B	US	325	8	325	0	105	212	4	0	-1	0	4	0	0		504	0	504		1.5508
midgard_s38_A	midgard	38	A	US	815	8	815	0	67	702	32	0	-1	0	32	0	0		504	0	504		0.6184
midgard_s38_B	midgard	38	B	US	268	8	268	0	56	258	56	0	-1	0	56	0	0		504	0	504		1.8806
midgard_s39_A	midgard	39	A	OPP	377	8	377	0	333	96	64	0	-1	0	64	0	0		1214	876	338		0.8966
midgard_s39_B	midgard	39	B	OPP	209	8	209	0	164	70	32	0	-1	0	32	0	0		600	582	18		0.0861
nordkap_s37_A	nordkap	37	A	US	320	8	320	97	240	172	111	32	80	65	79	198	0	198	664	362	302	6.1875	1.0486
nordkap_s37_B	nordkap	37	B	US	129	8	129	71	122	121	121	71	58	0	50	504	0	504	0	0	0	7.0986	0.0
nordkap_s38_A	nordkap	38	A	OPP	244	8	244	0	0	210	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s38_B	nordkap	38	B	US	117	8	117	79	110	62	62	44	41	35	18	288	0	288	216	0	216	6.5455	2.9589
nordkap_s39_A	nordkap	39	A	US	401	8	401	25	336	74	21	4	158	21	17	36	0	36	732	264	468	9.0	1.1788
nordkap_s39_B	nordkap	39	B	OPP	433	8	433	396	393	39	6	3	45	393	3	36	0	36	54	0	54	12.0	0.1256
yulerune_s37_A	yulerune	37	A	OPP	1000	8	1000	0	971	309	290	0	-1	0	290	0	0		0	0	0		0.0
yulerune_s37_B	yulerune	37	B	OPP	171	8	171	0	0	87	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s38_A	yulerune	38	A	OPP	1000	8	1000	0	0	161	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s38_B	yulerune	38	B	US	377	8	377	0	124	356	122	0	-1	0	122	0	0		606	104	502		1.3316
yulerune_s39_A	yulerune	39	A	OPP	149	8	149	0	0	54	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s39_B	yulerune	39	B	US	156	8	156	0	56	143	56	0	-1	0	56	0	0		504	0	504		3.2308
atoll_s40_A	atoll	40	A	US	632	8	632	0	348	621	347	0	-1	0	347	0	0		1816	1316	500		0.7911
atoll_s40_B	atoll	40	B	OPP	1000	8	1000	0	0	987	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s41_A	atoll	41	A	US	276	8	276	0	101	265	101	0	-1	0	101	0	0		716	208	508		1.8406
atoll_s41_B	atoll	41	B	US	111	8	111	47	51	60	9	6	64	41	3	72	0	72	432	0	432	12.0	4.1143
atoll_s42_A	atoll	42	A	US	200	8	200	0	72	193	72	0	-1	0	72	0	0		584	84	500		2.5
atoll_s42_B	atoll	42	B	OPP	638	8	638	0	14	617	14	0	-1	0	14	0	0		192	192	0		0.0
drakkarfjord_s40_A	drakkarfjord	40	A	US	100	8	100	59	59	72	45	45	41	14	0	378	0	378	126	0	126	8.4	2.2909
drakkarfjord_s40_B	drakkarfjord	40	B	US	98	8	98	59	56	84	56	53	42	6	3	486	0	486	18	0	18	9.1698	0.4
drakkarfjord_s41_A	drakkarfjord	41	A	US	88	8	88	56	56	73	55	54	32	2	1	486	0	486	18	0	18	9.0	0.5294
drakkarfjord_s41_B	drakkarfjord	41	B	US	116	8	116	39	76	102	76	28	40	11	48	252	0	252	340	88	252	9.0	2.8636
drakkarfjord_s42_A	drakkarfjord	42	A	US	88	8	88	56	56	73	55	54	32	2	1	486	0	486	18	0	18	9.0	0.5294
drakkarfjord_s42_B	drakkarfjord	42	B	US	1000	8	1000	29	960	184	158	20	40	9	138	180	0	180	2684	2864	-180	9.0	-0.1837
glacierkeep_s40_A	glacierkeep	40	A	US	428	8	428	40	131	293	79	0	-1	40	79	0	0		806	304	502		1.1729
glacierkeep_s40_B	glacierkeep	40	B	US	245	8	245	92	133	97	3	3	112	89	0	18	0	18	486	0	486	6.0	2.0083
glacierkeep_s41_A	glacierkeep	41	A	US	116	8	116	70	56	101	56	56	60	14	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s41_B	glacierkeep	41	B	US	123	8	123	64	64	70	64	37	59	27	27	324	0	324	212	36	176	8.7568	2.0465
glacierkeep_s42_A	glacierkeep	42	A	US	1000	8	1000	944	61	930	25	25	91	919	0	144	0	144	288	0	288	5.76	0.2954
glacierkeep_s42_B	glacierkeep	42	B	US	225	8	225	92	112	96	1	1	113	91	0	0	0	0	504	0	504	0.0	2.25
midgard_s40_A	midgard	40	A	US	169	8	169	0	125	137	105	0	-1	0	105	0	0		504	0	504		2.9822
midgard_s40_B	midgard	40	B	OPP	330	8	330	0	0	127	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s41_A	midgard	41	A	OPP	163	8	163	0	115	88	47	0	-1	0	47	0	0		362	340	22		0.135
midgard_s41_B	midgard	41	B	OPP	469	8	469	0	201	261	16	0	-1	0	16	0	0		790	564	226		0.4819
midgard_s42_A	midgard	42	A	US	258	8	258	0	54	226	54	0	-1	0	54	0	0		504	0	504		1.9535
midgard_s42_B	midgard	42	B	US	351	8	351	0	139	315	139	0	-1	0	139	0	0		654	152	502		1.4302
nordkap_s40_A	nordkap	40	A	US	127	8	127	88	56	115	56	56	71	32	0	504	0	504	0	0	0	9.0	0.0
nordkap_s40_B	nordkap	40	B	US	157	8	157	93	81	89	34	24	89	69	10	216	0	216	288	0	288	9.0	2.1654
nordkap_s41_A	nordkap	41	A	US	222	8	222	185	175	36	7	7	55	178	0	36	0	36	468	0	468	5.1429	2.1767
nordkap_s41_B	nordkap	41	B	OPP	161	8	161	96	154	82	82	27	65	69	55	18	0	18	324	0	324	0.6667	2.4179
nordkap_s42_A	nordkap	42	A	US	190	8	190	21	90	180	90	0	-1	21	90	0	0		664	156	508		2.6737
nordkap_s42_B	nordkap	42	B	US	430	8	430	173	223	344	148	27	58	146	121	0	0	0	906	404	502	0.0	1.2457
yulerune_s40_A	yulerune	40	A	OPP	1000	8	1000	0	0	280	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s40_B	yulerune	40	B	US	217	8	217	0	56	208	56	0	-1	0	56	0	0		504	0	504		2.3226
yulerune_s41_A	yulerune	41	A	US	178	8	178	0	93	78	14	0	-1	0	14	0	0		504	0	504		2.8315
yulerune_s41_B	yulerune	41	B	OPP	173	8	173	0	0	66	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s42_A	yulerune	42	A	OPP	174	8	174	0	0	151	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s42_B	yulerune	42	B	US	317	8	317	0	56	295	56	0	-1	0	56	0	0		504	0	504		1.5899
atoll_s43_A	atoll	43	A	US	329	8	329	0	245	94	17	0	-1	0	17	0	0		1370	868	502		1.5258
atoll_s43_B	atoll	43	B	US	116	8	116	0	56	107	56	0	-1	0	56	0	0		504	0	504		4.3448
atoll_s44_A	atoll	44	A	OPP	1000	8	1000	0	760	527	302	0	-1	0	302	0	0		2226	2226	0		0.0
atoll_s44_B	atoll	44	B	OPP	340	8	340	0	0	52	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s45_A	atoll	45	A	US	123	8	123	48	59	89	32	21	76	27	11	180	0	180	324	0	324	8.5714	3.1765
atoll_s45_B	atoll	45	B	US	419	8	419	0	351	410	351	0	-1	0	351	0	0		1840	1336	504		1.2029
drakkarfjord_s43_A	drakkarfjord	43	A	US	88	8	88	57	56	73	55	55	32	2	0	486	0	486	18	0	18	8.8364	0.5455
drakkarfjord_s43_B	drakkarfjord	43	B	OPP	521	8	521	0	461	55	9	0	-1	0	9	0	0		1688	1348	340		0.6526
drakkarfjord_s44_A	drakkarfjord	44	A	OPP	706	8	706	0	167	527	45	0	-1	0	45	0	0		596	596	0		0.0
drakkarfjord_s44_B	drakkarfjord	44	B	US	1000	8	1000	29	960	184	158	20	40	9	138	180	0	180	2684	2864	-180	9.0	-0.1837
drakkarfjord_s45_A	drakkarfjord	45	A	OPP	338	8	338	0	277	52	5	0	-1	0	5	0	0		162	162	0		0.0
drakkarfjord_s45_B	drakkarfjord	45	B	OPP	521	8	521	0	461	55	9	0	-1	0	9	0	0		1688	1348	340		0.6526
glacierkeep_s43_A	glacierkeep	43	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s43_B	glacierkeep	43	B	US	1000	8	1000	934	0	121	0	0	-1	934	0	0	0		0	0	0		0.0
glacierkeep_s44_A	glacierkeep	44	A	US	124	8	124	81	57	67	15	15	67	66	0	18	0	18	486	0	486	1.2	4.4587
glacierkeep_s44_B	glacierkeep	44	B	OPP	1000	8	1000	89	188	735	3	3	96	86	0	18	0	18	678	696	-18	6.0	-0.0181
glacierkeep_s45_A	glacierkeep	45	A	US	123	8	123	78	56	106	56	56	67	22	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s45_B	glacierkeep	45	B	US	873	8	873	96	757	118	71	12	116	84	59	108	0	108	2570	2178	392	9.0	0.4553
midgard_s43_A	midgard	43	A	OPP	181	8	181	0	10	138	10	0	-1	0	10	0	0		90	0	90		0.4972
midgard_s43_B	midgard	43	B	US	810	8	810	0	98	734	89	0	-1	0	89	0	0		504	0	504		0.6222
midgard_s44_A	midgard	44	A	OPP	530	8	530	0	206	483	196	0	-1	0	196	0	0		0	0	0		0.0
midgard_s44_B	midgard	44	B	US	188	8	188	0	94	177	94	0	-1	0	94	0	0		674	172	502		2.6702
midgard_s45_A	midgard	45	A	US	309	8	309	0	127	174	10	0	-1	0	10	0	0		504	0	504		1.6311
midgard_s45_B	midgard	45	B	OPP	196	8	196	0	0	148	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s43_A	nordkap	43	A	US	1000	8	1000	951	30	64	3	3	64	948	0	18	0	18	126	0	126	6.0	0.1264
nordkap_s43_B	nordkap	43	B	OPP	256	8	256	0	92	134	59	0	-1	0	59	0	0		0	0	0		0.0
nordkap_s44_A	nordkap	44	A	US	210	8	210	70	129	194	126	70	140	0	56	504	0	504	0	0	0	7.2	0.0
nordkap_s44_B	nordkap	44	B	OPP	445	8	445	46	436	107	107	36	64	10	71	0	0	0	1194	864	330	0.0	0.8068
nordkap_s45_A	nordkap	45	A	US	137	8	137	105	73	64	12	12	64	93	0	18	0	18	486	0	486	1.5	3.888
nordkap_s45_B	nordkap	45	B	OPP	240	8	240	0	0	40	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s43_A	yulerune	43	A	US	1000	8	1000	0	970	358	343	0	-1	0	343	0	0		0	0	0		0.0
yulerune_s43_B	yulerune	43	B	US	225	8	225	0	93	135	16	0	-1	0	16	0	0		504	0	504		2.24
yulerune_s44_A	yulerune	44	A	US	1000	8	1000	0	720	284	16	0	-1	0	16	0	0		1874	1874	0		0.0
yulerune_s44_B	yulerune	44	B	OPP	340	8	340	0	0	312	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s45_A	yulerune	45	A	US	221	8	221	0	89	138	20	0	-1	0	20	0	0		504	0	504		2.2805
yulerune_s45_B	yulerune	45	B	OPP	136	8	136	0	0	74	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s46_A	atoll	46	A	US	632	8	632	0	348	621	347	0	-1	0	347	0	0		1816	1316	500		0.7911
atoll_s46_B	atoll	46	B	US	346	8	346	0	272	333	272	0	-1	0	272	0	0		1472	972	500		1.4451
atoll_s47_A	atoll	47	A	US	234	8	234	0	133	220	126	0	-1	0	126	0	0		704	196	508		2.1709
atoll_s47_B	atoll	47	B	US	187	8	187	0	117	62	1	0	-1	0	1	0	0		504	0	504		2.6952
atoll_s48_A	atoll	48	A	OPP	437	8	437	0	0	378	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s48_B	atoll	48	B	OPP	451	8	451	0	294	440	294	0	-1	0	294	0	0		1486	1156	330		0.7317
drakkarfjord_s46_A	drakkarfjord	46	A	US	92	8	92	63	56	78	56	56	36	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s46_B	drakkarfjord	46	B	US	96	8	96	54	56	80	54	48	40	6	6	414	0	414	90	0	90	8.625	1.875
drakkarfjord_s47_A	drakkarfjord	47	A	US	141	8	141	32	80	127	80	23	61	9	57	198	0	198	410	108	302	8.6087	2.5593
drakkarfjord_s47_B	drakkarfjord	47	B	US	1000	8	1000	50	628	474	120	20	40	30	100	180	0	180	1806	1964	-158	9.0	-0.1612
drakkarfjord_s48_A	drakkarfjord	48	A	US	145	8	145	85	65	100	34	34	80	51	0	270	0	270	234	0	234	7.9412	2.1081
drakkarfjord_s48_B	drakkarfjord	48	B	US	1000	8	1000	18	924	222	160	18	86	0	142	162	0	162	2436	2598	-162	9.0	-0.165
glacierkeep_s46_A	glacierkeep	46	A	US	124	8	124	82	56	37	16	16	68	66	0	18	0	18	486	0	486	1.125	4.5
glacierkeep_s46_B	glacierkeep	46	B	US	228	8	228	5	60	187	60	0	-1	5	60	0	0		520	16	504		2.2105
glacierkeep_s47_A	glacierkeep	47	A	US	112	8	112	84	60	13	13	13	60	71	0	0	0	0	504	0	504	0.0	5.0909
glacierkeep_s47_B	glacierkeep	47	B	OPP	940	8	940	0	0	82	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s48_A	glacierkeep	48	A	US	165	8	165	137	101	3	3	3	72	134	0	0	0	0	504	0	504	0.0	3.1111
glacierkeep_s48_B	glacierkeep	48	B	OPP	1000	8	1000	898	748	42	0	0	-1	898	0	0	0		0	0	0		0.0
midgard_s46_A	midgard	46	A	US	257	8	257	0	129	179	75	0	-1	0	75	0	0		792	284	508		1.9767
midgard_s46_B	midgard	46	B	US	156	8	156	0	73	124	49	0	-1	0	49	0	0		504	0	504		3.2308
midgard_s47_A	midgard	47	A	OPP	1000	8	1000	0	733	237	3	0	-1	0	3	0	0		2388	2228	160		0.16
midgard_s47_B	midgard	47	B	OPP	396	8	396	0	182	264	113	0	-1	0	113	0	0		570	570	0		0.0
midgard_s48_A	midgard	48	A	US	297	8	297	0	107	200	29	0	-1	0	29	0	0		504	0	504		1.697
midgard_s48_B	midgard	48	B	OPP	203	8	203	0	154	172	135	0	-1	0	135	0	0		776	586	190		0.936
nordkap_s46_A	nordkap	46	A	US	222	8	222	0	56	205	56	0	-1	0	56	0	0		504	0	504		2.2703
nordkap_s46_B	nordkap	46	B	US	177	8	177	141	137	42	11	11	40	130	0	90	0	90	414	0	414	8.1818	2.494
nordkap_s47_A	nordkap	47	A	US	124	8	124	27	84	113	84	16	40	11	68	144	0	144	488	124	364	9.0	3.3704
nordkap_s47_B	nordkap	47	B	OPP	478	8	478	18	470	425	425	18	137	0	407	0	0	0	144	0	144	0.0	0.313
nordkap_s48_A	nordkap	48	A	US	108	8	108	69	59	83	47	47	49	22	0	396	0	396	108	0	108	8.4255	1.7705
nordkap_s48_B	nordkap	48	B	OPP	312	8	312	0	6	69	6	0	-1	0	6	0	0		0	0	0		0.0
yulerune_s46_A	yulerune	46	A	OPP	749	8	749	0	0	384	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s46_B	yulerune	46	B	OPP	256	8	256	0	0	53	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s47_A	yulerune	47	A	OPP	381	8	381	0	29	323	16	0	-1	0	16	0	0		216	0	216		0.5669
yulerune_s47_B	yulerune	47	B	OPP	262	8	262	0	0	89	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s48_A	yulerune	48	A	OPP	401	8	401	0	371	320	303	0	-1	0	303	0	0		0	0	0		0.0
yulerune_s48_B	yulerune	48	B	US	333	8	333	0	93	204	16	0	-1	0	16	0	0		504	0	504		1.5135
atoll_s49_A	atoll	49	A	US	159	8	159	0	56	148	56	0	-1	0	56	0	0		504	0	504		3.1698
atoll_s49_B	atoll	49	B	US	124	8	124	69	56	115	56	56	68	13	0	504	0	504	0	0	0	9.0	0.0
atoll_s50_A	atoll	50	A	OPP	295	8	295	0	0	287	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s50_B	atoll	50	B	US	449	8	449	0	98	424	98	0	-1	0	98	0	0		690	188	502		1.118
atoll_s51_A	atoll	51	A	OPP	292	8	292	0	0	243	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s51_B	atoll	51	B	US	174	8	174	0	56	165	56	0	-1	0	56	0	0		504	0	504		2.8966
drakkarfjord_s49_A	drakkarfjord	49	A	US	397	8	397	77	320	197	134	49	33	28	85	414	0	414	866	776	90	8.449	0.2586
drakkarfjord_s49_B	drakkarfjord	49	B	US	117	8	117	73	60	103	60	47	57	26	13	414	0	414	106	16	90	8.8085	1.2857
drakkarfjord_s50_A	drakkarfjord	50	A	US	92	8	92	56	56	77	55	55	36	1	0	486	0	486	18	0	18	8.8364	0.4865
drakkarfjord_s50_B	drakkarfjord	50	B	US	114	8	114	39	74	100	74	28	40	11	46	252	0	252	334	80	254	9.0	2.9535
drakkarfjord_s51_A	drakkarfjord	51	A	US	121	8	121	22	84	107	84	15	37	7	69	126	0	126	506	124	382	8.4	3.6038
drakkarfjord_s51_B	drakkarfjord	51	B	US	96	8	96	66	56	82	56	55	40	11	1	504	0	504	0	0	0	9.1636	0.0
glacierkeep_s49_A	glacierkeep	49	A	US	428	8	428	40	131	293	79	0	-1	40	79	0	0		806	304	502		1.1729
glacierkeep_s49_B	glacierkeep	49	B	US	265	8	265	198	173	0	0	0	-1	198	0	0	0		504	0	504		1.9019
glacierkeep_s50_A	glacierkeep	50	A	US	177	8	177	134	114	61	20	20	68	114	0	0	0	0	504	0	504	0.0	3.2102
glacierkeep_s50_B	glacierkeep	50	B	US	1000	8	1000	0	0	928	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s51_A	glacierkeep	51	A	OPP	1000	8	1000	107	185	758	8	8	116	99	0	54	0	54	724	778	-54	6.75	-0.0544
glacierkeep_s51_B	glacierkeep	51	B	OPP	1000	8	1000	0	0	832	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s49_A	midgard	49	A	US	297	8	297	0	107	200	29	0	-1	0	29	0	0		504	0	504		1.697
midgard_s49_B	midgard	49	B	US	1000	8	1000	0	958	711	679	0	-1	0	679	0	0		0	0	0		0.0
midgard_s50_A	midgard	50	A	US	241	8	241	0	56	224	56	0	-1	0	56	0	0		504	0	504		2.0913
midgard_s50_B	midgard	50	B	OPP	222	8	222	0	179	160	128	0	-1	0	128	0	0		0	0	0		0.0
midgard_s51_A	midgard	51	A	US	465	8	465	0	153	282	12	0	-1	0	12	0	0		504	0	504		1.0839
midgard_s51_B	midgard	51	B	OPP	337	8	337	0	51	319	46	0	-1	0	46	0	0		446	68	378		1.1217
nordkap_s49_A	nordkap	49	A	US	185	8	185	138	178	176	176	138	46	0	38	504	0	504	0	0	0	3.6522	0.0
nordkap_s49_B	nordkap	49	B	OPP	161	8	161	2	4	101	4	0	-1	2	4	0	0		0	0	0		0.0
nordkap_s50_A	nordkap	50	A	OPP	905	8	905	93	405	477	7	5	80	88	2	36	0	36	764	800	-36	7.2	-0.04
nordkap_s50_B	nordkap	50	B	OPP	193	8	193	0	0	26	0	0	-1	0	0	0	0		0	0	0		0.0
nordkap_s51_A	nordkap	51	A	US	190	8	190	47	114	88	25	0	-1	47	25	0	0		730	228	502		2.6421
nordkap_s51_B	nordkap	51	B	OPP	1000	8	1000	0	109	79	60	0	-1	0	60	0	0		0	0	0		0.0
yulerune_s49_A	yulerune	49	A	OPP	353	8	353	0	323	272	255	0	-1	0	255	0	0		0	0	0		0.0
yulerune_s49_B	yulerune	49	B	OPP	813	8	813	0	0	137	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s50_A	yulerune	50	A	OPP	1000	8	1000	0	0	847	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s50_B	yulerune	50	B	OPP	170	8	170	0	0	123	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s51_A	yulerune	51	A	OPP	196	8	196	0	0	143	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s51_B	yulerune	51	B	OPP	587	8	587	0	479	137	40	0	-1	0	40	0	0		1960	1954	6		0.0102
atoll_s52_A	atoll	52	A	US	1000	8	1000	0	928	78	13	0	-1	0	13	0	0		6092	5870	222		0.222
atoll_s52_B	atoll	52	B	US	250	8	250	0	92	241	92	0	-1	0	92	0	0		664	160	504		2.016
atoll_s53_A	atoll	53	A	OPP	472	8	472	0	0	457	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s53_B	atoll	53	B	OPP	285	8	285	0	0	80	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s54_A	atoll	54	A	US	246	8	246	0	86	239	86	0	-1	0	86	0	0		658	156	502		2.0407
atoll_s54_B	atoll	54	B	US	471	8	471	0	404	459	404	0	-1	0	404	0	0		2064	1564	500		1.0616
drakkarfjord_s52_A	drakkarfjord	52	A	US	397	8	397	77	320	197	134	49	33	28	85	414	0	414	866	776	90	8.449	0.2586
drakkarfjord_s52_B	drakkarfjord	52	B	US	101	8	101	63	56	87	56	56	45	7	0	504	0	504	0	0	0	9.0	0.0
drakkarfjord_s53_A	drakkarfjord	53	A	US	121	8	121	28	76	107	76	27	45	1	49	234	0	234	358	92	266	8.6667	2.8298
drakkarfjord_s53_B	drakkarfjord	53	B	OPP	521	8	521	0	461	55	9	0	-1	0	9	0	0		1688	1348	340		0.6526
drakkarfjord_s54_A	drakkarfjord	54	A	US	106	8	106	30	70	92	70	24	36	6	46	216	0	216	350	64	286	9.0	3.4878
drakkarfjord_s54_B	drakkarfjord	54	B	US	117	8	117	73	60	103	60	47	57	26	13	414	0	414	106	16	90	8.8085	1.2857
glacierkeep_s52_A	glacierkeep	52	A	US	146	8	146	1	77	75	23	1	71	0	22	0	0	0	504	0	504	0.0	3.4759
glacierkeep_s52_B	glacierkeep	52	B	OPP	893	8	893	0	0	841	0	0	-1	0	0	0	0		0	0	0		0.0
glacierkeep_s53_A	glacierkeep	53	A	US	112	8	112	84	60	16	16	16	60	68	0	36	0	36	468	0	468	2.25	4.875
glacierkeep_s53_B	glacierkeep	53	B	OPP	913	8	913	794	0	643	0	0	-1	794	0	0	0		0	0	0		0.0
glacierkeep_s54_A	glacierkeep	54	A	US	111	8	111	83	56	56	56	56	55	27	0	504	0	504	0	0	0	9.0	0.0
glacierkeep_s54_B	glacierkeep	54	B	US	477	8	477	422	169	150	1	1	308	421	0	0	0	0	504	0	504	0.0	1.0588
midgard_s52_A	midgard	52	A	US	200	8	200	0	56	174	56	0	-1	0	56	0	0		504	0	504		2.52
midgard_s52_B	midgard	52	B	US	194	8	194	0	56	160	56	0	-1	0	56	0	0		504	0	504		2.5979
midgard_s53_A	midgard	53	A	US	196	8	196	0	130	184	130	0	-1	0	130	0	0		504	0	504		2.5714
midgard_s53_B	midgard	53	B	OPP	445	8	445	0	0	346	0	0	-1	0	0	0	0		0	0	0		0.0
midgard_s54_A	midgard	54	A	US	118	8	118	0	70	99	64	0	-1	0	64	0	0		578	76	502		4.2542
midgard_s54_B	midgard	54	B	US	250	8	250	0	56	240	56	0	-1	0	56	0	0		504	0	504		2.016
nordkap_s52_A	nordkap	52	A	US	303	8	303	47	236	290	236	17	67	30	219	144	0	144	1164	808	356	8.4706	1.2448
nordkap_s52_B	nordkap	52	B	US	141	8	141	72	66	128	60	53	77	19	7	450	0	450	54	0	54	8.4906	0.6136
nordkap_s53_A	nordkap	53	A	US	109	8	109	71	61	78	43	43	48	28	0	378	0	378	126	0	126	8.7907	1.9091
nordkap_s53_B	nordkap	53	B	US	488	8	488	0	373	433	327	0	-1	0	327	0	0		1160	660	500		1.0246
nordkap_s54_A	nordkap	54	A	US	361	8	361	109	309	73	31	23	52	86	8	216	0	216	676	388	288	9.3913	0.8521
nordkap_s54_B	nordkap	54	B	US	290	8	290	229	281	280	280	229	61	0	51	504	0	504	0	0	0	2.2009	0.0
yulerune_s52_A	yulerune	52	A	US	231	8	231	0	62	199	62	0	-1	0	62	0	0		530	24	506		2.1905
yulerune_s52_B	yulerune	52	B	OPP	368	8	368	0	0	220	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s53_A	yulerune	53	A	OPP	261	8	261	0	0	248	0	0	-1	0	0	0	0		0	0	0		0.0
yulerune_s53_B	yulerune	53	B	US	169	8	169	0	86	94	23	0	-1	0	23	0	0		504	0	504		2.9822
yulerune_s54_A	yulerune	54	A	US	197	8	197	0	169	101	89	0	-1	0	89	0	0		504	0	504		2.5584
yulerune_s54_B	yulerune	54	B	OPP	271	8	271	0	0	94	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s55_A	atoll	55	A	OPP	707	8	707	0	0	632	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s55_B	atoll	55	B	OPP	427	8	427	0	0	340	0	0	-1	0	0	0	0		0	0	0		0.0
atoll_s56_A	atoll	56	A	US	293	8	293	0	150	269	133	0	-1	0	133	0	0		918	418	500		1.7065
atoll_s56_B	atoll	56	B	US	199	8	199	0	97	132	51	0	-1	0	51	0	0		858	342	516		2.593
atoll_s57_A	atoll	57	A	US	141	8	141	0	76	91	33	0	-1	0	33	0	0		504	0	504		3.5745
atoll_s57_B	atoll	57	B	US	252	8	252	0	86	237	85	0	-1	0	85	0	0		638	136	502		1.9921
drakkarfjord_s55_A	drakkarfjord	55	A	US	99	8	99	55	62	85	62	47	37	8	15	414	0	414	116	24	92	8.8085	1.7692
drakkarfjord_s55_B	drakkarfjord	55	B	US	122	8	122	29	82	108	82	20	40	9	62	180	0	180	442	116	326	9.0	3.1961
drakkarfjord_s56_A	drakkarfjord	56	A	US	105	8	105	42	70	91	70	37	35	5	33	324	0	324	242	60	182	8.7568	2.6765
drakkarfjord_s56_B	drakkarfjord	56	B	OPP	521	8	521	0	461	56	10	0	-1	0	10	0	0		1702	1344	358		0.6871
drakkarfjord_s57_A	drakkarfjord	57	A	US	95	8	95	65	56	79	54	53	39	12	1	450	0	450	54	0	54	8.4906	1.2857
