file	side	opp	map	our_team	won	turns	lastrnd	kind	rnd	x	y	d2	died	drnd	life	nb_same8	nb_sameturret8	nb_opp8	nb_same16	nb_opp16	reuse
fd27da52-b290-4296-ab3d-15c8040e415e_game_3.replay26	THEM	Leviathan	fjordgate	1	1	230	229	gunner	144	5	4	5	1	154	10	2	0	8	3	16	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_3.replay26	THEM	Leviathan	fjordgate	1	1	230	229	gunner	186	6	4	4	1	209	23	1	0	9	2	18	7
fd27da52-b290-4296-ab3d-15c8040e415e_game_3.replay26	THEM	Leviathan	fjordgate	1	1	230	229	gunner	212	6	4	4	1	226	14	1	0	9	1	18	7
fd27da52-b290-4296-ab3d-15c8040e415e_game_3.replay26	THEM	Leviathan	fjordgate	1	1	230	229	gunner	229	6	4	4	0	-1	-1	1	0	9	1	18	7
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	US	Leviathan	antler	1	0	131	130	gunner	27	7	8	17	1	31	4	2	2	0	7	0	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	gunner	36	9	8	25	1	46	10	0	0	1	0	5	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	US	Leviathan	antler	1	0	131	130	gunner	40	6	8	16	1	46	6	3	2	0	9	1	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	gunner	50	8	8	20	1	58	8	0	0	1	0	6	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	US	Leviathan	antler	1	0	131	130	gunner	75	8	7	13	1	84	9	2	0	0	6	1	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	US	Leviathan	antler	1	0	131	130	gunner	104	6	7	9	1	122	18	5	0	0	10	1	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	sentinel	106	3	9	18	0	-1	-1	0	0	7	0	13	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	sentinel	108	2	8	32	0	-1	-1	1	1	4	1	7	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	sentinel	109	7	9	10	0	-1	-1	0	0	11	1	18	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	sentinel	114	7	7	26	1	120	6	1	1	8	2	15	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_4.replay26	THEM	Leviathan	antler	1	0	131	130	sentinel	121	3	12	9	0	-1	-1	0	0	7	1	11	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_5.replay26	US	Leviathan	saga	1	1	125	124	gunner	60	2	7	13	0	-1	-1	0	0	0	0	0	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_5.replay26	US	Leviathan	saga	1	1	125	124	gunner	108	3	5	2	0	-1	-1	1	1	2	1	7	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_5.replay26	THEM	Leviathan	saga	1	1	125	124	sentinel	116	15	15	18	0	-1	-1	0	0	10	0	21	1
fd27da52-b290-4296-ab3d-15c8040e415e_game_5.replay26	THEM	Leviathan	saga	1	1	125	124	sentinel	117	14	14	32	0	-1	-1	1	1	10	1	15	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_1.replay26	THEM	I Stone	snowflake	1	0	1000	590	gunner	282	15	16	25	0	-1	-1	4	1	3	6	11	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_1.replay26	THEM	I Stone	snowflake	1	0	1000	590	gunner	286	15	17	20	0	-1	-1	5	1	5	8	15	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_3.replay26	THEM	I Stone	fjordgate	1	1	1000	997	gunner	5	5	3	10	1	27	22	3	0	0	4	1	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_3.replay26	US	I Stone	fjordgate	1	1	1000	997	gunner	12	4	6	20	0	-1	-1	4	0	4	6	6	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_3.replay26	US	I Stone	fjordgate	1	1	1000	997	sentinel	141	4	2	4	1	149	8	7	0	6	11	7	2
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_3.replay26	US	I Stone	fjordgate	1	1	1000	997	sentinel	159	4	2	4	1	170	11	7	0	5	11	6	2
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_3.replay26	US	I Stone	fjordgate	1	1	1000	997	gunner	183	4	2	4	1	189	6	7	0	5	11	6	2
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_3.replay26	US	I Stone	fjordgate	1	1	1000	997	gunner	199	4	2	4	1	208	9	7	0	5	11	6	2
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_4.replay26	US	I Stone	archipelago	1	0	1000	883	sentinel	27	9	9	32	1	43	16	0	0	0	0	3	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_4.replay26	US	I Stone	archipelago	1	0	1000	883	gunner	44	8	8	18	1	60	16	0	0	0	0	12	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_5.replay26	THEM	I Stone	meander	1	1	153	152	gunner	6	13	6	20	1	88	82	1	0	0	3	1	1
fe045ae6-472d-4e14-bc20-7cae029fa51b_game_5.replay26	THEM	I Stone	meander	1	1	153	152	gunner	104	8	9	10	0	-1	-1	0	0	9	0	12	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_1.replay26	US	Memtrace	moonrise	0	0	476	475	sentinel	4	9	4	26	0	-1	-1	0	0	0	0	1	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_1.replay26	THEM	Memtrace	moonrise	0	0	476	475	gunner	32	8	3	9	1	38	6	3	0	6	7	9	2
fe0c595f-a734-4200-a2ba-a0650db22b49_game_1.replay26	THEM	Memtrace	moonrise	0	0	476	475	gunner	48	8	3	9	1	62	14	5	0	7	9	10	2
fe0c595f-a734-4200-a2ba-a0650db22b49_game_1.replay26	THEM	Memtrace	moonrise	0	0	476	475	gunner	62	6	1	5	0	-1	-1	0	0	3	1	7	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_2.replay26	US	Memtrace	heart	0	1	75	74	sentinel	6	14	9	25	0	-1	-1	0	0	0	0	1	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_2.replay26	THEM	Memtrace	heart	0	1	75	74	gunner	43	4	9	9	1	55	12	0	0	6	0	7	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_3.replay26	US	Memtrace	saga	0	1	1000	990	sentinel	419	14	14	32	0	-1	-1	0	0	2	2	4	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_3.replay26	US	Memtrace	saga	0	1	1000	990	gunner	464	16	21	13	0	-1	-1	0	0	4	0	10	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_4.replay26	THEM	Memtrace	snowflake	0	1	1000	851	gunner	11	8	5	9	1	15	4	0	0	0	0	1	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_4.replay26	THEM	Memtrace	snowflake	0	1	1000	851	gunner	59	6	3	5	1	67	8	0	0	10	0	16	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_4.replay26	US	Memtrace	snowflake	0	1	1000	851	gunner	508	20	16	10	1	510	2	6	0	4	11	10	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	49	5	20	9	1	52	3	0	0	0	0	3	3
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	56	5	21	10	1	59	3	0	0	0	0	1	2
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	61	6	20	16	1	74	13	0	0	0	0	3	3
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	79	6	21	17	1	94	15	0	0	0	0	0	2
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	104	6	20	16	1	119	15	0	0	0	0	3	3
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	143	6	20	16	1	161	18	0	0	0	0	3	3
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	145	5	20	9	1	147	2	1	1	0	1	3	3
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	167	5	21	10	1	171	4	0	0	0	0	1	2
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	173	3	18	5	0	-1	-1	0	0	5	0	5	1
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	197	5	20	9	1	200	3	1	1	0	1	3	3
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	428	6	21	17	0	-1	-1	0	0	1	0	1	2
fe0c595f-a734-4200-a2ba-a0650db22b49_game_5.replay26	THEM	Memtrace	hive	0	0	560	559	gunner	520	2	17	9	0	-1	-1	1	1	3	1	5	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_1.replay26	THEM	Kings College Munich	heart	1	0	1000	701	gunner	4	16	10	10	1	8	4	0	0	0	0	0	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_1.replay26	THEM	Kings College Munich	heart	1	0	1000	701	gunner	336	19	8	1	1	529	193	0	0	10	0	19	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	US	Kings College Munich	drumlin	1	0	306	305	gunner	29	6	9	17	1	38	9	0	0	1	0	5	2
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	US	Kings College Munich	drumlin	1	0	306	305	gunner	39	7	8	13	1	45	6	0	0	5	0	9	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	US	Kings College Munich	drumlin	1	0	306	305	gunner	80	6	9	17	1	86	6	0	0	2	0	8	2
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	THEM	Kings College Munich	drumlin	1	0	306	305	gunner	219	15	14	25	1	273	54	4	1	13	6	25	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	THEM	Kings College Munich	drumlin	1	0	306	305	sentinel	250	16	15	13	0	-1	-1	3	2	15	5	29	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	THEM	Kings College Munich	drumlin	1	0	306	305	sentinel	251	14	22	32	1	300	49	0	0	3	0	9	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_2.replay26	THEM	Kings College Munich	drumlin	1	0	306	305	sentinel	267	22	22	32	0	-1	-1	0	0	2	0	6	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	3	13	8	8	1	13	10	0	0	1	0	1	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	5	9	8	8	0	-1	-1	0	0	0	1	1	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	US	Kings College Munich	meander	1	1	1000	999	sentinel	9	11	8	25	1	48	39	0	0	2	0	2	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	11	12	8	5	1	14	3	1	1	1	2	1	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	US	Kings College Munich	meander	1	1	1000	999	gunner	78	11	6	9	1	84	6	1	0	1	5	3	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	US	Kings College Munich	meander	1	1	1000	999	gunner	84	10	4	2	1	110	26	1	1	0	1	0	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	164	14	7	18	0	-1	-1	3	0	12	4	20	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	269	12	7	10	0	-1	-1	3	1	16	8	24	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	380	12	6	17	0	-1	-1	6	3	9	11	21	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	400	11	5	25	0	-1	-1	7	5	5	15	15	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	424	14	6	25	0	-1	-1	9	3	9	12	23	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	445	10	6	17	0	-1	-1	6	6	9	12	21	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	491	11	7	9	0	-1	-1	6	5	10	13	20	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	508	8	6	25	1	524	16	4	4	15	10	26	2
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	527	13	6	20	0	-1	-1	11	6	7	15	20	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	587	12	5	26	0	-1	-1	13	10	2	20	10	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_3.replay26	THEM	Kings College Munich	meander	1	1	1000	999	gunner	721	8	6	25	1	759	38	4	4	15	10	26	2
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_4.replay26	THEM	Kings College Munich	eider	1	0	269	268	gunner	74	14	7	29	1	89	15	4	2	6	8	10	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_4.replay26	THEM	Kings College Munich	eider	1	0	269	268	gunner	103	15	6	25	0	-1	-1	1	0	8	5	13	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_4.replay26	THEM	Kings College Munich	eider	1	0	269	268	sentinel	182	16	13	25	1	211	29	5	0	6	10	13	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_4.replay26	THEM	Kings College Munich	eider	1	0	269	268	sentinel	186	16	5	25	0	-1	-1	9	3	2	12	6	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_4.replay26	THEM	Kings College Munich	eider	1	0	269	268	sentinel	195	16	7	13	0	-1	-1	9	4	7	14	15	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_4.replay26	THEM	Kings College Munich	eider	1	0	269	268	sentinel	205	16	9	9	1	229	24	6	1	13	15	19	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	US	Kings College Munich	archipelago	1	0	1000	843	sentinel	22	9	9	32	1	37	15	0	0	0	0	2	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	US	Kings College Munich	archipelago	1	0	1000	843	gunner	38	8	8	18	1	41	3	0	0	1	0	6	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	US	Kings College Munich	archipelago	1	0	1000	843	gunner	51	8	4	10	1	70	19	0	0	1	0	3	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	US	Kings College Munich	archipelago	1	0	1000	843	gunner	71	9	5	16	1	80	9	0	0	3	0	6	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	gunner	174	16	16	18	1	209	35	0	0	10	0	20	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	gunner	207	14	21	29	1	228	21	0	0	10	0	17	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	gunner	215	15	20	17	1	225	10	1	1	12	1	19	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	sentinel	226	15	20	17	1	233	7	1	1	11	1	18	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	sentinel	459	23	15	32	1	465	6	0	0	5	0	13	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	sentinel	496	19	14	25	1	528	32	0	0	12	0	21	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	sentinel	567	19	24	25	1	616	49	0	0	6	0	14	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	sentinel	575	19	23	16	1	595	20	1	1	11	1	21	1
fe2f4fb1-ee2d-4868-a1ff-08c29376f268_game_5.replay26	THEM	Kings College Munich	archipelago	1	0	1000	843	sentinel	581	16	23	25	1	604	23	0	0	11	2	20	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_1.replay26	THEM	Leviathan	jackpot	1	0	102	101	gunner	23	13	13	2	1	55	32	0	0	4	0	5	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_1.replay26	THEM	Leviathan	jackpot	1	0	102	101	gunner	26	15	13	2	0	-1	-1	1	1	4	1	5	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_1.replay26	THEM	Leviathan	jackpot	1	0	102	101	sentinel	27	15	11	10	0	-1	-1	2	2	3	2	3	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_1.replay26	THEM	Leviathan	jackpot	1	0	102	101	gunner	28	13	12	5	0	-1	-1	3	3	3	3	6	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_1.replay26	US	Leviathan	jackpot	1	0	102	101	gunner	43	3	3	18	0	-1	-1	0	0	4	0	8	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_1.replay26	US	Leviathan	jackpot	1	0	102	101	gunner	45	4	1	17	1	66	21	1	1	5	1	7	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	10	12	1	8	1	34	24	0	0	1	0	3	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	16	13	3	1	1	51	35	1	1	6	1	7	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	28	12	3	4	1	47	19	2	2	5	4	5	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	53	12	3	4	1	70	17	0	0	5	2	5	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	63	14	2	1	0	-1	-1	1	1	1	1	3	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	72	13	3	1	0	-1	-1	1	1	8	1	9	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	US	Leviathan	moonrise	1	1	221	220	sentinel	84	9	3	16	0	-1	-1	4	0	4	9	6	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_2.replay26	THEM	Leviathan	moonrise	1	1	221	220	gunner	86	11	3	9	1	92	6	2	1	13	6	13	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	THEM	Leviathan	heart	1	0	417	416	gunner	11	18	8	2	1	16	5	0	0	0	0	0	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	THEM	Leviathan	heart	1	0	417	416	gunner	17	18	11	5	1	120	103	0	0	0	0	2	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	THEM	Leviathan	heart	1	0	417	416	gunner	19	18	10	2	1	61	42	1	1	1	1	2	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	THEM	Leviathan	heart	1	0	417	416	gunner	23	15	10	17	1	28	5	0	0	4	2	6	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	THEM	Leviathan	heart	1	0	417	416	gunner	42	19	8	1	0	-1	-1	1	1	0	2	2	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	THEM	Leviathan	heart	1	0	417	416	gunner	124	18	11	5	0	-1	-1	0	0	9	1	11	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	US	Leviathan	heart	1	0	417	416	gunner	176	11	9	16	1	236	60	0	0	0	0	0	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_3.replay26	US	Leviathan	heart	1	0	417	416	gunner	256	10	9	9	0	-1	-1	0	0	0	0	0	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	5	11	9	1	1	18	13	0	0	1	0	1	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	6	13	8	8	1	65	59	1	1	1	1	1	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	12	13	10	4	1	104	92	2	2	0	2	3	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	45	11	9	1	0	-1	-1	2	2	4	2	8	2
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	78	10	11	2	0	-1	-1	1	1	0	2	4	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	86	11	12	4	0	-1	-1	2	2	0	3	3	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_4.replay26	THEM	Leviathan	meander	1	0	142	141	gunner	98	13	11	5	0	-1	-1	3	3	4	4	10	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	THEM	Leviathan	snowflake	1	1	130	129	gunner	23	20	14	26	1	32	9	0	0	0	0	1	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	THEM	Leviathan	snowflake	1	1	130	129	gunner	37	21	16	13	1	42	5	0	0	3	0	8	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	THEM	Leviathan	snowflake	1	1	130	129	gunner	41	19	17	4	0	-1	-1	1	1	7	1	10	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	US	Leviathan	snowflake	1	1	130	129	gunner	44	6	9	17	1	50	6	0	0	0	0	2	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	THEM	Leviathan	snowflake	1	1	130	129	gunner	46	20	17	5	1	60	14	1	1	6	1	10	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	US	Leviathan	snowflake	1	1	130	129	gunner	53	5	9	16	0	-1	-1	0	0	1	0	2	1
fead7e71-4efc-4300-93a1-8abf6a38bd8a_game_5.replay26	US	Leviathan	snowflake	1	1	130	129	gunner	73	9	5	16	0	-1	-1	0	0	3	0	3	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_1.replay26	THEM	Team 48	atoll	1	0	74	73	gunner	15	13	5	10	0	-1	-1	0	0	0	0	1	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_1.replay26	US	Team 48	atoll	1	0	74	73	sentinel	16	3	9	26	0	-1	-1	0	0	0	0	0	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_1.replay26	THEM	Team 48	atoll	1	0	74	73	gunner	16	14	6	16	0	-1	-1	1	1	0	1	1	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_1.replay26	THEM	Team 48	atoll	1	0	74	73	gunner	21	11	3	10	0	-1	-1	1	1	3	1	5	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_1.replay26	THEM	Team 48	atoll	1	0	74	73	gunner	22	12	5	13	0	-1	-1	3	3	0	3	7	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_1.replay26	US	Team 48	atoll	1	0	74	73	gunner	71	3	11	10	0	-1	-1	1	1	0	1	0	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	THEM	Team 48	meander	1	0	1000	986	gunner	5	12	7	10	1	138	133	0	0	1	0	1	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	THEM	Team 48	meander	1	0	1000	986	gunner	6	13	8	8	1	10	4	1	1	1	1	1	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	US	Team 48	meander	1	0	1000	986	sentinel	8	10	8	26	0	-1	-1	0	0	3	2	5	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	THEM	Team 48	meander	1	0	1000	986	gunner	12	13	9	5	1	135	123	1	1	1	2	4	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	THEM	Team 48	meander	1	0	1000	986	gunner	14	14	9	10	1	130	116	2	2	2	2	5	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	US	Team 48	meander	1	0	1000	986	gunner	127	13	8	29	0	-1	-1	3	1	4	6	5	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	US	Team 48	meander	1	0	1000	986	gunner	348	10	5	5	0	-1	-1	0	0	5	4	12	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_2.replay26	US	Team 48	meander	1	0	1000	986	gunner	513	14	6	18	0	-1	-1	3	2	6	6	12	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_3.replay26	US	Team 48	archipelago	1	1	85	84	sentinel	25	9	9	32	0	-1	-1	0	0	0	0	2	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_3.replay26	THEM	Team 48	archipelago	1	1	85	84	gunner	26	16	20	10	0	-1	-1	0	0	2	0	3	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_3.replay26	US	Team 48	archipelago	1	1	85	84	gunner	28	8	8	18	0	-1	-1	1	1	0	1	6	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_3.replay26	THEM	Team 48	archipelago	1	1	85	84	gunner	55	19	18	1	0	-1	-1	0	0	6	1	14	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_3.replay26	US	Team 48	archipelago	1	1	85	84	gunner	64	9	5	16	0	-1	-1	0	0	0	2	0	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_4.replay26	THEM	Team 48	snowflake	1	0	91	90	gunner	26	17	21	8	0	-1	-1	0	0	3	0	5	1
fee874ab-d977-43d4-98dd-1f8b70e4ad4b_game_4.replay26	THEM	Team 48	snowflake	1	0	91	90	gunner	27	16	20	10	0	-1	-1	1	1	5	1	6	1
