file	team	band	metric	n
b87d5297-c950-4065-83a7-bdd9e4b1d57f_game_5.replay26	0	r300+	build_builder_bot	5
b87d5297-c950-4065-83a7-bdd9e4b1d57f_game_5.replay26	1	r300+	build_builder_bot	1
b87d5297-c950-4065-83a7-bdd9e4b1d57f_game_5.replay26	1	r300+	build_gunner	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	build_builder_bot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	build_builder_bot	9
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	build_launcher	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	build_gunner	6
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	build_sentinel	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	build_harvester	7
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	shot	177
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	build_harvester	6
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	shot	11
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	build_conveyor	21
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	build_sentinel	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	build_conveyor	31
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	batk	10
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r0-150	batk_core	10
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	build_launcher	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	build_gunner	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r0-150	batk	20
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	1	r150-200	batk	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_1.replay26	0	r150-200	shot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	build_builder_bot	5
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	build_builder_bot	5
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	build_launcher	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	build_harvester	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	build_conveyor	17
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	build_harvester	7
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	build_conveyor	39
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	build_gunner	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	build_sentinel	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	shot	139
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	shot	19
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	build_sentinel	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	batk	115
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	1	r0-150	build_gunner	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_2.replay26	0	r0-150	batk	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	build_builder_bot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	build_builder_bot	6
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	build_launcher	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	build_harvester	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	build_conveyor	21
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	build_sentinel	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	build_harvester	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	build_sentinel	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	shot	37
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	shot	94
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	build_conveyor	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	build_gunner	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	build_gunner	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r0-150	batk	26
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	batk	40
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r0-150	batk_core	40
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r150-200	batk	49
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r150-200	batk_core	48
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r150-200	shot	33
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r150-200	build_builder_bot	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r200-300	batk	27
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r200-300	batk_core	27
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r200-300	build_conveyor	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	0	r200-300	shot	15
b8a10d95-4d33-443e-8616-90717e2eb721_game_3.replay26	1	r200-300	build_builder_bot	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	build_builder_bot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r0-150	build_builder_bot	10
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	build_launcher	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r0-150	build_sentinel	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r0-150	shot	12
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	build_gunner	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r0-150	build_harvester	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r0-150	batk	29
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	build_harvester	5
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r0-150	build_conveyor	17
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	build_conveyor	13
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	shot	170
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	batk	78
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	batk_core	78
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r0-150	build_sentinel	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r150-200	build_conveyor	8
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r150-200	build_conveyor	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r150-200	shot	97
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r150-200	batk	43
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r150-200	shot	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r150-200	batk	9
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r150-200	batk_core	9
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r150-200	build_gunner	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r150-200	build_builder_bot	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r200-300	shot	109
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r200-300	batk	97
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r200-300	build_gunner	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r200-300	build_builder_bot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r200-300	build_builder_bot	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r200-300	batk	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r200-300	batk_core	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r200-300	shot	8
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r300+	shot	190
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r300+	batk	95
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r300+	build_builder_bot	6
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	1	r300+	shot	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r300+	build_gunner	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r300+	batk	54
b8a10d95-4d33-443e-8616-90717e2eb721_game_4.replay26	0	r300+	batk_core	54
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	build_builder_bot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r0-150	build_builder_bot	10
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	build_launcher	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r0-150	build_sentinel	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	build_gunner	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	build_harvester	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r0-150	build_harvester	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	shot	187
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	build_conveyor	7
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r0-150	build_conveyor	29
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	batk	5
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r0-150	batk_core	5
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r0-150	shot	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r0-150	batk	16
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r150-200	shot	50
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r150-200	build_conveyor	5
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r150-200	build_harvester	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r200-300	shot	92
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r200-300	build_harvester	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r200-300	build_conveyor	19
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r200-300	build_conveyor	20
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r200-300	batk	30
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r200-300	build_harvester	3
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r200-300	build_builder_bot	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r300+	batk	138
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r300+	shot	234
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r300+	build_builder_bot	4
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r300+	batk	20
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r300+	build_conveyor	8
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r300+	shot	1
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r300+	build_builder_bot	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	0	r300+	build_gunner	2
b8a10d95-4d33-443e-8616-90717e2eb721_game_5.replay26	1	r300+	build_harvester	1
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	0	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	build_builder_bot	9
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	build_harvester	1
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	build_conveyor	2
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	0	r0-150	build_gunner	4
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	batk	132
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	0	r0-150	shot	81
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	build_sentinel	1
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	shot	12
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r0-150	build_gunner	2
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r150-200	batk	23
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	1	r150-200	shot	11
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_1.replay26	0	r150-200	shot	9
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_2.replay26	0	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_2.replay26	1	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_2.replay26	1	r0-150	build_conveyor	8
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_2.replay26	1	r0-150	build_harvester	2
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_2.replay26	0	r0-150	build_gunner	3
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_2.replay26	0	r0-150	shot	72
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	0	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	build_harvester	1
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	build_conveyor	3
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	0	r0-150	build_gunner	4
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	0	r0-150	shot	72
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	batk	194
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	build_sentinel	2
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	shot	17
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_3.replay26	1	r0-150	build_gunner	1
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	0	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	1	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	0	r0-150	build_gunner	3
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	1	r0-150	build_barrier	2
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	0	r0-150	shot	72
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	1	r0-150	build_conveyor	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	1	r0-150	batk	13
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_4.replay26	1	r0-150	build_harvester	2
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	0	r0-150	build_builder_bot	5
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	1	r0-150	build_builder_bot	8
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	0	r0-150	build_gunner	3
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	1	r0-150	build_barrier	4
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	1	r0-150	batk	130
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	0	r0-150	shot	83
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	1	r0-150	build_harvester	1
b8b09abe-f1d6-4c9c-9b15-ef4c9ff05ada_game_5.replay26	1	r0-150	build_conveyor	4
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	build_builder_bot	5
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	build_builder_bot	4
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	build_harvester	3
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	build_conveyor	9
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	build_launcher	2
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	build_harvester	2
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	build_conveyor	9
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	shot	92
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	build_gunner	5
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	build_gunner	3
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	shot	45
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	build_barrier	3
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r0-150	batk	78
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r0-150	batk	30
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r150-200	shot	31
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r150-200	shot	2
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r150-200	build_harvester	1
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r200-300	shot	26
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r200-300	build_conveyor	2
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r200-300	shot	18
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r200-300	build_barrier	3
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r200-300	batk	47
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	batk	416
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r300+	shot	194
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r300+	build_conveyor	4
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	build_barrier	15
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	batk_core	59
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r300+	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	1	r300+	build_gunner	3
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	build_harvester	5
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	build_conveyor	4
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	build_gunner	2
b9074b42-170a-4432-be15-b1c459afb83b_game_1.replay26	0	r300+	shot	70
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	build_builder_bot	5
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	build_builder_bot	4
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	build_harvester	3
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	build_harvester	3
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	build_conveyor	10
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	build_conveyor	18
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	build_launcher	2
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	build_gunner	3
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	shot	43
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	build_gunner	4
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	batk	53
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	shot	135
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r0-150	build_barrier	2
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r0-150	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	1	r150-200	shot	21
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r150-200	batk	8
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r150-200	build_conveyor	3
b9074b42-170a-4432-be15-b1c459afb83b_game_2.replay26	0	r150-200	batk_core	2
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	build_builder_bot	5
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_builder_bot	4
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	build_harvester	8
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	build_conveyor	32
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_harvester	3
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_launcher	2
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_conveyor	9
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_gunner	10
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	build_gunner	16
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	shot	129
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	shot	140
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	build_barrier	14
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	batk	41
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_barrier	1
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r0-150	batk	51
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r0-150	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r150-200	batk	31
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r150-200	shot	37
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r150-200	shot	69
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r150-200	build_conveyor	5
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	1	r150-200	build_gunner	1
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r150-200	build_gunner	2
b9074b42-170a-4432-be15-b1c459afb83b_game_3.replay26	0	r150-200	build_barrier	2
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	build_builder_bot	5
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_builder_bot	4
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	build_harvester	3
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_harvester	3
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	build_conveyor	26
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_conveyor	9
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_launcher	2
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	build_sentinel	1
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	build_gunner	2
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	shot	36
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_gunner	4
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	build_barrier	4
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	shot	151
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	batk	179
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	batk	55
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r0-150	batk_core	40
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_barrier	1
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r0-150	build_sentinel	2
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r150-200	batk	12
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	1	r150-200	shot	21
b9074b42-170a-4432-be15-b1c459afb83b_game_4.replay26	0	r150-200	batk_core	5
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	build_builder_bot	6
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	1	r0-150	build_builder_bot	4
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	1	r0-150	build_harvester	4
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	build_harvester	5
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	1	r0-150	build_conveyor	16
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	build_conveyor	19
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	1	r0-150	build_launcher	2
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	build_gunner	7
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	1	r0-150	build_gunner	5
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	shot	42
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	1	r0-150	shot	141
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	build_barrier	13
b9074b42-170a-4432-be15-b1c459afb83b_game_5.replay26	0	r0-150	batk	123
