file	match	game	opp	oppver	ourver	oppbef	map	cond	turns	won	our_team
c758475a-f2ab-484b-b78a-660f8870d47d_game_3.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	3	Askar City	None	79	1520.1244038310758	lighthouse	core_destroyed	82	1	1
c758475a-f2ab-484b-b78a-660f8870d47d_game_4.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	4	Askar City	None	79	1520.1244038310758	hive	core_destroyed	117	0	1
c758475a-f2ab-484b-b78a-660f8870d47d_game_5.replay26	c758475a-f2ab-484b-b78a-660f8870d47d	5	Askar City	None	79	1520.1244038310758	nordkap	core_destroyed	402	0	1
c7ab9400-5b1c-4c15-83c7-0745c211828f_game_1.replay26	c7ab9400-5b1c-4c15-83c7-0745c211828f	1	OopsGotYourElo	None	74	1585.6260440083292	drumlin	titanium_collected	1000	0	1
c7ab9400-5b1c-4c15-83c7-0745c211828f_game_2.replay26	c7ab9400-5b1c-4c15-83c7-0745c211828f	2	OopsGotYourElo	None	74	1585.6260440083292	saga	titanium_collected	1000	0	1
c7ab9400-5b1c-4c15-83c7-0745c211828f_game_3.replay26	c7ab9400-5b1c-4c15-83c7-0745c211828f	3	OopsGotYourElo	None	74	1585.6260440083292	moonrise	titanium_collected	1000	1	1
c7ab9400-5b1c-4c15-83c7-0745c211828f_game_4.replay26	c7ab9400-5b1c-4c15-83c7-0745c211828f	4	OopsGotYourElo	None	74	1585.6260440083292	atoll	titanium_collected	1000	0	1
c7ab9400-5b1c-4c15-83c7-0745c211828f_game_5.replay26	c7ab9400-5b1c-4c15-83c7-0745c211828f	5	OopsGotYourElo	None	74	1585.6260440083292	heart	core_destroyed	87	0	1
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_1.replay26	c7ca0048-57a8-469c-9ce3-6843c15f4684	1	Kings College Munich	None	74	1577.2432414544976	drumlin	core_destroyed	67	0	1
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_2.replay26	c7ca0048-57a8-469c-9ce3-6843c15f4684	2	Kings College Munich	None	74	1577.2432414544976	heart	core_destroyed	194	0	1
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_3.replay26	c7ca0048-57a8-469c-9ce3-6843c15f4684	3	Kings College Munich	None	74	1577.2432414544976	antler	core_destroyed	511	0	1
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_4.replay26	c7ca0048-57a8-469c-9ce3-6843c15f4684	4	Kings College Munich	None	74	1577.2432414544976	hive	core_destroyed	118	0	1
c7ca0048-57a8-469c-9ce3-6843c15f4684_game_5.replay26	c7ca0048-57a8-469c-9ce3-6843c15f4684	5	Kings College Munich	None	74	1577.2432414544976	eider	core_destroyed	232	0	1
c815d866-4522-49ff-bba8-2d4596b40b0e_game_1.replay26	c815d866-4522-49ff-bba8-2d4596b40b0e	1	OopsGotYourElo	None	80	1533.5445465358778	archipelago	titanium_collected	1000	0	0
c815d866-4522-49ff-bba8-2d4596b40b0e_game_2.replay26	c815d866-4522-49ff-bba8-2d4596b40b0e	2	OopsGotYourElo	None	80	1533.5445465358778	snowflake	titanium_collected	1000	1	0
c815d866-4522-49ff-bba8-2d4596b40b0e_game_3.replay26	c815d866-4522-49ff-bba8-2d4596b40b0e	3	OopsGotYourElo	None	80	1533.5445465358778	lighthouse	core_destroyed	144	1	0
c815d866-4522-49ff-bba8-2d4596b40b0e_game_4.replay26	c815d866-4522-49ff-bba8-2d4596b40b0e	4	OopsGotYourElo	None	80	1533.5445465358778	drumlin	titanium_collected	1000	1	0
c815d866-4522-49ff-bba8-2d4596b40b0e_game_5.replay26	c815d866-4522-49ff-bba8-2d4596b40b0e	5	OopsGotYourElo	None	80	1533.5445465358778	saga	titanium_collected	1000	1	0
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_1.replay26	c821193d-88a5-4a4a-bdee-c749a9a45b0e	1	Kings College Munich	None	68	1577.771083537587	atoll	core_destroyed	97	1	0
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_2.replay26	c821193d-88a5-4a4a-bdee-c749a9a45b0e	2	Kings College Munich	None	68	1577.771083537587	nordkap	titanium_collected	1000	1	0
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_3.replay26	c821193d-88a5-4a4a-bdee-c749a9a45b0e	3	Kings College Munich	None	68	1577.771083537587	hive	core_destroyed	114	1	0
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_4.replay26	c821193d-88a5-4a4a-bdee-c749a9a45b0e	4	Kings College Munich	None	68	1577.771083537587	saga	core_destroyed	659	0	0
c821193d-88a5-4a4a-bdee-c749a9a45b0e_game_5.replay26	c821193d-88a5-4a4a-bdee-c749a9a45b0e	5	Kings College Munich	None	68	1577.771083537587	snowflake	core_destroyed	458	0	0
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_1.replay26	c8479d42-f9bb-42b6-9953-adbb7e2103f3	1	SingleCore	None	64	1473.565399470728	archipelago	titanium_collected	1000	1	1
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_2.replay26	c8479d42-f9bb-42b6-9953-adbb7e2103f3	2	SingleCore	None	64	1473.565399470728	eider	core_destroyed	85	1	1
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_3.replay26	c8479d42-f9bb-42b6-9953-adbb7e2103f3	3	SingleCore	None	64	1473.565399470728	atoll	core_destroyed	85	0	1
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_4.replay26	c8479d42-f9bb-42b6-9953-adbb7e2103f3	4	SingleCore	None	64	1473.565399470728	fjordgate	core_destroyed	273	1	1
c8479d42-f9bb-42b6-9953-adbb7e2103f3_game_5.replay26	c8479d42-f9bb-42b6-9953-adbb7e2103f3	5	SingleCore	None	64	1473.565399470728	snowflake	titanium_collected	1000	1	1
cd9ae34c-a359-495e-83d1-5fa0034a4287_game_1.replay26	cd9ae34c-a359-495e-83d1-5fa0034a4287	1	Lunds Stallions	None	79	1612.1995587682022	moonrise	core_destroyed	602	0	1
cd9ae34c-a359-495e-83d1-5fa0034a4287_game_2.replay26	cd9ae34c-a359-495e-83d1-5fa0034a4287	2	Lunds Stallions	None	79	1612.1995587682022	snowflake	core_destroyed	80	1	1
cd9ae34c-a359-495e-83d1-5fa0034a4287_game_3.replay26	cd9ae34c-a359-495e-83d1-5fa0034a4287	3	Lunds Stallions	None	79	1612.1995587682022	eider	core_destroyed	439	0	1
cd9ae34c-a359-495e-83d1-5fa0034a4287_game_4.replay26	cd9ae34c-a359-495e-83d1-5fa0034a4287	4	Lunds Stallions	None	79	1612.1995587682022	saga	core_destroyed	200	1	1
cd9ae34c-a359-495e-83d1-5fa0034a4287_game_5.replay26	cd9ae34c-a359-495e-83d1-5fa0034a4287	5	Lunds Stallions	None	79	1612.1995587682022	antler	core_destroyed	459	0	1
cfa63f42-7212-4ae5-94e3-e58a7b2debcb_game_1.replay26	cfa63f42-7212-4ae5-94e3-e58a7b2debcb	1	Kings College Munich	None	84	1600.090245208481	lighthouse	titanium_collected	1000	1	0
cfa63f42-7212-4ae5-94e3-e58a7b2debcb_game_2.replay26	cfa63f42-7212-4ae5-94e3-e58a7b2debcb	2	Kings College Munich	None	84	1600.090245208481	eider	core_destroyed	136	0	0
cfa63f42-7212-4ae5-94e3-e58a7b2debcb_game_3.replay26	cfa63f42-7212-4ae5-94e3-e58a7b2debcb	3	Kings College Munich	None	84	1600.090245208481	archipelago	core_destroyed	540	0	0
cfa63f42-7212-4ae5-94e3-e58a7b2debcb_game_4.replay26	cfa63f42-7212-4ae5-94e3-e58a7b2debcb	4	Kings College Munich	None	84	1600.090245208481	drumlin	core_destroyed	164	0	0
cfa63f42-7212-4ae5-94e3-e58a7b2debcb_game_5.replay26	cfa63f42-7212-4ae5-94e3-e58a7b2debcb	5	Kings College Munich	None	84	1600.090245208481	snowflake	core_destroyed	163	0	0
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_1.replay26	cfb0faf5-641d-4593-8adf-6a27040c5ebd	1	Lunds Stallions	None	81	1585.4258001177277	archipelago	titanium_collected	1000	0	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_2.replay26	cfb0faf5-641d-4593-8adf-6a27040c5ebd	2	Lunds Stallions	None	81	1585.4258001177277	nordkap	core_destroyed	370	0	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_3.replay26	cfb0faf5-641d-4593-8adf-6a27040c5ebd	3	Lunds Stallions	None	81	1585.4258001177277	moonrise	core_destroyed	426	0	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_4.replay26	cfb0faf5-641d-4593-8adf-6a27040c5ebd	4	Lunds Stallions	None	81	1585.4258001177277	heart	core_destroyed	139	0	1
cfb0faf5-641d-4593-8adf-6a27040c5ebd_game_5.replay26	cfb0faf5-641d-4593-8adf-6a27040c5ebd	5	Lunds Stallions	None	81	1585.4258001177277	lighthouse	core_destroyed	670	0	1
d1dc4b84-6fab-4ec1-9981-5d90be1af986_game_1.replay26	d1dc4b84-6fab-4ec1-9981-5d90be1af986	1	Kings College Munich	None	80	1563.2680562277355	heart	titanium_collected	1000	1	0
d1dc4b84-6fab-4ec1-9981-5d90be1af986_game_2.replay26	d1dc4b84-6fab-4ec1-9981-5d90be1af986	2	Kings College Munich	None	80	1563.2680562277355	fjordgate	core_destroyed	89	1	0
d1dc4b84-6fab-4ec1-9981-5d90be1af986_game_3.replay26	d1dc4b84-6fab-4ec1-9981-5d90be1af986	3	Kings College Munich	None	80	1563.2680562277355	atoll	titanium_collected	1000	1	0
d1dc4b84-6fab-4ec1-9981-5d90be1af986_game_4.replay26	d1dc4b84-6fab-4ec1-9981-5d90be1af986	4	Kings College Munich	None	80	1563.2680562277355	hive	core_destroyed	367	0	0
d1dc4b84-6fab-4ec1-9981-5d90be1af986_game_5.replay26	d1dc4b84-6fab-4ec1-9981-5d90be1af986	5	Kings College Munich	None	80	1563.2680562277355	antler	titanium_collected	1000	1	0
d2dfd6e0-ef32-4f40-ab45-39218b639dc3_game_1.replay26	d2dfd6e0-ef32-4f40-ab45-39218b639dc3	1	farming_200s	None	65	1512.4062857648412	jackpot	core_destroyed	82	1	0
d2dfd6e0-ef32-4f40-ab45-39218b639dc3_game_2.replay26	d2dfd6e0-ef32-4f40-ab45-39218b639dc3	2	farming_200s	None	65	1512.4062857648412	fjordgate	core_destroyed	530	1	0
d2dfd6e0-ef32-4f40-ab45-39218b639dc3_game_3.replay26	d2dfd6e0-ef32-4f40-ab45-39218b639dc3	3	farming_200s	None	65	1512.4062857648412	drumlin	core_destroyed	84	1	0
d2dfd6e0-ef32-4f40-ab45-39218b639dc3_game_4.replay26	d2dfd6e0-ef32-4f40-ab45-39218b639dc3	4	farming_200s	None	65	1512.4062857648412	lighthouse	core_destroyed	68	1	0
d2dfd6e0-ef32-4f40-ab45-39218b639dc3_game_5.replay26	d2dfd6e0-ef32-4f40-ab45-39218b639dc3	5	farming_200s	None	65	1512.4062857648412	moonrise	core_destroyed	181	1	0
d2e44dd3-3da1-4641-b4f7-59476631d486_game_1.replay26	d2e44dd3-3da1-4641-b4f7-59476631d486	1	OopsGotYourElo	None	80	1518.2770209166654	fjordgate	core_destroyed	323	0	1
d2e44dd3-3da1-4641-b4f7-59476631d486_game_2.replay26	d2e44dd3-3da1-4641-b4f7-59476631d486	2	OopsGotYourElo	None	80	1518.2770209166654	moonrise	titanium_collected	1000	1	1
d2e44dd3-3da1-4641-b4f7-59476631d486_game_3.replay26	d2e44dd3-3da1-4641-b4f7-59476631d486	3	OopsGotYourElo	None	80	1518.2770209166654	drumlin	titanium_collected	1000	0	1
d2e44dd3-3da1-4641-b4f7-59476631d486_game_4.replay26	d2e44dd3-3da1-4641-b4f7-59476631d486	4	OopsGotYourElo	None	80	1518.2770209166654	antler	titanium_collected	1000	1	1
d2e44dd3-3da1-4641-b4f7-59476631d486_game_5.replay26	d2e44dd3-3da1-4641-b4f7-59476631d486	5	OopsGotYourElo	None	80	1518.2770209166654	eider	titanium_collected	1000	1	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_1.replay26	d318ad37-39ba-47df-9a47-d7f1def60223	1	Lunds Stallions	None	80	1547.5414799696794	eider	core_destroyed	387	0	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_2.replay26	d318ad37-39ba-47df-9a47-d7f1def60223	2	Lunds Stallions	None	80	1547.5414799696794	fjordgate	titanium_collected	1000	1	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_3.replay26	d318ad37-39ba-47df-9a47-d7f1def60223	3	Lunds Stallions	None	80	1547.5414799696794	hive	core_destroyed	120	0	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_4.replay26	d318ad37-39ba-47df-9a47-d7f1def60223	4	Lunds Stallions	None	80	1547.5414799696794	jackpot	core_destroyed	100	1	1
d318ad37-39ba-47df-9a47-d7f1def60223_game_5.replay26	d318ad37-39ba-47df-9a47-d7f1def60223	5	Lunds Stallions	None	80	1547.5414799696794	archipelago	titanium_collected	1000	0	1
d540fe5a-b907-47aa-b255-4bbdcf397c0f_game_1.replay26	d540fe5a-b907-47aa-b255-4bbdcf397c0f	1	Powerpuff Girls	None	80	1592.12707710213	lighthouse	titanium_collected	1000	0	0
d540fe5a-b907-47aa-b255-4bbdcf397c0f_game_2.replay26	d540fe5a-b907-47aa-b255-4bbdcf397c0f	2	Powerpuff Girls	None	80	1592.12707710213	snowflake	titanium_collected	1000	0	0
d540fe5a-b907-47aa-b255-4bbdcf397c0f_game_3.replay26	d540fe5a-b907-47aa-b255-4bbdcf397c0f	3	Powerpuff Girls	None	80	1592.12707710213	eider	core_destroyed	818	0	0
d540fe5a-b907-47aa-b255-4bbdcf397c0f_game_4.replay26	d540fe5a-b907-47aa-b255-4bbdcf397c0f	4	Powerpuff Girls	None	80	1592.12707710213	hive	core_destroyed	246	0	0
d540fe5a-b907-47aa-b255-4bbdcf397c0f_game_5.replay26	d540fe5a-b907-47aa-b255-4bbdcf397c0f	5	Powerpuff Girls	None	80	1592.12707710213	archipelago	titanium_collected	1000	1	0
d61337ce-b406-4474-9081-bc07a7d4fe3f_game_1.replay26	d61337ce-b406-4474-9081-bc07a7d4fe3f	1	Powerpuff Girls	None	75	1573.4769682835142	snowflake	titanium_collected	1000	0	0
d61337ce-b406-4474-9081-bc07a7d4fe3f_game_2.replay26	d61337ce-b406-4474-9081-bc07a7d4fe3f	2	Powerpuff Girls	None	75	1573.4769682835142	nordkap	titanium_collected	1000	1	0
d61337ce-b406-4474-9081-bc07a7d4fe3f_game_3.replay26	d61337ce-b406-4474-9081-bc07a7d4fe3f	3	Powerpuff Girls	None	75	1573.4769682835142	eider	titanium_collected	1000	1	0
d61337ce-b406-4474-9081-bc07a7d4fe3f_game_4.replay26	d61337ce-b406-4474-9081-bc07a7d4fe3f	4	Powerpuff Girls	None	75	1573.4769682835142	archipelago	titanium_collected	1000	0	0
d61337ce-b406-4474-9081-bc07a7d4fe3f_game_5.replay26	d61337ce-b406-4474-9081-bc07a7d4fe3f	5	Powerpuff Girls	None	75	1573.4769682835142	saga	core_destroyed	623	0	0
d694094e-018d-4d85-8201-2ac9befc162c_game_1.replay26	d694094e-018d-4d85-8201-2ac9befc162c	1	Ouroboros	None	77	1604.157834842527	saga	titanium_collected	1000	0	1
d694094e-018d-4d85-8201-2ac9befc162c_game_2.replay26	d694094e-018d-4d85-8201-2ac9befc162c	2	Ouroboros	None	77	1604.157834842527	meander	titanium_collected	1000	0	1
d694094e-018d-4d85-8201-2ac9befc162c_game_3.replay26	d694094e-018d-4d85-8201-2ac9befc162c	3	Ouroboros	None	77	1604.157834842527	drumlin	titanium_collected	1000	0	1
d694094e-018d-4d85-8201-2ac9befc162c_game_4.replay26	d694094e-018d-4d85-8201-2ac9befc162c	4	Ouroboros	None	77	1604.157834842527	archipelago	titanium_collected	1000	0	1
d694094e-018d-4d85-8201-2ac9befc162c_game_5.replay26	d694094e-018d-4d85-8201-2ac9befc162c	5	Ouroboros	None	77	1604.157834842527	lighthouse	core_destroyed	684	0	1
d811a80c-f614-4bed-bd39-dbacca85787f_game_1.replay26	d811a80c-f614-4bed-bd39-dbacca85787f	1	OopsGotYourElo	None	84	1559.9513427382246	nordkap	titanium_collected	1000	1	1
d811a80c-f614-4bed-bd39-dbacca85787f_game_2.replay26	d811a80c-f614-4bed-bd39-dbacca85787f	2	OopsGotYourElo	None	84	1559.9513427382246	atoll	titanium_collected	1000	1	1
d811a80c-f614-4bed-bd39-dbacca85787f_game_3.replay26	d811a80c-f614-4bed-bd39-dbacca85787f	3	OopsGotYourElo	None	84	1559.9513427382246	meander	titanium_collected	1000	0	1
d811a80c-f614-4bed-bd39-dbacca85787f_game_4.replay26	d811a80c-f614-4bed-bd39-dbacca85787f	4	OopsGotYourElo	None	84	1559.9513427382246	archipelago	titanium_collected	1000	0	1
d811a80c-f614-4bed-bd39-dbacca85787f_game_5.replay26	d811a80c-f614-4bed-bd39-dbacca85787f	5	OopsGotYourElo	None	84	1559.9513427382246	drumlin	titanium_collected	1000	1	1
d82f5a24-5570-416e-9d60-72e792db7797_game_1.replay26	d82f5a24-5570-416e-9d60-72e792db7797	1	I Stone	None	65	1502.4704890103558	meander	core_destroyed	85	1	1
d82f5a24-5570-416e-9d60-72e792db7797_game_2.replay26	d82f5a24-5570-416e-9d60-72e792db7797	2	I Stone	None	65	1502.4704890103558	lighthouse	core_destroyed	85	1	1
d82f5a24-5570-416e-9d60-72e792db7797_game_3.replay26	d82f5a24-5570-416e-9d60-72e792db7797	3	I Stone	None	65	1502.4704890103558	archipelago	titanium_collected	1000	0	1
d82f5a24-5570-416e-9d60-72e792db7797_game_4.replay26	d82f5a24-5570-416e-9d60-72e792db7797	4	I Stone	None	65	1502.4704890103558	jackpot	titanium_collected	1000	0	1
d82f5a24-5570-416e-9d60-72e792db7797_game_5.replay26	d82f5a24-5570-416e-9d60-72e792db7797	5	I Stone	None	65	1502.4704890103558	heart	core_destroyed	63	1	1
dc44df0f-819f-4186-8f7d-745de444aac5_game_1.replay26	dc44df0f-819f-4186-8f7d-745de444aac5	1	Team 48	None	78	1612.0030878966832	antler	core_destroyed	76	1	1
dc44df0f-819f-4186-8f7d-745de444aac5_game_2.replay26	dc44df0f-819f-4186-8f7d-745de444aac5	2	Team 48	None	78	1612.0030878966832	moonrise	core_destroyed	347	1	1
dc44df0f-819f-4186-8f7d-745de444aac5_game_3.replay26	dc44df0f-819f-4186-8f7d-745de444aac5	3	Team 48	None	78	1612.0030878966832	drumlin	core_destroyed	63	0	1
dc44df0f-819f-4186-8f7d-745de444aac5_game_4.replay26	dc44df0f-819f-4186-8f7d-745de444aac5	4	Team 48	None	78	1612.0030878966832	atoll	core_destroyed	109	0	1
dc44df0f-819f-4186-8f7d-745de444aac5_game_5.replay26	dc44df0f-819f-4186-8f7d-745de444aac5	5	Team 48	None	78	1612.0030878966832	jackpot	core_destroyed	191	1	1
de631aea-8208-4542-b4e1-efdca6f47de3_game_1.replay26	de631aea-8208-4542-b4e1-efdca6f47de3	1	Powerpuff Girls	None	80	1581.9063059899381	hive	titanium_collected	1000	0	1
de631aea-8208-4542-b4e1-efdca6f47de3_game_2.replay26	de631aea-8208-4542-b4e1-efdca6f47de3	2	Powerpuff Girls	None	80	1581.9063059899381	meander	titanium_collected	1000	0	1
de631aea-8208-4542-b4e1-efdca6f47de3_game_3.replay26	de631aea-8208-4542-b4e1-efdca6f47de3	3	Powerpuff Girls	None	80	1581.9063059899381	fjordgate	core_destroyed	175	0	1
de631aea-8208-4542-b4e1-efdca6f47de3_game_4.replay26	de631aea-8208-4542-b4e1-efdca6f47de3	4	Powerpuff Girls	None	80	1581.9063059899381	heart	titanium_collected	1000	1	1
de631aea-8208-4542-b4e1-efdca6f47de3_game_5.replay26	de631aea-8208-4542-b4e1-efdca6f47de3	5	Powerpuff Girls	None	80	1581.9063059899381	antler	titanium_collected	1000	0	1
de674ded-6727-4f7f-9c54-f038a7e2b432_game_1.replay26	de674ded-6727-4f7f-9c54-f038a7e2b432	1	Lunds Stallions	None	74	1569.2192982192082	nordkap	core_destroyed	343	0	1
de674ded-6727-4f7f-9c54-f038a7e2b432_game_2.replay26	de674ded-6727-4f7f-9c54-f038a7e2b432	2	Lunds Stallions	None	74	1569.2192982192082	eider	core_destroyed	225	0	1
de674ded-6727-4f7f-9c54-f038a7e2b432_game_3.replay26	de674ded-6727-4f7f-9c54-f038a7e2b432	3	Lunds Stallions	None	74	1569.2192982192082	antler	core_destroyed	82	1	1
de674ded-6727-4f7f-9c54-f038a7e2b432_game_4.replay26	de674ded-6727-4f7f-9c54-f038a7e2b432	4	Lunds Stallions	None	74	1569.2192982192082	fjordgate	core_destroyed	324	0	1
de674ded-6727-4f7f-9c54-f038a7e2b432_game_5.replay26	de674ded-6727-4f7f-9c54-f038a7e2b432	5	Lunds Stallions	None	74	1569.2192982192082	snowflake	core_destroyed	80	1	1
dfdcee4b-0613-4d96-9a91-25d4b26eee32_game_1.replay26	dfdcee4b-0613-4d96-9a91-25d4b26eee32	1	Ouroboros	None	80	1620.5448892194922	nordkap	core_destroyed	214	0	0
dfdcee4b-0613-4d96-9a91-25d4b26eee32_game_2.replay26	dfdcee4b-0613-4d96-9a91-25d4b26eee32	2	Ouroboros	None	80	1620.5448892194922	jackpot	titanium_collected	1000	0	0
dfdcee4b-0613-4d96-9a91-25d4b26eee32_game_3.replay26	dfdcee4b-0613-4d96-9a91-25d4b26eee32	3	Ouroboros	None	80	1620.5448892194922	lighthouse	core_destroyed	581	0	0
dfdcee4b-0613-4d96-9a91-25d4b26eee32_game_4.replay26	dfdcee4b-0613-4d96-9a91-25d4b26eee32	4	Ouroboros	None	80	1620.5448892194922	meander	titanium_collected	1000	1	0
dfdcee4b-0613-4d96-9a91-25d4b26eee32_game_5.replay26	dfdcee4b-0613-4d96-9a91-25d4b26eee32	5	Ouroboros	None	80	1620.5448892194922	moonrise	core_destroyed	636	0	0
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_1.replay26	dfe503b5-c2fd-4508-97f0-f99b8bb67821	1	Lunds Stallions	None	64	1537.6709778485993	lighthouse	core_destroyed	668	0	1
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_2.replay26	dfe503b5-c2fd-4508-97f0-f99b8bb67821	2	Lunds Stallions	None	64	1537.6709778485993	nordkap	titanium_collected	1000	0	1
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_3.replay26	dfe503b5-c2fd-4508-97f0-f99b8bb67821	3	Lunds Stallions	None	64	1537.6709778485993	drumlin	core_destroyed	833	0	1
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_4.replay26	dfe503b5-c2fd-4508-97f0-f99b8bb67821	4	Lunds Stallions	None	64	1537.6709778485993	moonrise	core_destroyed	238	0	1
dfe503b5-c2fd-4508-97f0-f99b8bb67821_game_5.replay26	dfe503b5-c2fd-4508-97f0-f99b8bb67821	5	Lunds Stallions	None	64	1537.6709778485993	jackpot	core_destroyed	168	0	1
e055de81-3fe2-465f-aa55-6994584048e7_game_1.replay26	e055de81-3fe2-465f-aa55-6994584048e7	1	Banminary	None	74	1633.4803456157	antler	core_destroyed	123	1	0
e055de81-3fe2-465f-aa55-6994584048e7_game_2.replay26	e055de81-3fe2-465f-aa55-6994584048e7	2	Banminary	None	74	1633.4803456157	snowflake	core_destroyed	157	1	0
e055de81-3fe2-465f-aa55-6994584048e7_game_3.replay26	e055de81-3fe2-465f-aa55-6994584048e7	3	Banminary	None	74	1633.4803456157	moonrise	core_destroyed	72	1	0
e055de81-3fe2-465f-aa55-6994584048e7_game_4.replay26	e055de81-3fe2-465f-aa55-6994584048e7	4	Banminary	None	74	1633.4803456157	archipelago	core_destroyed	283	1	0
e055de81-3fe2-465f-aa55-6994584048e7_game_5.replay26	e055de81-3fe2-465f-aa55-6994584048e7	5	Banminary	None	74	1633.4803456157	saga	core_destroyed	98	1	0
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_1.replay26	e14bb335-9fd3-492f-974f-9fbb2ca0fbb1	1	Lunds Stallions	None	72	1594.6910612893487	snowflake	core_destroyed	805	0	1
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_2.replay26	e14bb335-9fd3-492f-974f-9fbb2ca0fbb1	2	Lunds Stallions	None	72	1594.6910612893487	atoll	core_destroyed	571	0	1
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_3.replay26	e14bb335-9fd3-492f-974f-9fbb2ca0fbb1	3	Lunds Stallions	None	72	1594.6910612893487	lighthouse	core_destroyed	338	0	1
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_4.replay26	e14bb335-9fd3-492f-974f-9fbb2ca0fbb1	4	Lunds Stallions	None	72	1594.6910612893487	antler	core_destroyed	382	0	1
e14bb335-9fd3-492f-974f-9fbb2ca0fbb1_game_5.replay26	e14bb335-9fd3-492f-974f-9fbb2ca0fbb1	5	Lunds Stallions	None	72	1594.6910612893487	moonrise	titanium_collected	1000	0	1
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_1.replay26	e15a5194-95ce-4737-bbfd-4c43d84e1756	1	OopsGotYourElo	None	87	1559.8182919108654	meander	titanium_collected	1000	1	0
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_2.replay26	e15a5194-95ce-4737-bbfd-4c43d84e1756	2	OopsGotYourElo	None	87	1559.8182919108654	snowflake	titanium_collected	1000	1	0
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_3.replay26	e15a5194-95ce-4737-bbfd-4c43d84e1756	3	OopsGotYourElo	None	87	1559.8182919108654	fjordgate	core_destroyed	438	1	0
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_4.replay26	e15a5194-95ce-4737-bbfd-4c43d84e1756	4	OopsGotYourElo	None	87	1559.8182919108654	moonrise	titanium_collected	1000	1	0
e15a5194-95ce-4737-bbfd-4c43d84e1756_game_5.replay26	e15a5194-95ce-4737-bbfd-4c43d84e1756	5	OopsGotYourElo	None	87	1559.8182919108654	saga	titanium_collected	1000	0	0
e3c986b2-2d37-493a-8af8-76164df97068_game_1.replay26	e3c986b2-2d37-493a-8af8-76164df97068	1	Coreflood	None	72	1698.4678511680352	saga	titanium_collected	1000	0	1
e3c986b2-2d37-493a-8af8-76164df97068_game_2.replay26	e3c986b2-2d37-493a-8af8-76164df97068	2	Coreflood	None	72	1698.4678511680352	moonrise	core_destroyed	357	0	1
e3c986b2-2d37-493a-8af8-76164df97068_game_3.replay26	e3c986b2-2d37-493a-8af8-76164df97068	3	Coreflood	None	72	1698.4678511680352	lighthouse	titanium_collected	1000	1	1
e3c986b2-2d37-493a-8af8-76164df97068_game_4.replay26	e3c986b2-2d37-493a-8af8-76164df97068	4	Coreflood	None	72	1698.4678511680352	archipelago	core_destroyed	117	1	1
e3c986b2-2d37-493a-8af8-76164df97068_game_5.replay26	e3c986b2-2d37-493a-8af8-76164df97068	5	Coreflood	None	72	1698.4678511680352	nordkap	core_destroyed	439	0	1
e3fb3488-1c67-4a2c-b98b-be285a25570e_game_1.replay26	e3fb3488-1c67-4a2c-b98b-be285a25570e	1	Leviathan	None	80	1538.0260855666045	jackpot	titanium_collected	1000	1	1
e3fb3488-1c67-4a2c-b98b-be285a25570e_game_2.replay26	e3fb3488-1c67-4a2c-b98b-be285a25570e	2	Leviathan	None	80	1538.0260855666045	heart	titanium_collected	1000	1	1
e3fb3488-1c67-4a2c-b98b-be285a25570e_game_3.replay26	e3fb3488-1c67-4a2c-b98b-be285a25570e	3	Leviathan	None	80	1538.0260855666045	drumlin	core_destroyed	158	0	1
e3fb3488-1c67-4a2c-b98b-be285a25570e_game_4.replay26	e3fb3488-1c67-4a2c-b98b-be285a25570e	4	Leviathan	None	80	1538.0260855666045	nordkap	titanium_collected	1000	1	1
