file	rnd	band	team	kind	x	y	d2_own	d2_enemy	side	winner
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	856	r300+	0	sentinel	4	2	20	244	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	860	r300+	0	sentinel	6	3	45	185	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	861	r300+	0	sentinel	4	3	25	221	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	861	r300+	1	sentinel	6	7	113	85	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	863	r300+	0	sentinel	4	2	20	244	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	865	r300+	0	sentinel	6	3	45	185	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	865	r300+	1	sentinel	4	7	149	65	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	869	r300+	1	sentinel	4	5	181	41	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	875	r300+	1	sentinel	4	7	149	65	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	878	r300+	1	gunner	6	3	185	45	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	896	r300+	1	gunner	5	6	145	61	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_1.replay26	902	r300+	1	gunner	3	7	170	58	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	5	r0-150	1	gunner	9	3	25	16	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	7	r0-150	0	sentinel	8	2	10	37	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	35	r0-150	1	sentinel	11	3	9	36	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	36	r0-150	0	gunner	10	3	25	16	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	48	r0-150	1	gunner	9	4	26	17	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	48	r0-150	0	launcher	7	2	5	50	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	65	r0-150	0	gunner	9	3	16	25	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	72	r0-150	1	gunner	11	2	10	37	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	73	r0-150	0	gunner	13	3	64	1	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	84	r0-150	1	gunner	14	2	1	82	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	96	r0-150	1	gunner	12	2	5	50	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	104	r0-150	1	gunner	13	3	1	64	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	112	r0-150	1	gunner	11	3	9	36	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	120	r0-150	1	gunner	10	4	17	26	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	132	r0-150	1	gunner	11	4	10	37	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	152	r150-200	1	gunner	13	5	5	68	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	168	r150-200	1	gunner	19	5	29	200	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	169	r150-200	0	gunner	12	3	49	4	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	186	r150-200	1	gunner	13	3	1	64	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	217	r200-300	0	gunner	12	4	50	5	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	219	r200-300	1	gunner	13	3	1	64	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	235	r200-300	1	gunner	18	7	32	185	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	246	r200-300	1	gunner	12	2	5	50	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	272	r200-300	0	sentinel	10	2	26	17	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	274	r200-300	0	sentinel	11	2	37	10	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	274	r200-300	1	gunner	14	2	1	82	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	281	r200-300	0	gunner	13	2	65	2	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	290	r200-300	0	gunner	12	3	49	4	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	316	r300+	1	sentinel	16	5	8	125	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	320	r300+	0	sentinel	13	2	65	2	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	919	r300+	1	gunner	16	2	5	122	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	925	r300+	1	gunner	17	3	9	144	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_2.replay26	965	r300+	1	gunner	12	5	8	53	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	4	r0-150	1	gunner	5	5	2	18	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	5	r0-150	0	sentinel	6	5	25	1	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	5	r0-150	0	sentinel	1	5	10	26	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	6	r0-150	1	gunner	7	4	5	29	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	10	r0-150	0	sentinel	7	3	26	10	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	44	r0-150	1	gunner	5	1	26	10	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	80	r0-150	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	96	r0-150	1	gunner	2	4	20	4	FORWARD	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	116	r0-150	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	136	r0-150	1	gunner	4	4	8	8	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	156	r150-200	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	176	r150-200	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	200	r200-300	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	220	r200-300	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_3.replay26	244	r200-300	1	gunner	3	5	10	10	HOME	1
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	6	r0-150	0	sentinel	10	13	50	26	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	6	r0-150	1	gunner	9	13	25	49	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	9	r0-150	0	sentinel	9	8	4	100	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	13	r0-150	1	gunner	9	13	25	49	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	20	r0-150	1	gunner	8	11	50	26	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	50	r0-150	1	gunner	8	14	17	65	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	56	r0-150	1	gunner	10	14	17	65	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	68	r0-150	1	sentinel	9	12	36	36	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	78	r0-150	0	gunner	9	15	81	9	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	78	r0-150	1	sentinel	13	11	65	41	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	84	r0-150	1	gunner	11	15	13	85	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	92	r0-150	1	gunner	7	11	53	29	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	100	r0-150	0	gunner	10	16	101	5	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	104	r0-150	1	gunner	9	17	1	121	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	111	r0-150	1	gunner	7	13	29	53	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	149	r0-150	0	gunner	7	9	13	85	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	151	r150-200	1	gunner	7	16	8	104	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	157	r150-200	0	gunner	8	12	37	37	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_4.replay26	172	r150-200	0	gunner	8	11	26	50	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	17	r0-150	0	launcher	2	18	4	586	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	30	r0-150	0	sentinel	17	8	369	41	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	32	r0-150	1	gunner	19	10	53	389	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	60	r0-150	1	sentinel	14	5	53	369	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	88	r0-150	0	gunner	19	6	485	13	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	89	r0-150	1	gunner	16	6	34	392	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	95	r0-150	1	gunner	22	6	10	596	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	104	r0-150	0	gunner	18	4	512	10	FORWARD	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	112	r0-150	1	gunner	21	6	9	557	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	142	r0-150	1	gunner	19	5	8	514	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	148	r0-150	1	gunner	20	7	17	493	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	168	r150-200	1	gunner	20	5	5	549	HOME	0
019771d2-2100-49ef-ba7e-b06be36e7cbf_game_5.replay26	200	r200-300	1	gunner	19	9	40	410	HOME	0
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	1	r0-150	0	launcher	7	7	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	4	r0-150	1	gunner	5	11	2	50	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	6	r0-150	0	sentinel	5	6	5	37	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	7	r0-150	0	gunner	7	9	26	10	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	10	r0-150	1	gunner	5	11	2	50	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	17	r0-150	1	gunner	5	12	1	65	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	36	r0-150	1	gunner	4	9	13	29	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	38	r0-150	0	gunner	7	9	26	10	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	42	r0-150	1	gunner	9	11	10	58	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	56	r0-150	1	gunner	4	10	8	40	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	60	r0-150	0	gunner	4	9	29	13	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	71	r0-150	1	gunner	6	11	1	49	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	74	r0-150	1	gunner	2	11	17	65	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	77	r0-150	1	gunner	6	14	4	100	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	108	r0-150	1	gunner	6	9	9	25	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	111	r0-150	0	gunner	7	10	37	5	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	113	r0-150	1	gunner	6	8	16	16	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	120	r0-150	1	gunner	6	10	4	36	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	140	r0-150	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	155	r150-200	1	gunner	7	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	240	r200-300	0	gunner	7	10	37	5	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	258	r200-300	1	gunner	9	9	18	34	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	262	r200-300	1	gunner	4	11	5	53	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	270	r200-300	1	gunner	6	9	9	25	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	290	r200-300	1	gunner	7	17	26	170	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	292	r200-300	1	gunner	6	15	9	121	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	300	r300+	1	gunner	5	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	300	r300+	0	gunner	5	11	50	2	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	302	r300+	0	gunner	4	11	53	5	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	312	r300+	0	gunner	4	10	40	8	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	314	r300+	1	gunner	5	11	2	50	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	323	r300+	1	gunner	3	11	10	58	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	331	r300+	1	gunner	7	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	340	r300+	1	gunner	8	17	29	173	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	350	r300+	1	gunner	6	16	16	144	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	395	r300+	1	gunner	7	11	2	50	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	422	r300+	1	gunner	11	13	26	106	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	432	r300+	1	gunner	10	13	17	97	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	447	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	448	r300+	0	gunner	7	10	37	5	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	491	r300+	1	gunner	7	10	5	37	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	520	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	523	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	526	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	529	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	531	r300+	1	gunner	7	7	26	10	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	532	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	536	r300+	0	gunner	6	9	25	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	553	r300+	1	gunner	7	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	578	r300+	1	gunner	5	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	608	r300+	1	gunner	5	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	611	r300+	1	gunner	5	9	10	26	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	633	r300+	1	sentinel	2	1	137	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	642	r300+	1	sentinel	1	4	89	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_1.replay26	645	r300+	1	sentinel	6	10	4	36	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	1	r0-150	1	launcher	20	6	10	520	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	7	r0-150	0	launcher	5	17	18	452	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	27	r0-150	0	gunner	19	6	485	13	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	29	r0-150	0	gunner	19	5	514	8	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	31	r0-150	1	gunner	17	6	25	421	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	35	r0-150	1	gunner	22	5	5	625	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	38	r0-150	1	gunner	20	6	10	520	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	68	r0-150	0	sentinel	4	22	8	650	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	75	r0-150	0	sentinel	5	19	10	512	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	92	r0-150	0	sentinel	4	20	4	578	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	99	r0-150	1	gunner	4	23	689	13	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	101	r0-150	0	gunner	6	21	17	549	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	106	r0-150	1	gunner	6	22	586	20	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	123	r0-150	1	gunner	18	5	13	481	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	208	r200-300	1	sentinel	7	16	365	41	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	216	r200-300	1	gunner	14	9	85	265	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	217	r200-300	1	gunner	15	8	61	313	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	221	r200-300	1	gunner	18	7	25	425	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	227	r200-300	1	gunner	17	7	32	394	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	244	r200-300	1	gunner	7	20	485	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	247	r200-300	0	sentinel	7	20	25	485	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	346	r300+	1	sentinel	8	21	493	37	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	349	r300+	0	sentinel	5	21	10	580	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	370	r300+	1	gunner	6	16	394	32	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	372	r300+	1	gunner	5	16	425	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	385	r300+	1	sentinel	2	15	505	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	392	r300+	1	sentinel	2	17	557	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	415	r300+	1	gunner	5	18	481	13	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	426	r300+	1	gunner	12	11	145	181	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_2.replay26	427	r300+	1	gunner	13	10	113	221	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	2	r0-150	0	launcher	4	11	13	181	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	10	r0-150	1	gunner	12	3	5	221	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	11	r0-150	0	gunner	12	5	181	13	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	12	r0-150	1	gunner	11	5	18	162	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	14	r0-150	1	gunner	13	4	5	221	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	17	r0-150	0	gunner	12	5	181	13	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	67	r0-150	1	gunner	5	10	145	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	73	r0-150	1	gunner	7	7	74	74	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	92	r0-150	0	gunner	12	4	200	8	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	135	r0-150	1	gunner	10	4	20	164	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	140	r0-150	1	gunner	13	7	26	170	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	159	r150-200	1	gunner	2	13	265	1	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	170	r150-200	1	gunner	7	15	218	26	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	181	r150-200	1	gunner	4	12	200	8	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_3.replay26	189	r150-200	1	gunner	3	12	221	5	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	4	r0-150	0	launcher	7	7	18	242	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	16	r0-150	1	gunner	18	14	16	296	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	18	r0-150	1	gunner	19	14	17	325	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	21	r0-150	1	gunner	20	15	13	377	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	84	r0-150	0	sentinel	6	7	13	265	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	102	r0-150	1	gunner	10	10	128	72	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	106	r0-150	0	sentinel	2	4	4	452	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	131	r0-150	1	gunner	4	9	277	25	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	131	r0-150	0	sentinel	6	6	8	288	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	135	r0-150	1	gunner	4	10	260	36	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	138	r0-150	1	gunner	5	11	218	50	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	142	r0-150	0	sentinel	1	7	18	410	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	145	r0-150	0	sentinel	3	9	26	306	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	154	r150-200	0	gunner	3	8	17	325	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	181	r150-200	1	gunner	11	10	113	85	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	186	r150-200	1	gunner	7	11	170	58	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	209	r200-300	1	gunner	9	11	130	74	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	210	r200-300	1	gunner	11	11	98	98	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	212	r200-300	1	gunner	10	13	89	117	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	249	r200-300	1	gunner	20	17	5	425	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	251	r200-300	0	gunner	21	18	485	9	FORWARD	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	259	r200-300	1	gunner	20	18	4	452	HOME	1
01a5778f-b1b7-4c97-a5ce-7682fc8ae7fe_game_4.replay26	360	r300+	1	gunner	12	18	36	260	HOME	1
