tag	map	seed	seat	arm	ours	winner	cond	turn	tracebacks	ours_mined	opp_mined
nocorner_midgard_s2_B	midgard	2	B	nocorner	OPP	_v488beltbreak2	Core destroyed	701	0	820	1010
nodoor_midgard_s2_B	midgard	2	B	nodoor	US	nodoor	Core destroyed	529	0	770	680
ring_midgard_s2_B	midgard	2	B	ring	OPP	_v488beltbreak2	Core destroyed	135	0	710	1080
v530_atoll_s3_A	atoll	3	A	v530	US	_v530home	Core destroyed	691	0	3880	150
parent_atoll_s3_A	atoll	3	A	parent	US	parent_arm	Core destroyed	734	0	3640	1910
flagoff_atoll_s3_A	atoll	3	A	flagoff	US	flagoff_arm	Core destroyed	261	0	1340	760
nomouth_atoll_s3_A	atoll	3	A	nomouth	US	nomouth	Core destroyed	573	0	1500	2420
nocorner_atoll_s3_A	atoll	3	A	nocorner	US	nocorner	Core destroyed	181	0	1010	140
nodoor_atoll_s3_A	atoll	3	A	nodoor	OPP	_v488beltbreak2	Core destroyed	447	0	3680	2700
ring_atoll_s3_A	atoll	3	A	ring	US	ring	Core destroyed	228	0	1090	80
v530_atoll_s3_B	atoll	3	B	v530	OPP	_v488beltbreak2	Titanium collected (tiebreak)	1000	0	1790	2550
parent_atoll_s3_B	atoll	3	B	parent	US	parent_arm	Core destroyed	117	0	540	370
flagoff_atoll_s3_B	atoll	3	B	flagoff	US	flagoff_arm	Core destroyed	175	0	840	500
nomouth_atoll_s3_B	atoll	3	B	nomouth	US	nomouth	Core destroyed	497	0	370	200
nocorner_atoll_s3_B	atoll	3	B	nocorner	OPP	_v488beltbreak2	Core destroyed	312	0	1940	2520
nodoor_atoll_s3_B	atoll	3	B	nodoor	US	nodoor	Core destroyed	200	0	460	160
ring_atoll_s3_B	atoll	3	B	ring	US	ring	Core destroyed	886	0	1650	350
v530_atoll_s4_A	atoll	4	A	v530	OPP	_v488beltbreak2	Core destroyed	341	0	690	2650
parent_atoll_s4_A	atoll	4	A	parent	OPP	_v488beltbreak2	Core destroyed	743	0	430	2010
flagoff_atoll_s4_A	atoll	4	A	flagoff	US	flagoff_arm	Core destroyed	316	0	2340	1050
nomouth_atoll_s4_A	atoll	4	A	nomouth	US	nomouth	Core destroyed	542	0	2660	1320
nocorner_atoll_s4_A	atoll	4	A	nocorner	OPP	_v488beltbreak2	Core destroyed	340	0	940	3050
nodoor_atoll_s4_A	atoll	4	A	nodoor	US	nodoor	Core destroyed	389	0	1910	170
ring_atoll_s4_A	atoll	4	A	ring	OPP	_v488beltbreak2	Core destroyed	313	0	1040	3480
v530_atoll_s4_B	atoll	4	B	v530	OPP	_v488beltbreak2	Core destroyed	168	0	0	810
parent_atoll_s4_B	atoll	4	B	parent	US	parent_arm	Core destroyed	167	0	800	470
flagoff_atoll_s4_B	atoll	4	B	flagoff	OPP	_v488beltbreak2	Core destroyed	617	0	3050	3050
nomouth_atoll_s4_B	atoll	4	B	nomouth	OPP	_v488beltbreak2	Core destroyed	447	0	230	2170
nocorner_atoll_s4_B	atoll	4	B	nocorner	OPP	_v488beltbreak2	Core destroyed	390	0	640	1020
nodoor_atoll_s4_B	atoll	4	B	nodoor	OPP	_v488beltbreak2	Core destroyed	492	0	0	1210
ring_atoll_s4_B	atoll	4	B	ring	OPP	_v488beltbreak2	Core destroyed	861	0	2860	2850
v530_drakkarfjord_s3_A	drakkarfjord	3	A	v530	US	_v530home	Titanium collected (tiebreak)	1000	0	60	0
